TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
114.28222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020852000000004978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.334261,0.0,2.0,358.8955275533702,0.0,0.0,,0.0,,-0.0,0.1440528426971818,0.0,0.0,,,1.0,-0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04542660713195801,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.05204100000000267,-1.3152514160331212,0.0,,,0.0,9.055118110236243,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,7.120713462014273,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.1516621453231749E10,0.0,-0.0,,0.03013599999999883,1.0,,0.0,6.506509140098537,,9.055118110236243,,0.0,0.1456733240588199,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,5.774512163499683,0.0,,0.0,0.0,0.0,
114.378212,0.0,2.0,358.7089112700203,0.0,0.0,,0.0,,-0.0,0.0,0.0,0.0,,,1.0,-0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04542660713195801,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.04395100000000696,-1.3131094396106586,0.0,,,0.0,9.074803149606321,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,7.123571821501453,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.1516621453231749E10,0.0,-0.0,,0.007094999999992524,1.0,,0.0,6.506509140098537,,9.074803149606321,,0.0,0.1452063555188226,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,5.774512163499683,0.0,,0.0,0.0,0.0,
114.389279,0.0,2.0,358.7100325598813,0.0,0.0,,0.0,,-0.0,0.47773086228007494,0.0,0.0,,,1.0,-0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04542660713195801,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.011066999999997051,-1.313653247235843,0.0,,,0.0,9.074803149606321,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,7.123650046299987,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.1516621453231749E10,0.0,-0.0,,0.007830999999995925,1.0,,0.0,6.506509140098537,,9.074803149606321,,0.0,0.14472489941437647,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,5.774512163499683,0.0,,0.0,0.0,0.0,
114.40188,0.0,2.0,358.80453359084066,0.0,0.0,,0.0,,-0.0,0.28689230034571106,0.0,0.0,,,1.0,-0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04542660713195801,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.012601000000003637,-1.3151871700355526,0.0,,,0.0,9.133858267716558,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,7.126764097472149,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.1516621453231749E10,0.0,-0.0,,0.006237999999996191,1.0,,0.0,6.506509140098537,,9.133858267716558,,0.0,0.1437193567017931,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,5.774512163499683,0.0,,0.0,0.0,0.0,
114.411818,0.0,2.0,358.9001463835623,0.0,0.0,,0.0,-1.0,-0.0,0.28690189152321066,0.0,0.0,-0.9093804491991335,0.0,1.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,80.4931539,0.0,-1.0,0.0,3.0,0.0,0.0,0.04542660713195801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.00993799999999112,-1.3176966814441247,0.0,0.0,,0.0,9.055118110236243,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,7.1282228480216,-0.0,13.05,-0.0,89.09061955080087,0.0,0.0,,1.0,0.1728515625,0.0,0.0,0.0,0.0,0.0,-1.1516621453231749E10,0.0,-0.0,12.82493505859375,0.022816000000005943,1.0,,0.0,6.506509140098537,,9.055118110236243,1.0,0.0,0.14239508766799475,0.0,0.0,0.0,0.38134765625,349.0,0.0,0.0,0.0,0.0,0.446044921875,1.0,0.4803713858127594,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,5.774512163499683,0.0,,0.0,0.0,0.0,
114.438498,0.0,2.0,358.5607148314126,0.0,0.0,,0.0,,-0.0,0.14391352329594279,0.0,0.0,,,1.0,-0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04502296447753906,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.026679999999998927,-1.3173511789210266,0.0,,,0.0,8.996062992126006,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,7.130310539193761,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.1516621453231749E10,0.0,-0.0,,0.011495000000010691,1.0,,0.0,6.615767540608152,,8.996062992126006,,0.0,0.1443058046879275,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,5.774512163499683,0.0,,0.0,0.0,0.0,
114.456645,0.0,2.0,358.7536566524339,0.0,0.0,,0.0,,-0.0,0.5751996507359686,0.0,0.0,,,1.0,-0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04502296447753906,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.018146999999999025,-1.3177821136954861,0.0,,,0.0,9.035433070866164,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,7.130989899889731,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.1516621453231749E10,0.0,-0.0,,0.011262000000002104,1.0,,0.0,6.615767540608152,,9.035433070866164,,0.0,0.14720189329799788,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,5.774512163499683,0.0,,0.0,0.0,0.0,
114.475539,0.0,2.0,358.6611177276188,0.0,0.0,,0.0,,-0.0,0.19125183259871936,0.0,0.0,,,1.0,-0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04502296447753906,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.018894000000003075,-1.3188367354994817,0.0,,,0.0,9.035433070866164,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,7.133425897435518,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.1516621453231749E10,0.0,-0.0,,0.009591999999997824,1.0,,0.0,6.615767540608152,,9.035433070866164,,0.0,0.1490317656487363,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,5.774512163499683,0.0,,0.0,0.0,0.0,
