TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Hopper Motor Right Cmd,Control Panel State Machine 3.25 spin,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,Ball Distance Sensor Distance,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Conveyor Motor Current,Color Sensor Match Color,Color Sensor Red Intensity,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Right Master Moter Current,Robot CAN Bus Utilization,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,cmd,color,cmd,deg,cmd,A,A,balls,cmd,bool,A,ft,ft,mode,deg,A,A,psi,RPM,state,state,A,pct,sec,pct,bool,bool,cmd,degrees,bool,state,V,bool,sec,deg,A,degrees,pct,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,bool,A,pct,state,sat,RPM,bool,heightState,bool,feet,bool,RPM,sec,V,bool,pct,cmd,fps,in,V,bool,bool,bool,bool,deg,bool,A,color,sat,RPM,count,deg,bool,A,bool,sat,bool,A,pct,cmd,A,V,bool,RPM,bool,count,A,deg,bool,V,state,A,bool,
56.328465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,12.4,,,0.0,,,,,,,,,,,,12.202970458984375,,,,,,,,,,,,,,,,,4.0,,,,,,,,0.5397036671638489,,0.0,,,,,935.0,0.0,,,,,,,
56.336167,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
56.235847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001333000000002471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.337783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10193600000000202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.348862,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
56.365915,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
56.337783,0.0,,,,,0.0,,-0.0,,,,,,,0.0,,,,,,,,,,,,,,0.047078847885131836,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.006428318396035354,,,,,,0.0,,,,,,0.0,,0.0,,1.0,,,,,,,6.848256955930399,,,,,0.0,0.0,,0.0,,,,,,0.0,0.0,,0.0,,1.0,,,,,,,,,,,,0.0,,,,0.0,
56.378798,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
56.337783,,0.0,358.8271322213403,,0.0,,,,0.7506043728363593,0.0,0.0,7.3125,,-0.0,,0.0,,,0.0,,0.0,0.0,20.313975,0.0,,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,,-1.05240859632682,,,,9.35039370078735,,,,,0.0,,,0.0,0.0,,,0.16271999974540172,-0.0,,-0.0,,,,,,0.0,,0.0,,0.0,,,,,1.0,,0.0,,9.35039370078735,,0.0,0.0,,,0.1631325082632557,,0.0,,,0.0,,,,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,
56.393681,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
56.337783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.393681,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.337783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.393681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
56.406438,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
56.337783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05680600000000169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.417636,0.0,0.0,358.75407273534404,,0.0,0.0,,-0.0,1.522859173250025,0.0,0.0,,,-0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.046669960021972656,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.07985299999999995,-1.0526983721986902,,,,9.35039370078735,,,,,0.0,0.0,,0.0,0.0,0.006428318396035354,0.0,0.16209259597250913,-0.0,,-0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,0.0,6.563794393166887,9.35039370078735,,,0.0,0.0,0.0,0.1625356571275996,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,
56.425936,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
56.417636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075999999999964984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.427798,0.0,0.0,0.6338839703147097,,0.0,0.0,,-0.0,359.90248124927604,0.0,0.0,,,-0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.046669960021972656,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.010162000000001115,-1.0555602541008546,,,,9.330708661417273,,,,,0.0,0.0,,0.0,0.0,0.006428318396035354,0.0,0.16231635417763823,-0.0,,-0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.018077999999995598,,1.0,,0.0,6.563794393166887,9.330708661417273,,,0.0,0.0,0.0,0.1574926577138893,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,
56.4472,0.0,,358.35693176064507,,,0.0,,-0.0,0.3194433426770404,,,,,,0.0,,,,,,,,,,,,,,0.046669960021972656,,0.0,0.0,,,,,,0.0,0.019401999999999475,-1.0536673366198577,,,,,,,,,,0.0,,,,0.006428318396035354,,0.16303505952562375,,,,0.0,,,,,,0.0,,0.0,,1.0,,,,,,,6.563794393166887,,,,,0.0,0.0,0.15374216764855347,0.0,,,,,,0.0,0.0,,0.0,,1.0,,,,,,,,,,,,0.0,,,,0.0,
56.454416,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
56.4472,,0.0,,,0.0,,,,,0.0,0.0,,,-0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,,,,,,9.291338582677115,,,,,0.0,,,0.0,0.0,,0.0,,-0.0,,-0.0,,,,0.0,,0.0,,0.0,,0.0,,,0.009312999999998794,,1.0,,0.0,,9.291338582677115,,,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,
