TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,V,V,Amp,Pct,boolean,intensity,RPM,cmd,RPM,degrees,Color,state,sec,Amp,A,Cmd,deg,cmd,boolean,Cmd,bool,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,Amps,bool,pct,fps,color,intensity,degrees,Amp,count,RPM,bool,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,cmd,bool,bool,count,boolean,RPM,deg,boolean,ft,ft,state,A,pct,state,cmd,boolean,
35.425803,,,,,,,,,,,,,,,,,,,,,,,,,0.006797999999996307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.541624,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.365845687500002,,,0.0,,,,,,,,,,,,0.11582099999999684,,,,,,,,,,,,,,,,,,,,,,,,
35.54335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
35.541624,,0.0,-0.0,12.700000000000001,,,,1.0,0.19384765625,,,0.0,0.0,-1.0,,0.05326652526855469,,,,18.923080362357314,0.0,1.0,,,0.04668900000000065,0.0,,,,,,0.0,,,0.0,0.0,,0.0,6.535311339672885,0.0,0.357177734375,0.0,,27.0,0.0,,-0.4239985148712914,,,,,0.448974609375,,0.31272679567337036,0.0,,0.0,,0.0,16.0,,0.0,,1.0,,,,0.0,0.0,,,1.0,
35.606871,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.365845687500002,,,0.0,,,,,,,,,,,,0.06524699999999939,,,,,,,,,,,,,,,,,,,,,,,,
35.607154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
35.606871,,0.0,-0.0,12.700000000000001,,,,1.0,0.19384765625,,,0.0,0.0,-1.0,,0.05097460746765137,,,,18.875972988390767,0.0,1.0,,,0.005439000000002636,0.0,,,,,,0.0,,,-0.0,0.0,,0.0,6.534191409578735,0.0,0.357177734375,0.0,,68.0,0.0,,-0.4234411573621333,,,,,0.448974609375,,0.2931321859359741,0.0,,0.0,,0.0,20.0,,0.0,,1.0,,,,0.0,0.0,,,1.0,
35.613629,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.503174774999998,,,0.0,,,,,,,,,,,,0.006758000000004927,,,,,,,,,,,,,,,,,,,,,,,,
35.614219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
