TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Climber Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,V,V,Amp,Pct,boolean,intensity,RPM,RPM,degrees,Color,state,sec,Amp,A,Cmd,deg,boolean,Cmd,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,CMD,Amps,bool,pct,fps,color,intensity,degrees,Amp,count,RPM,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,bool,bool,count,boolean,RPM,deg,boolean,ft,ft,state,A,pct,state,boolean,
116.422454,,,,,,,,,,,,,,,,,,,,,,0.049409999999994625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.524579,,,,,,,,,,,,,,,,,12.5625,,,,,,,,,,,,,,132.67820715,,,,0.0,,,,,,,,,,,0.10212500000000091,,,,,,,,,,,,,,,,,,,,,,
116.525689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
116.524579,,91.1875,-3.3514688766445033E-6,11.5,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.4363973140716553,0.0,,0.0,-1.0,0.0,0.0,0.07414599999999893,0.0,,,,,,91.1875,,,0.0,0.0,91.1875,,-0.17188024520874023,2.934306794029951,-1.0,0.0,0.0,0.0,42.0,0.0,0.0,,,,,0.0,,0.11075707525014877,91.1875,,,0.0,0.0,,-3.3514688766445033E-6,,0.0,,,,0.0,-0.17188024520874023,,1.0,
116.608375,,,,,,,,,,,,,,,,,6.46875,,,,,,,,,,,,,,132.67820715,,,,0.0,,,,,,,,,,,0.08379599999999243,,,,,,,,,,,,,,,,,,,,,,
116.608802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
116.608375,,91.1875,-3.3514688766445033E-6,11.5,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.4363973140716553,0.0,,0.0,-1.0,0.0,0.0,0.0689390000000003,0.0,,,,,,91.1875,,,0.0,0.0,91.1875,,-0.17188024520874023,2.934306794029951,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.11333375424146652,91.1875,,,0.0,0.0,,-3.3514688766445033E-6,,0.0,,,,0.0,-0.17188024520874023,,1.0,
116.678772,,,,,,,,,,,,,,,,,6.3125,,,,,,,,,,,,,,132.7239835125,,,,0.0,,,,,,,,,,,0.07039699999999982,,,,,,,,,,,,,,,,,,,,,,
116.679308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
116.678772,,91.1875,-3.3514688766445033E-6,11.55,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.4962902069091797,0.0,,0.0,-1.0,0.0,0.0,0.05213000000000534,0.0,,,,,,91.1875,,,0.0,0.0,91.1875,,-0.17188024520874023,2.2695234400321627,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.11405865103006363,91.1875,,,0.0,0.0,,-3.3514688766445033E-6,,0.0,,,,0.0,-0.17188024520874023,,1.0,
116.732348,,,,,,,,,,,,,,,,,6.3125,,,,,,,,,,,,,,132.7239835125,,,,0.0,,,,,,,,,,,0.05357600000000673,,,,,,,,,,,,,,,,,,,,,,
116.733006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
116.732348,,91.1875,-3.3514688766445033E-6,11.55,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.4962902069091797,0.0,,0.0,-1.0,0.0,0.0,0.056935999999993214,0.0,,,,,,91.1875,,,0.0,0.0,91.1875,,-0.17188024520874023,2.2695234400321627,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.1209406703710556,91.1875,,,0.0,0.0,,-3.3514688766445033E-6,,0.0,,,,0.0,-0.17188024520874023,,1.0,
116.790695,,,,,,,,,,,,,,,,,6.3125,,,,,,,,,,,,,,132.7239835125,,,,0.0,,,,,,,,,,,0.058346999999997706,,,,,,,,,,,,,,,,,,,,,,
116.791063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
116.790695,,91.1875,-3.3514688766445033E-6,11.55,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.4962902069091797,0.0,,0.0,-1.0,0.0,0.0,0.04936399999999708,0.0,,,,,,91.1875,,,0.0,0.0,91.1875,,-0.17188024520874023,2.2695234400321627,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.1147831603884697,91.1875,,,0.0,0.0,,-3.3514688766445033E-6,,0.0,,,,0.0,-0.17188024520874023,,1.0,
116.841138,,,,,,,,,,,,,,,,,6.4375,,,,,,,,,,,,,,132.7239835125,,,,0.0,,,,,,,,,,,0.05044300000000135,,,,,,,,,,,,,,,,,,,,,,
116.841763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
116.841138,,91.1875,-3.3514688766445033E-6,11.55,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.4962902069091797,0.0,,0.0,-1.0,0.0,0.0,0.05017999999999745,0.0,,,,,,91.1875,,,0.0,0.0,91.1875,,-0.17188024520874023,2.2695234400321627,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.12764836847782135,91.1875,,,0.0,0.0,,-3.3514688766445033E-6,,0.0,,,,0.0,-0.17188024520874023,,1.0,
116.89323,,,,,,,,,,,,,,,,,6.4375,,,,,,,,,,,,,,132.7239835125,,,,0.0,,,,,,,,,,,0.052092000000001804,,,,,,,,,,,,,,,,,,,,,,
116.893613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
116.89323,,91.1875,-3.3514688766445033E-6,11.5,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.4962902069091797,0.0,,0.0,-1.0,0.0,0.0,0.05100699999999847,0.0,,,,,,91.1875,,,0.0,0.0,91.1875,,-0.17188024520874023,2.2695234400321627,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.1356489509344101,91.1875,,,0.0,0.0,,-3.3514688766445033E-6,,0.0,,,,0.0,-0.17188024520874023,,1.0,
