TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Hopper Motor Right Cmd,Control Panel State Machine 3.25 spin,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Conveyor Motor Current,Color Sensor Match Color,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,cmd,color,cmd,deg,cmd,A,A,balls,cmd,bool,A,ft,ft,mode,deg,A,A,psi,RPM,state,state,A,pct,sec,pct,bool,bool,cmd,degrees,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,A,bool,pct,state,sat,RPM,bool,heightState,bool,feet,bool,RPM,sec,V,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,A,color,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
30.273031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00615799999999922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.334188,0.0,0.0,0.5280244572077163,0.0,0.0,0.0,,0.0,0.6336332952353572,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04415249824523926,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.06115700000000146,0.6056216142728725,0.0,,,0.0,9.133858267716509,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09245751333303769,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.04053299999999993,,1.0,,0.0,6.997714312408448,,9.133858267716509,,0.0,0.0,0.0,0.17296416172102347,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
30.38971,0.0,0.0,1.0072483388005218,0.0,0.0,0.0,,0.0,359.0365492069887,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04415249824523926,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.05552199999999985,0.605196824463375,0.0,,,0.0,9.153543307086586,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09288618769201161,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.01910299999999765,,1.0,,0.0,6.997714312408448,,9.153543307086586,,0.0,0.0,0.0,0.17392808345442712,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
30.411037,0.0,0.0,359.0610332098348,0.0,0.0,0.0,,0.0,358.7480007122654,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04415249824523926,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.02132699999999943,0.5995911164600414,0.0,,,0.0,9.173228346456664,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09447816581166946,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.01143599999999978,,1.0,,0.0,6.997714312408448,,9.173228346456664,,0.0,0.0,0.0,0.17545784315593926,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
30.425405,0.0,0.0,359.8594665685628,0.0,0.0,0.0,,0.0,359.2504680952384,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04415249824523926,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.014368000000001047,0.605191642573656,0.0,,,0.0,9.192913385826744,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09425303897406243,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.013671999999999684,,1.0,,0.0,6.997714312408448,,9.192913385826744,,0.0,0.0,0.0,0.18184949712614273,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
30.44416,0.0,0.0,1.7529193331486075,0.0,0.0,0.0,,0.0,0.09473765877972778,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04415249824523926,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.018754999999998745,0.6085757266895522,0.0,,,0.0,9.173228346456664,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09329507213645538,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.01632499999999837,,1.0,,0.0,6.997714312408448,,9.173228346456664,,0.0,0.0,0.0,0.1787398454278871,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
30.464006,0.0,0.0,358.0877429573902,0.0,0.0,0.0,,0.0,359.90673636594147,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04370999336242676,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.01984600000000114,0.5982839329482352,0.0,,,0.0,9.173228346456664,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09254193025611321,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.017846999999999724,,1.0,,0.0,6.497669281140929,,9.173228346456664,,0.0,0.0,0.0,0.1742103437768557,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
30.484733,0.0,0.0,357.48581363173423,0.0,0.0,0.0,,0.0,0.4742279632609078,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04370999336242676,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.020726999999997275,0.5834247575571653,0.0,,,0.0,9.133858267716507,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09247279640995909,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.02389000000000152,,1.0,,0.0,6.497669281140929,,9.133858267716507,,0.0,0.0,0.0,0.1746342838024613,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
30.513994,0.0,0.0,357.5673940162949,0.0,0.0,0.0,,0.0,359.5790946666328,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04370999336242676,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.029261000000001758,0.5946979750172774,0.0,,,0.0,9.05511811023619,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09319476666636894,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.022936999999998875,,1.0,,0.0,6.497669281140929,,9.05511811023619,,0.0,0.0,0.0,0.1744061931028536,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
