TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Hopper Motor Right Cmd,Control Panel State Machine 3.25 spin,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Conveyor Motor Current,Color Sensor Match Color,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,cmd,color,cmd,deg,cmd,A,A,balls,cmd,bool,A,ft,ft,mode,deg,A,A,psi,RPM,state,state,A,pct,sec,pct,bool,bool,cmd,degrees,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,A,bool,pct,state,sat,RPM,bool,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,A,color,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
36.292936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008611000000001923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.394055,0.0,0.0,1.4404100847601522,0.0,0.0,0.0,,-0.0,0.6241243000612264,0.0,0.0,,0.0,-0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.06829476356506348,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.10111900000000418,1.264637690559794,0.0,,,0.0,9.370078740157476,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.22650950373607975,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.04777599999999893,1.0,,0.0,4.180120849956099,,9.370078740157476,,0.0,0.0,0.0,0.6788342219690289,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
36.463712,0.0,0.0,1.4821490866465057,0.0,0.0,0.0,,-0.0,0.7649175810826524,0.0,0.0,,0.0,-0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.06829476356506348,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.06965699999999941,1.2641984979085938,0.0,,,0.0,9.409448818897634,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.22234150923058488,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.011133999999998423,1.0,,0.0,4.180120849956099,,9.409448818897634,,0.0,0.0,0.0,0.6707618884007724,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
36.476118,0.0,0.0,1.4414353334365895,0.0,0.0,0.0,,-0.0,1.1050523620632438,0.0,0.0,,0.0,-0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.04303717613220215,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.012405999999998585,1.2630728694497124,0.0,,,0.0,9.46850393700787,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.22170985824157374,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.022910000000003095,1.0,,0.0,9.944811953774439,,9.46850393700787,,0.0,0.0,0.0,0.6737612111311468,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
36.501939,0.0,0.0,1.4896363082746316,0.0,0.0,0.0,,-0.0,0.6726786441019365,0.0,0.0,,0.0,-0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.04303717613220215,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.025821000000000538,1.2561009437985748,0.0,,,0.0,9.409448818897634,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.22277287208772725,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.022280000000002076,1.0,,0.0,9.944811953774439,,9.409448818897634,,0.0,0.0,0.0,0.6748193288994045,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
36.531523,0.0,0.0,1.4428952095432372,0.0,0.0,0.0,,-0.0,0.2885497599398127,0.0,0.0,,0.0,-0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.04303717613220215,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.029583999999999833,1.2512679684666457,0.0,,,0.0,9.330708661417319,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.2216095072525621,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.013455000000000439,1.0,,0.0,9.944811953774439,,9.330708661417319,,0.0,0.0,0.0,0.6688056530909074,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
36.548628,0.0,0.0,1.2975299714110797,0.0,0.0,0.0,,-0.0,0.5285856368915878,0.0,0.0,,0.0,-0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.04303717613220215,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.017105000000000814,1.2481247826485558,0.0,,,0.0,9.409448818897634,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.2218786775822323,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.012838000000002125,1.0,,0.0,9.944811953774439,,9.409448818897634,,0.0,0.0,0.0,0.6652279368197339,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
36.563555,0.0,0.0,1.542912604663734,0.0,0.0,0.0,,-0.0,0.3856844460918521,0.0,0.0,,0.0,-0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.04303717613220215,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.014927000000000135,1.2466016949926808,0.0,,,0.0,9.389763779527556,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.21990598967014421,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.01660299999999637,1.0,,0.0,9.944811953774439,,9.389763779527556,,0.0,0.0,0.0,0.6561286830124022,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
36.58309,0.0,0.0,1.5777417692516706,0.0,0.0,0.0,,-0.0,0.7170834397761551,0.0,0.0,,0.0,-0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.04509925842285156,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.019534999999997638,1.2465063049584888,0.0,,,0.0,9.31102362204724,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.21702621868113314,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.016035000000002242,1.0,,0.0,7.451334445445227,,9.31102362204724,,0.0,0.0,0.0,0.6561924883747778,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
