TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Battery Current Draw,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Battery Voltage,Robot Side Tilt Angle,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,RPM,A,degrees,cmd,color,cmd,deg,cmd,RPM,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,pct,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,V,sec,deg,A,degrees,pct,bool,in,bool,bool,deg,ft,ft,A,A,pct,pct,cmd,state,deg,RPM,V,V,degrees,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,sec,bool,pct,cmd,fps,in,bool,bool,deg,bool,color,A,sat,count,RPM,bool,deg,bool,A,sat,bool,pct,A,cmd,A,count,bool,RPM,bool,A,deg,state,A,bool,
519.061405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011351999999988038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519.093168,0.0,16.0,359.5688910988585,0.0,0.0,0.0,,0.0,-1.0,0.0,359.2335686143776,0.0,-0.0,0.0,-0.46019716797869137,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,75.3204249375,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04801034927368164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.53125,0.031762999999955355,-0.7278757378417485,0.0,0.0,,0.0,8.759842519684916,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,80.66147012213993,-0.0,12.609375,12.6,89.53980283202131,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0496764685451767E10,0.0,0.0,0.024955999999974665,1.0,,0.0,6.541600252037669,8.759842519684916,1.0,0.0,-0.2430287639198494,1.0,-1.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5812758207321167,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.31026343314876,0.0,0.0,0.0,
519.123176,0.0,16.0,359.4748122506643,0.0,0.0,0.0,,0.0,-1.0,0.0,359.665792369035,0.0,-0.0,0.0,-0.45653041409904915,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,75.41197766250001,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.047394752502441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.5234375,0.030007999999952517,-0.7254497092876643,0.0,0.0,,0.0,8.681102362204602,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,80.65975465310453,-0.0,12.609375,12.6,89.54346958590095,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0496764685451767E10,0.0,0.0,0.016283000000044012,1.0,,0.0,6.552596633640474,8.681102362204602,1.0,0.0,-0.24806483367397805,1.0,-1.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41279804706573486,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.31026343314876,0.0,0.0,0.0,
519.148217,0.0,16.0,359.56922773249806,0.0,0.0,0.0,,0.0,-1.0,0.0,359.52136309859867,0.0,-0.0,0.0,-0.4583564580004378,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,75.41197766250001,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.047394752502441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.5234375,0.02504100000010112,-0.7230506671454097,0.0,0.0,,0.0,8.681102362204602,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,80.65846033205446,-0.0,12.609375,12.55,89.54164354199956,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0496764685451767E10,0.0,0.0,0.014850999999907799,1.0,,0.0,6.552596633640474,8.681102362204602,1.0,0.0,-0.2543390345327912,1.0,-1.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5152981877326965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.31026343314876,0.0,0.0,0.0,
519.180685,0.0,16.0,359.42661211961723,0.0,0.0,0.0,,0.0,-1.0,0.0,359.42661211961723,0.0,-0.0,0.0,-0.226464352341182,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,75.3204249375,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.047394752502441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.53125,0.03246799999999439,-0.7225273933287708,0.0,0.0,,0.0,8.70078740157468,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,80.65624224409353,-0.0,12.6171875,12.6,89.77353564765882,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0496764685451767E10,0.0,0.0,0.018549000000007254,1.0,,0.0,6.552596633640474,8.70078740157468,1.0,0.0,-0.2590501717620417,1.0,-1.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4879123866558075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.31026343314876,0.0,0.0,0.0,
519.20557,0.0,16.0,359.4734961098052,0.0,0.0,0.0,,0.0,-1.0,0.0,359.6649548458415,0.0,-0.0,0.0,-0.4547188616931379,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,75.3204249375,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.047394752502441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.5234375,0.02488499999992655,-0.7234444083984238,0.0,0.0,,0.0,8.70078740157468,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,80.65536230721929,-0.0,12.6171875,12.6,89.54528113830686,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0496764685451767E10,0.0,0.0,0.01925000000005639,1.0,,0.0,6.552596633640474,8.70078740157468,1.0,0.0,-0.2566288498151652,1.0,-1.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4735841453075409,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.31026343314876,0.0,0.0,0.0,
519.239094,0.0,16.0,359.5706622907714,0.0,0.0,0.0,,0.0,-1.0,0.0,359.5229570627683,0.0,-0.0,0.0,-0.4547188616931379,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,75.3204249375,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.047394752502441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.53125,0.03352400000005673,-0.7212314319958741,0.0,0.0,,0.0,8.759842519684916,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,80.6531931583304,-0.0,12.6171875,12.6,89.54528113830686,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0496764685451767E10,0.0,0.0,0.01596099999994749,1.0,,0.0,6.552596633640474,8.759842519684916,1.0,0.0,-0.2504395072551462,1.0,-1.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48312777280807495,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.31026343314876,0.0,0.0,0.0,
519.262388,0.0,16.0,359.47392730906336,0.0,0.0,0.0,,0.0,-1.0,0.0,359.9043516520786,0.0,-0.0,0.0,-0.6820603931726481,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,75.5035303875,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04923057556152344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.53125,0.0232939999999644,-0.7225302743893444,0.0,0.0,,0.0,8.759842519684916,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,80.65390219542442,-0.0,12.6171875,12.6,89.31793960682735,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0496764685451767E10,0.0,0.0,0.021841999999992368,1.0,,0.0,6.364890929094427,8.759842519684916,1.0,0.0,-0.24821447426386842,1.0,-1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.478723406791687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.31026343314876,0.0,0.0,0.0,
519.2915,0.0,16.0,359.4739383045403,0.0,0.0,0.0,,0.0,-1.0,0.0,359.61741218586394,0.0,-0.0,0.0,-0.4547188616931379,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,75.54930674999999,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04923057556152344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.53125,0.02911200000005465,-0.7242948249473363,0.0,0.0,,0.0,8.720472440944759,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,80.65343839437436,-0.0,12.6171875,12.6,89.54528113830686,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0496764685451767E10,0.0,0.0,0.019551999999976033,1.0,,0.0,6.364890929094427,8.720472440944759,1.0,0.0,-0.24614479573771786,1.0,-1.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4416598081588745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.31026343314876,0.0,0.0,0.0,
