TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
747.5697069999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016154000000028645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747.63974,0.0,0.0,358.8523391881067,0.0,0.0,,0.0,,0.0,359.713102722079,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04566597938537598,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0700329999999667,-1.1846734528302627,0.0,,,0.0,8.799212598425036,,,,,0.0,0.0,0.0,0.0,0.0,-0.0040346956749858975,0.0,138.90771749331975,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.012861000000043532,1.0,,0.0,6.481493386079862,,8.799212598425036,,0.0,0.0,0.0,-0.05095012815697255,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
747.65721,0.0,0.0,358.94794338500134,0.0,0.0,,0.0,,0.0,0.09563617310550016,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04566597938537598,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.017470000000002983,-1.184542822068586,0.0,,,0.0,8.838582677165194,,,,,0.0,0.0,0.0,0.0,0.0,-0.0040346956749858975,0.0,138.9127351867996,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.009269000000017513,1.0,,0.0,6.481493386079862,,8.838582677165194,,0.0,0.0,0.0,-0.05117945768535098,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
747.673433,0.0,0.0,358.8532917042169,0.0,0.0,,0.0,,0.0,359.76111762945044,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04566597938537598,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01622300000008181,-1.1838139401554124,0.0,,,0.0,8.858267716535273,,,,,0.0,0.0,0.0,0.0,0.0,-0.0040346956749858975,0.0,138.92066130447978,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.010990999999989981,1.0,,0.0,6.481493386079862,,8.858267716535273,,0.0,0.0,0.0,-0.04870863205203988,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
747.694032,0.0,0.0,359.2316200421381,0.0,0.0,,0.0,,0.0,0.04802230836516987,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04566597938537598,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.02059899999994741,-1.1836499833691252,0.0,,,0.0,8.858267716535273,,,,,0.0,0.0,0.0,0.0,0.0,-0.0040346956749858975,0.0,138.93001184069465,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.008390999999960513,1.0,,0.0,6.481493386079862,,8.858267716535273,,0.0,0.0,0.0,-0.048914918836654706,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
747.710001,0.0,0.0,359.0435652343005,0.0,0.0,,0.0,,0.0,0.04781951880423261,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04566597938537598,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.015969000000040978,-1.186259799815553,0.0,,,0.0,8.838582677165196,,,,,0.0,0.0,0.0,0.0,0.0,-0.0040346956749858975,0.0,138.9383288383748,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.008444999999937863,1.0,,0.0,6.481493386079862,,8.838582677165196,,0.0,0.0,0.0,-0.053353136261811006,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
747.724549,0.0,0.0,358.9461844944594,0.0,0.0,,0.0,,0.0,359.9042038723325,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04566597938537598,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01454799999999068,-1.1880618139045924,0.0,,,0.0,8.818897637795118,,,,,0.0,0.0,0.0,0.0,0.0,-0.0040346956749858975,0.0,138.94817896172032,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.007941999999957261,1.0,,0.0,6.481493386079862,,8.818897637795118,,0.0,0.0,0.0,-0.052686146952681596,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
747.738502,0.0,0.0,358.8494459900586,0.0,0.0,,0.0,,0.0,359.9041268227698,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04566597938537598,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.013953000000014981,-1.1882974407456979,0.0,,,0.0,8.79921259842504,,,,,0.0,0.0,0.0,0.0,0.0,-0.0040346956749858975,0.0,138.955469454028,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.008547999999905187,1.0,,0.0,6.481493386079862,,8.79921259842504,,0.0,0.0,0.0,-0.055260953939017074,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
747.754098,0.0,0.0,359.08909902492627,0.0,0.0,,0.0,-1.0,0.0,0.09588031013355529,0.0,0.0,-0.6820603931726481,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,117.2832392857143,0.0,-1.0,0.0,3.0,0.0,0.0,0.04566597938537598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.015595999999959531,-1.1903622767226447,0.0,0.0,,0.0,8.779527559054962,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0040346956749858975,0.0,138.9695624240158,-0.0,12.6,-0.0,89.31793960682735,0.0,0.0,,0.0,0.169677734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,12.391444580078124,0.02628700000002482,1.0,,0.0,6.481493386079862,,8.779527559054962,1.0,0.0,0.0,0.0,-0.05477326426910981,0.0,-1.0,0.0,0.373046875,376.0,0.0,0.0,0.0,0.0,0.0,0.457763671875,1.0,0.49156999588012695,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
