TIME,Operator Controller Unjam Command,shooterCtrl.shooterSpeedErrorAbs,climber.motorCmd,IMU Filtered X Angle,hopper.conv.opMode,Right Intern Moter Current,climber.upperLimitSwitch.stateDbnc,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Driver Trench To Loading Align Only Command,Pneumatics Compressor Current,Operator Controller Shoot Command,intakeCtrl.posState,shooterCtrl.underLoad,climber.motor2Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Pneumatics Main System Pressure,hopper.conv.intakeEndSensor.ballsInConveyor,Drivetrain Heading Correction Command,Driver Loading To Trench Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Operator Controller Ctrl Panel Three Rotations Command,hopper.conv.shooterEndSensorTriggeredDbnc,IMU Comp X Angle,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,hopper.conv.conveyorPosition,hopper.conv.intakeEndSensor.curBallHeight,Robot Brownout,botActPoseT,intakeCtrl.intkCommand,hopper.conv.motorCurrent,botActPoseX,botActPoseY,climber.motor1Current,hopper.hopperOpMode,Driver Auto Align and Shoot Command,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Driver Turn 180 Deg Command,Drivetrain Pose Angle,loopTiming.loopPeriodSec,Robot Battery Voltage,shooterCtrl.shooterHoldCmdVoltage,intakeCtrl.spdState,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,shooterCtrl.currentStateShooter,roboRIO JVM Memory Load,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,shooterCtrl.shooterActualSpeed_rpm,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,RIO Input Voltage,roboRIO CPU Load,Match Time,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Color Sensor Red Intensity,hopper.conv.intakeEndSensorTriggered,hopper.HopperSparkLeftCmd,climber.climbEnabled,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,shooterCtrl.adjustedSetpointRPM,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,climber.climbCMD,hopper.HopperSparkRightCmd,Right Master Moter Current,Robot CAN Bus Utilization,hopper.conv.intakeEndSensor.curConveyorDirection,PDP Cooling Fans Current,RIO 6V Supply Voltage,Drivetrain Right Wheel Actual Speed,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,climber.lowerLimitSwitch.stateDbnc,hopper.conv.intakeEndSensor.ballHeightIn,Driver Flip Front/Back Command,loopTiming.loopDurationSec,
sec,bool,,,deg,,A,,cmd,color,cmd,deg,bool,A,bool,,,,ft,ft,mode,deg,A,psi,,RPM,bool,A,pct,sec,bool,bool,degrees,bool,,deg,degrees,pct,,,bool,deg,,,ft,ft,,,bool,pct,cmd,bool,deg,,V,,,RPM,bool,A,,pct,sat,RPM,bool,,bool,bool,V,pct,s,fps,V,bool,bool,bool,deg,bool,color,sat,,,bool,RPM,count,deg,bool,,bool,sat,bool,cmd,,A,pct,,A,V,RPM,count,A,deg,bool,V,,,bool,,
873.893807,0.0,,,357.5684185428332,,0.0,,0.0,,0.0,359.9523361568196,0.0,,0.0,,,,,,0.0,,0.0,,,-16.0,0.0,0.0,0.0,0.05277752876281738,1.0,0.0,,0.0,,-1.3758962043279432,,,,,,,,,,,,,0.0,0.0,-0.0,0.0,54.92797700274484,,,,,-0.0,0.0,,,,,0.0,0.0,,0.0,1.0,,,,6.562469587802264,,,0.0,0.0,-0.1984723825086465,1.0,,,,,,0.0,,-18.017871531004204,0.0,,0.0,,1.0,,,0.0,,,,,0.0,,,24.837218722526625,0.0,,,,0.0,,
873.910019,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,109.0,,,,,,,,,,1.0,,,,5.4066756085807E10,1.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.05588799999998173,,7.188479775562882,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,4.133858267716398,,0.0012519999999085485,
873.924094,0.0,,,358.4781726513186,,0.0,,0.0,,0.0,358.8840539168644,0.0,,0.0,,,,,,0.0,,0.0,,,-16.0,0.0,0.0,0.0,0.05277752876281738,1.0,0.0,,0.0,,-1.375466260191283,,,,,,,,,,,,,0.0,0.0,-0.0,0.0,54.9283049600098,,,,,-0.0,0.0,,,,,0.0,0.0,,0.0,1.0,,,,6.562469587802264,,,0.0,0.0,-0.2012632961162236,1.0,,,,,,0.0,,-18.017871531004204,0.0,,0.0,,1.0,,,0.0,,,,,0.0,,,24.837218722526625,0.0,,,,0.0,,
873.925177,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,109.0,,,,,,,,,,1.0,,,,5.4066756085807E10,1.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.03028699999993023,,7.188479775562882,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,4.11417322834632,,0.01648499999998876,
873.932561,0.0,,,359.9050268149736,,0.0,,0.0,,0.0,358.24272283137805,0.0,,0.0,,,,,,0.0,,0.0,,,-16.0,0.0,0.0,0.0,0.05277752876281738,1.0,0.0,,0.0,,-1.3692918406920993,,,,,,,,,,,,,0.0,0.0,-0.0,0.0,54.92747194530894,,,,,-0.0,0.0,,,,,0.0,0.0,,0.0,1.0,,,,6.562469587802264,,,0.0,0.0,-0.1972994285594968,1.0,,,,,,0.0,,-18.017871531004204,0.0,,0.0,,1.0,,,0.0,,,,,0.0,,,24.837218722526625,0.0,,,,0.0,,
873.933532,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,109.0,,,,,,,,,,1.0,,,,5.4066756085807E10,1.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.008466999999996005,,7.188479775562882,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,4.133858267716398,,0.0013559999999870342,
873.936126,0.0,,,358.91558003796683,,0.0,,0.0,,0.0,0.6129080713452956,0.0,,0.0,,,,,,0.0,,0.0,,,-16.0,0.0,0.0,0.0,0.05277752876281738,1.0,0.0,,0.0,,-1.3672936523637074,,,,,,,,,,,,,0.0,0.0,-0.0,0.0,54.92778367129185,,,,,-0.0,0.0,,,,,0.0,0.0,,0.0,1.0,,,,6.562469587802264,,,0.0,0.0,-0.19977809215782563,1.0,,,,,,0.0,,-18.017871531004204,0.0,,0.0,,1.0,,,0.0,,,,,0.0,,,24.837218722526625,0.0,,,,0.0,,
873.937348,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,109.0,,,,,,,,,,1.0,,,,5.4066756085807E10,1.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.0035649999999805004,,7.188479775562882,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,4.133858267716398,,0.0013030000000071595,
873.93887,0.0,,,358.91558003796683,,0.0,,0.0,,0.0,0.6129080713452956,0.0,,0.0,,,,,,0.0,,0.0,,,-16.0,0.0,0.0,0.0,0.05277752876281738,1.0,0.0,,0.0,,-1.3672936523637074,,,,,,,,,,,,,0.0,0.0,-0.0,0.0,54.92778367129185,,,,,-0.0,0.0,,,,,0.0,0.0,,0.0,1.0,,,,6.562469587802264,,,0.0,0.0,-0.19977809215782563,1.0,,,,,,0.0,,-18.017871531004204,0.0,,0.0,,1.0,,,0.0,,,,,0.0,,,24.837218722526625,0.0,,,,0.0,,
873.939815,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,109.0,,,,,,,,,,1.0,,,,5.4066756085807E10,1.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.002744000000006963,,7.188479775562882,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,4.133858267716398,,0.0014870000001110384,
873.93887,,,,,,,,,,,,,17.90625,,,,,,,,,,60.21141071428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873.958279,0.0,,,357.3316204344353,,0.0,,0.0,,0.0,359.6256232201244,0.0,,0.0,,,,,,0.0,,0.0,,,-16.0,0.0,0.0,0.0,0.05277752876281738,1.0,0.0,,0.0,,-1.3723247300267882,,,,,,,,,,,,,0.0,0.0,-0.0,0.0,54.9317004183004,,,,,-0.0,0.0,,,,,0.0,0.0,,0.0,1.0,,,,6.562469587802264,,,0.0,0.0,-0.19424330784051413,1.0,,,,,,0.0,,-18.017871531004204,0.0,,0.0,,1.0,,,0.0,,,,,0.0,,,24.837218722526625,0.0,,,,0.0,,
873.960841,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,109.0,,,,,,,,,,1.0,,,,5.4066447254682785E10,1.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.019408999999996013,,7.188479775562882,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,4.173228346456556,,0.001209000000017113,
