TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Climber Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,V,V,Amp,Pct,boolean,intensity,RPM,RPM,degrees,Color,state,sec,Amp,A,Cmd,deg,boolean,Cmd,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,CMD,Amps,bool,pct,fps,color,intensity,degrees,Amp,count,RPM,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,bool,bool,count,boolean,RPM,deg,boolean,ft,ft,state,A,pct,state,boolean,
5.073487,,,,,,,,,,,,,,,,,,,,,,0.31916299999999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.930457,,,,,,,,,,,,,,,,,6.75,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.8569699999999996,,,,,,,,,,,,,,,,,,,,,,
5.931306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
5.930457,,85.34375,-4.796731900569284E-10,11.4,,0.0,65.95998701780415,1.0,0.0,,0.0,0.0,-1.0,,0.08843541145324707,0.0,,0.0,-1.0,0.0,0.0,0.09950800000000015,0.0,,96.5,,,,85.34375,,,0.0,0.0,85.34375,,-0.6759239435195923,6.381120312064981,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,92.6,0.11491456627845764,85.34375,,,0.0,0.0,,-4.796731900569284E-10,,0.0,,,,0.0,-0.6759239435195923,,1.0,
6.036267,,,,,,,,,,,,,,,,,6.8125,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.10580999999999996,,,,,,,,,,,,,,,,,,,,,,
6.036942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6.036267,,85.34375,-4.796731900569284E-10,11.5,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.08843541145324707,0.0,,0.0,-1.0,0.0,0.0,0.06206900000000015,0.0,,,,,,85.34375,,,0.0,0.0,85.34375,,-0.6759239435195923,6.381120312064981,-1.0,0.0,0.0,0.0,47.0,0.0,0.0,,,,,0.0,,0.1180669292807579,85.34375,,,0.0,0.0,,-4.796731900569284E-10,,0.0,,,,0.0,-0.6759239435195923,,1.0,
6.10343,,,,,,,,,,,,,,,,,6.90625,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.06716300000000075,,,,,,,,,,,,,,,,,,,,,,
6.10631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6.10343,,85.34375,-4.796731900569284E-10,11.5,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.1275932788848877,0.0,,0.0,-1.0,0.0,0.0,0.07639899999999944,0.0,,,,,,85.34375,,,0.0,0.0,85.34375,,-0.6759239435195923,10.730907583750787,-1.0,0.0,0.0,0.0,32.0,0.0,0.0,,,,,0.0,,0.11768820136785507,85.34375,,,0.0,0.0,,-4.796731900569284E-10,,0.0,,,,0.0,-0.6759239435195923,,1.0,
6.185885,,,,,,,,,,,,,,,,,6.96875,,,,,,,,,,,,,,132.8155362375,,,,0.0,,,,,,,,,,,0.0824549999999995,,,,,,,,,,,,,,,,,,,,,,
6.21147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6.185885,,85.34375,-4.796731900569284E-10,11.55,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.18041396141052246,0.0,,0.0,-1.0,0.0,0.0,0.09107399999999988,0.0,,,,,,85.34375,,,0.0,0.0,85.34375,,-0.6759239435195923,7.55545307816463,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.11466515809297562,85.34375,,,0.0,0.0,,-4.796731900569284E-10,,0.0,,,,0.0,-0.6759239435195923,,1.0,
6.286673,,,,,,,,,,,,,,,,,6.96875,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.10078800000000054,,,,,,,,,,,,,,,,,,,,,,
6.28743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6.286673,,85.34375,-4.796731900569284E-10,11.55,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.18041396141052246,0.0,,0.0,-1.0,0.0,0.0,0.07723299999999966,0.0,,,,,,85.34375,,,0.0,0.0,85.34375,,-0.6759239435195923,7.55545307816463,-1.0,0.0,0.0,0.0,42.0,0.0,0.0,,,,,0.0,,0.13261950016021729,85.34375,,,0.0,0.0,,-4.796731900569284E-10,,0.0,,,,0.0,-0.6759239435195923,,1.0,
6.377783,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.09110999999999958,,,,,,,,,,,,,,,,,,,,,,
6.378565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6.377783,,85.34375,-4.796731900569284E-10,11.45,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.14936375617980957,0.0,,0.0,-1.0,0.0,0.0,0.064724,0.0,,,,,,85.34375,,,0.0,0.0,85.34375,,-0.6759239435195923,5.39504036983061,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.12085531651973724,85.34375,,,0.0,0.0,,-4.796731900569284E-10,,0.0,,,,0.0,-0.6759239435195923,,1.0,
6.451236,,,,,,,,,,,,,,,,,7.09375,,,,,,,,,,,,,,132.8155362375,,,,0.0,,,,,,,,,,,0.07345299999999977,,,,,,,,,,,,,,,,,,,,,,
6.45269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6.451236,,85.34375,-4.796731900569284E-10,11.4,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.09242820739746094,0.0,,0.0,-1.0,0.0,0.0,0.06913600000000031,0.0,,,,,,85.34375,,,0.0,0.0,85.34375,,-0.6759239435195923,6.485913412991608,-1.0,0.0,0.0,0.0,40.0,0.0,0.0,,,,,0.0,,0.11013102531433105,85.34375,,,0.0,0.0,,-4.796731900569284E-10,,0.0,,,,0.0,-0.6759239435195923,,1.0,
6.531186,,,,,,,,,,,,,,,,,7.0625,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.07995000000000019,,,,,,,,,,,,,,,,,,,,,,
6.533602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6.531186,,85.34375,-4.796731900569284E-10,11.45,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.09242820739746094,0.0,,0.0,-1.0,0.0,0.0,0.07263600000000014,0.0,,,,,,85.34375,,,0.0,0.0,85.34375,,-0.6759239435195923,6.485913412991608,-1.0,0.0,0.0,0.0,35.0,0.0,0.0,,,,,0.0,,0.11023490130901337,85.34375,,,0.0,0.0,,-4.796731900569284E-10,,0.0,,,,0.0,-0.6759239435195923,,1.0,
6.618903,,,,,,,,,,,,,,,,,7.15625,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.08771700000000049,,,,,,,,,,,,,,,,,,,,,,
6.623471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6.618903,,85.34375,-4.796731900569284E-10,11.5,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.1406550407409668,0.0,,0.0,-1.0,0.0,0.0,0.08191999999999933,0.0,,,,,,85.34375,,,0.0,0.0,85.34375,,-0.6759239435195923,10.291457286432161,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.13193564116954803,85.34375,,,0.0,0.0,,-4.796731900569284E-10,,0.0,,,,0.0,-0.6759239435195923,,1.0,
6.705,,,,,,,,,,,,,,,,,7.15625,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.08609699999999965,,,,,,,,,,,,,,,,,,,,,,
6.706212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6.705,,85.34375,-4.796731900569284E-10,11.5,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.1406550407409668,0.0,,0.0,-1.0,0.0,0.0,0.06360899999999958,0.0,,,,,,85.34375,,,0.0,0.0,85.34375,,-0.6759239435195923,10.291457286432161,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.11854080855846405,85.34375,,,0.0,0.0,,-4.796731900569284E-10,,0.0,,,,0.0,-0.6759239435195923,,1.0,
6.771122,,,,,,,,,,,,,,,,,7.15625,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.06612200000000001,,,,,,,,,,,,,,,,,,,,,,
6.775273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6.771122,,85.34375,-4.796731900569284E-10,11.45,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.151871919631958,0.0,,0.0,-1.0,0.0,0.0,0.0789679999999997,0.0,,,,,,85.34375,,,0.0,0.0,85.34375,,-0.6759239435195923,6.8733954636255925,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.1144038662314415,85.34375,,,0.0,0.0,,-4.796731900569284E-10,,0.0,,,,0.0,-0.6759239435195923,,1.0,
6.85547,,,,,,,,,,,,,,,,,7.1875,,,,,,,,,,,,,,132.769759875,,,,0.0,,,,,,,,,,,0.08434800000000031,,,,,,,,,,,,,,,,,,,,,,
6.855931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
