TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
197.555157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024035999999995283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197.599988,0.0,8.0,358.9010512168969,0.0,0.0,,-0.0,,-0.0,0.0955549418096359,0.0,0.0,,,2.0,-0.0,0.0,,0.0,,,0.0,,0.0,0.0,,-10.635031522922283,-1.0,,3.0,0.0,0.0,0.043709754943847656,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.04483099999998785,-1.1281924550051725,0.0,,,0.0,8.93700787401577,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-341.7102490783713,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-3.4452891386690636E10,0.0,-0.0,,0.016681000000005497,1.0,,0.0,7.606631108757511,,8.93700787401577,,0.0,0.10219617148680904,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-345.10625066412626,0.0,,0.0,0.0,0.0,
197.623711,0.0,8.0,358.8045202674731,0.0,0.0,,-0.0,,-0.0,359.90436844059155,0.0,0.0,,,2.0,-0.0,0.0,,0.0,,,0.0,,0.0,0.0,,-10.635031522922283,-1.0,,3.0,0.0,0.0,0.043709754943847656,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.023722999999989725,-1.1298891323318312,0.0,,,0.0,8.976377952755927,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-341.7074778792138,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-3.4452891386690636E10,0.0,-0.0,,0.008767000000005964,1.0,,0.0,7.606631108757511,,8.976377952755927,,0.0,0.10338661622056601,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-345.10625066412626,0.0,,0.0,0.0,0.0,
197.638136,0.0,8.0,358.9932747478479,0.0,0.0,,-0.0,,-0.0,0.5273125425523096,0.0,0.0,,,2.0,-0.0,0.0,,0.0,,,0.0,,0.0,0.0,,-10.635031522922283,-1.0,,3.0,0.0,0.0,0.043709754943847656,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.014425000000017008,-1.1284419967215067,0.0,,,0.0,9.015748031496084,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-341.70421831306004,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-3.4452891386690636E10,0.0,-5.714286804199219,,0.010203999999987445,1.0,,0.0,7.606631108757511,,9.015748031496084,,0.0,0.10456266170904843,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-345.10625066412626,0.0,,0.0,0.0,0.0,
197.655567,0.0,8.0,358.9461863358329,0.0,0.0,,-0.0,,-0.0,0.14369390083373432,0.0,0.0,,,2.0,-0.0,0.0,,0.0,,,0.0,,0.0,0.0,,-10.635031522922283,-1.0,,3.0,0.0,0.0,0.043709754943847656,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.017430999999987762,-1.1270249163036374,0.0,,,0.0,9.035433070866162,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-341.7031571069062,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-3.4452891386690636E10,0.0,-5.714286804199219,,0.012630999999998949,1.0,,0.0,7.606631108757511,,9.035433070866162,,0.0,0.10301061700469981,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-345.10625066412626,0.0,,0.0,0.0,0.0,
197.671998,0.0,8.0,358.944436368918,0.0,0.0,,-0.0,,-0.0,0.3358440536190474,0.0,0.0,,,2.0,-0.0,0.0,,0.0,,,0.0,,0.0,0.0,,-10.635031522922283,-1.0,,3.0,0.0,0.0,0.043709754943847656,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01643100000001141,-1.127596407110821,0.0,,,0.0,9.015748031496084,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-341.70014162774874,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-3.4452891386690636E10,0.0,-5.714286804199219,,0.007398999999992384,1.0,,0.0,7.606631108757511,,9.015748031496084,,0.0,0.10566001977742955,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-345.10625066412626,0.0,,0.0,0.0,0.0,
197.68602,0.0,8.0,358.947072388529,0.0,0.0,,-0.0,-1.0,-0.0,0.38319529574922634,0.0,0.0,-0.9093804491991335,0.0,2.0,-0.0,0.0,0.04232804477214813,0.0,,,0.0,,0.0,0.0,71.0174468625,-10.635031522922283,-1.0,0.04232804477214813,3.0,0.0,0.0,0.043709754943847656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.014022000000011303,-1.1284900466306442,0.0,0.0,,0.0,9.035433070866162,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-341.69450154943377,-0.0,13.05,-0.0,89.09061955080087,0.0,0.0,,1.0,0.172607421875,0.0,0.0,0.0,0.0,0.0,-3.4452891386690636E10,0.0,-5.714286804199219,12.818652587890625,0.02626199999997425,1.0,,0.0,7.606631108757511,,9.035433070866162,1.0,0.0,0.10908937529086805,0.0,0.0,0.0,0.37939453125,115.0,0.0,0.0,0.0,0.0,0.448486328125,1.0,0.494258314371109,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,-345.10625066412626,0.0,,0.0,0.0,0.0,
197.718462,0.0,8.0,358.80451901838455,0.0,0.0,,-0.0,,-0.0,0.047815771906699,0.0,0.0,,,2.0,-0.0,0.0,,0.0,,,0.0,,0.0,0.0,,-10.635031522922283,-1.0,,3.0,0.0,0.0,0.04486560821533203,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.03244199999997477,-1.129846368296183,0.0,,,0.0,9.05511811023624,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-341.6931960302762,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-3.4452891386690636E10,0.0,-5.714286804199219,,0.007323000000013735,1.0,,0.0,6.821603757627802,,9.05511811023624,,0.0,0.110122414273925,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-345.10625066412626,0.0,,0.0,0.0,0.0,
197.72924,0.0,8.0,358.802521724827,0.0,0.0,,-0.0,,-0.0,0.09579132598491084,0.0,0.0,,,2.0,-0.0,0.0,,0.0,,,0.0,,0.0,0.0,,-10.635031522922283,-1.0,,3.0,0.0,0.0,0.04486560821533203,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.010778000000016164,-1.131038886693532,0.0,,,0.0,9.015748031496083,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-341.6926377740125,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-3.4452891386690636E10,0.0,-5.714286804199219,,0.009009999999989304,1.0,,0.0,6.821603757627802,,9.015748031496083,,0.0,0.10754042807889311,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-345.10625066412626,0.0,,0.0,0.0,0.0,
