TIME,Operator Controller Unjam Command,shooterCtrl.shooterSpeedErrorAbs,climber.motorCmd,IMU Filtered X Angle,hopper.conv.opMode,Right Intern Moter Current,climber.upperLimitSwitch.stateDbnc,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Driver Trench To Loading Align Only Command,Pneumatics Compressor Current,Operator Controller Shoot Command,intakeCtrl.posState,shooterCtrl.underLoad,climber.motor2Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Pneumatics Main System Pressure,hopper.conv.intakeEndSensor.ballsInConveyor,Drivetrain Heading Correction Command,Driver Loading To Trench Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Operator Controller Ctrl Panel Three Rotations Command,hopper.conv.shooterEndSensorTriggeredDbnc,IMU Comp X Angle,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,hopper.conv.conveyorPosition,hopper.conv.intakeEndSensor.curBallHeight,Robot Brownout,botActPoseT,intakeCtrl.intkCommand,hopper.conv.motorCurrent,botActPoseX,botActPoseY,climber.motor1Current,hopper.hopperOpMode,Driver Auto Align and Shoot Command,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Driver Turn 180 Deg Command,Drivetrain Pose Angle,loopTiming.loopPeriodSec,Robot Battery Voltage,shooterCtrl.shooterHoldCmdVoltage,intakeCtrl.spdState,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,shooterCtrl.currentStateShooter,roboRIO JVM Memory Load,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,shooterCtrl.shooterActualSpeed_rpm,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,RIO Input Voltage,roboRIO CPU Load,Match Time,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Color Sensor Red Intensity,hopper.conv.intakeEndSensorTriggered,hopper.HopperSparkLeftCmd,climber.climbEnabled,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,shooterCtrl.adjustedSetpointRPM,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,climber.climbCMD,hopper.HopperSparkRightCmd,Right Master Moter Current,Robot CAN Bus Utilization,hopper.conv.intakeEndSensor.curConveyorDirection,PDP Cooling Fans Current,RIO 6V Supply Voltage,Drivetrain Right Wheel Actual Speed,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,climber.lowerLimitSwitch.stateDbnc,hopper.conv.intakeEndSensor.ballHeightIn,Driver Flip Front/Back Command,loopTiming.loopDurationSec,
sec,bool,,,deg,,A,,cmd,color,cmd,deg,bool,A,bool,,,,ft,ft,mode,deg,A,psi,,RPM,bool,A,pct,sec,bool,bool,degrees,bool,,deg,degrees,pct,,,bool,deg,,,ft,ft,,,bool,pct,cmd,bool,deg,,V,,,RPM,bool,A,,pct,sat,RPM,bool,,bool,bool,V,pct,s,fps,V,bool,bool,bool,deg,bool,color,sat,,,bool,RPM,count,deg,bool,,bool,sat,bool,cmd,,A,pct,,A,V,RPM,count,A,deg,bool,V,,,bool,,
40.711595,,,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,1.0,,0.0,110.41348214285713,,0.04091365965274463,,0.0,0.0,0.05126309394836426,1.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,90.0,,,,,-0.0,,,,,,31.003562201719213,,,,,,,,10.036765304120184,,1.0,,,0.0,0.0,,,,,,31.273336338782897,,-11.72712945909048,,,,,1.0,,,0.0,,,,,0.0,,,90.02045682982637,,,,,,,
40.732164,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.14487300000000403,,0.0,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,8.877952755905524,,0.008862000000000592,
40.746249,,,,0.0,,0.03125,,,,,0.0,,,,,,,,,1.0,,0.15625,,,0.04091365965274463,,0.4375,0.04498428478837013,0.10452699661254883,1.0,,,,,0.0,,,,,,,,,,,,,,0.04843287542462349,,,90.0,,,,,-0.0,,,,,,31.050548906158763,,,,,,,,5.669395727310206,,,,,0.0,0.0,,,,,,31.22634963434335,,20.928702898333963,,,,,1.0,,,0.375,,,,,0.0,,,90.02045682982637,,,,,,,
40.760145,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.03465399999999619,,0.0,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,8.976377952755918,,0.021081999999999823,
40.765505,,,,0.0,,0.0,,,,,0.0,,,,,,,,,1.0,,0.0,,,0.04091365965274463,,0.15625,0.08954130858182907,0.10452699661254883,1.0,,,,,0.0,,,,,,,,,,,,,,0.09286782145500183,,,90.0,,,,,-0.0,,,,,,31.097535610598314,,,,,,,,5.669395727310206,,,,,0.0,0.0,,,,,,31.179362929903803,,20.928702898333963,,,,,1.0,,,0.125,,,,,0.0,,,90.02045682982637,,,,,,,
40.777138,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.019255999999998608,,0.0,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,8.976377952755918,,0.01803600000000216,
40.77873,,,,0.0,,26.8125,,,,,0.0,,,,,,,,,1.0,,12.96875,,,0.04091365965274463,,23.75,0.13388469815254211,0.10452699661254883,1.0,,,,,0.0,,,,,,,,,,,,,,0.13733328878879547,,,90.0,,,,,1.7142857313156128,,,,,,31.097535610598314,,,,,,,,5.669395727310206,,,,,0.0,0.0,,,,,,31.179362929903803,,20.928702898333963,,,,,1.0,,,25.46875,,,,,2.2857143878936768,,,90.02045682982637,,,,,,,
40.805644,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.013225000000005593,,0.0,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,8.93700787401576,,0.012171999999999628,
40.80955,,,,0.0,,28.90625,,,,,0.0,,,,,,,,,1.0,,34.5,,,0.04091365965274463,,38.65625,0.17831964790821075,0.10452699661254883,1.0,,,,,0.0,,,,,,,,,,,,,,0.1817682385444641,,,90.0,,,,,5.714285850524902,,,,,,31.097535610598314,,,,,,,,5.669395727310206,,,,,0.0,0.0,,,,,,31.179362929903803,,20.928702898333963,,,,,1.0,,,34.71875,,,,,5.142857551574707,,,90.02045682982637,,,,,,,
