TIME,Operator Controller Unjam Command,shooterCtrl.shooterSpeedErrorAbs,climber.motorCmd,IMU Filtered X Angle,hopper.conv.opMode,Right Intern Moter Current,climber.upperLimitSwitch.stateDbnc,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Driver Trench To Loading Align Only Command,Pneumatics Compressor Current,Operator Controller Shoot Command,intakeCtrl.posState,shooterCtrl.underLoad,climber.motor2Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Pneumatics Main System Pressure,hopper.conv.intakeEndSensor.ballsInConveyor,Drivetrain Heading Correction Command,Driver Loading To Trench Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Operator Controller Ctrl Panel Three Rotations Command,hopper.conv.shooterEndSensorTriggeredDbnc,IMU Comp X Angle,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,hopper.conv.conveyorPosition,hopper.conv.intakeEndSensor.curBallHeight,Robot Brownout,botActPoseT,intakeCtrl.intkCommand,hopper.conv.motorCurrent,botActPoseX,botActPoseY,climber.motor1Current,hopper.hopperOpMode,Driver Auto Align and Shoot Command,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Driver Turn 180 Deg Command,Drivetrain Pose Angle,loopTiming.loopPeriodSec,Robot Battery Voltage,shooterCtrl.shooterHoldCmdVoltage,intakeCtrl.spdState,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,shooterCtrl.currentStateShooter,roboRIO JVM Memory Load,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,shooterCtrl.shooterActualSpeed_rpm,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,RIO Input Voltage,roboRIO CPU Load,Match Time,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,hopper.conv.intakeEndSensorTriggered,hopper.HopperSparkLeftCmd,climber.climbEnabled,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,shooterCtrl.adjustedSetpointRPM,Operator Controller Shot Speed Decrement,Vision Raspberry Pi Vision System Online,climber.climbCMD,hopper.HopperSparkRightCmd,Right Master Moter Current,Robot CAN Bus Utilization,hopper.conv.intakeEndSensor.curConveyorDirection,PDP Cooling Fans Current,RIO 6V Supply Voltage,Drivetrain Right Wheel Actual Speed,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,climber.lowerLimitSwitch.stateDbnc,hopper.conv.intakeEndSensor.ballHeightIn,Driver Flip Front/Back Command,loopTiming.loopDurationSec,
sec,bool,,,deg,,A,,cmd,color,cmd,deg,bool,A,bool,,,,ft,ft,mode,deg,A,psi,,RPM,bool,A,pct,sec,bool,bool,degrees,bool,,deg,degrees,pct,,,bool,deg,,,ft,ft,,,bool,pct,cmd,bool,deg,,V,,,RPM,bool,A,,pct,RPM,bool,,bool,bool,V,pct,s,fps,V,bool,bool,bool,deg,bool,,,bool,RPM,count,deg,bool,,bool,bool,cmd,,A,pct,,A,V,RPM,count,A,deg,bool,V,,,bool,,
47.423197,,,,359.2886300315668,,0.0,,,,,0.6639430284568321,,,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,0.04831838607788086,0.0,,,,,-1.7058301196605148,,,,,,,,,,,,,,0.0,,,316.98432535106775,,,,,-0.0,,,,,0.0,,,,,,,,6.509437534725348,,,,,-0.08944617099906278,0.0,,,,0.0,,0.0,,,,1.0,,,0.0,,,,,0.0,,,0.0,,,,,,,
47.430395,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-3.829505940309288E7,1.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.14157000000000153,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,1.0,0.0,0.0,,,,,3200.0,,,0.0,0.0,,,1.0,,,,,,,,,0.0,7.165354330708645,,0.003081999999999141,
47.454833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12.4,,,,,0.0,,,,,,,,12.177840576171874,,14.758999824523926,,,,,,,,,,,,59.0,,,,,,,,,0.3597707152366638,,0.0,,,0.0,0.0,,,,,,,,
47.462404,,,,358.60056298302646,,0.0,,,,,0.6755387248962157,,,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,0.04831838607788086,0.0,,,,,-1.698112107057119,,,,,,,,,,,,,,0.0,,,317.32651969410796,,,,,-0.0,,,,,0.0,,,,,,,,6.509437534725348,,,,,-0.09594561066923757,0.0,,,,0.0,,0.0,,,,1.0,,,0.0,,,,,0.0,,,0.0,,,,,,,
47.467964,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-5.49719401108914E7,1.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.03920699999999755,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,1.0,0.0,0.0,,,,,3200.0,,,0.0,0.0,,,1.0,,,,,,,,,0.0,7.795275590551165,,0.009546999999997752,
47.469044,,,,358.25302656033944,,0.0,,,,,1.3586738655314088,,,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,0.04831838607788086,0.0,,,,,-1.7051925394414336,,,,,,,,,,,,,,0.0,,,317.3775171045842,,,,,-0.0,,,,,0.0,,,,,,,,6.509437534725348,,,,,-0.08723201910126259,0.0,,,,0.0,,0.0,,,,1.0,,,0.0,,,,,0.0,,,0.0,,,,,,,
47.475341,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-5.744258910463932E7,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.006639999999997315,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,0.0,0.0,,,1.0,,,,,,,,,0.0,8.228346456692897,,0.006303000000002612,
47.477688,,,,358.22118462696693,,0.0,,,,,1.0375322721248725,,,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,0.04831838607788086,0.0,,,,,-1.6982871464307225,,,,,,,,,,,,,,0.0,,,317.45810505194675,,,,,-0.0,,,,,0.0,,,,,,,,6.509437534725348,,,,,-0.09447607420655289,0.0,,,,0.0,,0.0,,,,1.0,,,0.0,,,,,0.0,,,0.0,,,,,,,
47.484938,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-6.083973147104272E7,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.00864400000000387,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,0.0,0.0,,,1.0,,,,,,,,,0.0,8.405511811023606,,0.007986000000002491,
47.486806,,,,355.4733795285193,,0.0,,,,,1.3470768751311413,,,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,0.04831838607788086,0.0,,,,,-1.7024559013161984,,,,,,,,,,,,,,0.0,,,317.49819904432763,,,,,-0.0,,,,,0.0,,,,,,,,6.509437534725348,,,,,-0.09313112719200006,0.0,,,,0.0,,0.0,,,,1.0,,,0.0,,,,,0.0,,,0.0,,,,,,,
47.491466,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-6.392804271322764E7,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.009118000000000848,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,0.0,0.0,,,1.0,,,,,,,,,0.0,8.582677165354315,,0.008493999999998891,
47.493853,,,,358.5483174983528,,0.0,,,,,1.4016142387471917,,,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,0.04831838607788086,0.0,,,,,-1.6919412933658042,,,,,,,,,,,,,,0.0,,,317.59027728978555,,,,,-0.0,,,,,0.0,,,,,,,,6.509437534725348,,,,,-0.0979626621588642,0.0,,,,0.0,,0.0,,,,1.0,,,0.0,,,,,0.0,,,0.0,,,,,,,
47.498946,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-6.54721983343201E7,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.0070470000000000255,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,0.0,0.0,,,1.0,,,,,,,,,0.0,8.582677165354315,,0.00641199999999742,
47.500276,,,,356.3976049907167,,0.0,,,,,1.726299101478785,,,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,0.04831838607788086,0.0,,,,,-1.6982799757066889,,,,,,,,,,,,,,0.0,,,317.63174024216653,,,,,-0.0,,,,,0.0,,,,,,,,6.509437534725348,,,,,-0.09669235576682199,0.0,,,,0.0,,0.0,,,,1.0,,,0.0,,,,,0.0,,,0.0,,,,,,,
47.510448,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-6.670752283119406E7,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.006422999999998069,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,0.0,0.0,,,1.0,,,,,,,,,0.0,8.582677165354315,,0.0060050000000018144,
47.513257,,,,357.9383602321923,,0.0,,,,,1.6779565695768341,,,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,0.04831838607788086,0.0,,,,,-1.6926037387471948,,,,,,,,,,,,,,0.0,,,317.72264472762447,,,,,-0.0,,,,,0.0,,,,,,,,6.509437534725348,,,,,-0.09977324724115987,0.0,,,,0.0,,0.0,,,,1.0,,,0.0,,,,,0.0,,,0.0,,,,,,,
47.524609,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,0.012981000000003462,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,3200.0,,,,0.0,,,,,,,,,,,,0.0,8.700787401574788,,,
47.513257,,,,,,,,,,,,,9.3125,,,,,,,,,,46.60400714285716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.524609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-6.8560509576505E7,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,1.0,,,,,,,,,,,,0.010795000000001664,
47.528929,,,,357.87586586774415,,0.0,,,,,1.382974525301353,,,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,0.04831838607788086,0.0,,,,,-1.6903604070184095,,,,,,,,,,,,,,0.0,,,317.8550124854633,,,,,-0.0,,,,,0.0,,,,,,,,6.509437534725348,,,,,-0.09956029106059835,0.0,,,,0.0,,0.0,,,,1.0,,,0.0,,,,,0.0,,,0.0,,,,,,,
47.533889,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-6.948700294916049E7,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.015671999999995023,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,0.0,0.0,,,1.0,,,,,,,,,0.0,8.877952755905497,,0.01415699999999731,
47.535611,,,,359.95388242331467,,0.0,,,,,358.57020935219185,,,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,0.04831838607788086,0.0,,,,,-1.693786795871031,,,,,,,,,,,,,,0.0,,,317.9363739102252,,,,,-0.0,,,,,0.0,,,,,,,,6.509437534725348,,,,,-0.09465732687509652,0.0,,,,0.0,,0.0,,,,1.0,,,0.0,,,,,0.0,,,0.0,,,,,,,
47.545713,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-6.979583407337897E7,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.006682000000004962,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,0.0,0.0,,,1.0,,,,,,,,,0.0,8.937007874015734,,0.005545000000005018,
47.548252,,,,355.5727844639761,,0.0,,,,,0.9987498968218994,,,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,0.04831838607788086,0.0,,,,,-1.6945390116837298,,,,,,,,,,,,,,0.0,,,318.0288263104815,,,,,-0.0,,,,,0.0,,,,,,,,6.509437534725348,,,,,-0.09399626376801176,0.0,,,,0.0,,0.0,,,,1.0,,,0.0,,,,,0.0,,,0.0,,,,,,,
