TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,RPM,A,degrees,cmd,color,cmd,deg,cmd,RPM,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,pct,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,V,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,V,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
72.8031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02254499999999382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.90608,,0.0,358.2701217717205,0.0,0.0,0.0,,,,,0.14413476395111072,0.35,-0.0,0.0,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,-0.009189558485985572,-1.0,0.0,,3.0,0.0,0.0,0.047701120376586914,0.0,0.0,,,0.35,0.0,1.0,,,12.6328125,0.10298000000000229,-1.2836506744003628,0.0,,,,9.271653543307135,,,,,0.0,,0.0,0.0,0.0,,0.0,93.03371176889102,-0.0,,-0.0,12.765625,,,,,0.0,,0.009189558485985572,,,0.0,,0.0,,0.0,,0.027872999999999593,1.0,,0.5,7.303828746859007,,9.271653543307135,,1.0,-0.009646144139287991,0.0,,0.0,,,-0.009189558485985572,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,93.02911698964803,,,1.0,0.0,,
72.94029,,0.0,358.5893104878734,0.0,0.0,0.0,,,-1.0,,358.91851640458486,0.35,-0.0,21.96875,-3.1945894651104254,9.03125,0.0,0.0,,2.5396840572357178,0.0,,,1.0,,0.0,72.375,50.64696554999999,-0.012403951159967619,-1.0,0.0,2.5396840572357178,3.0,0.0,-6.103701889514923E-5,0.047701120376586914,0.0,0.0,,0.0,0.35,0.0,1.0,,,11.46875,0.03421000000000163,-1.2869178041227043,0.0,0.0,,,9.271653543307135,0.0,,,,0.0,,0.0,6.103701889514923E-5,0.0,,0.0,93.03531896522802,57.142860412597656,12.55,-0.0,11.6015625,86.80541053488957,0.0,,,0.0,0.1640625,11.94902468305212,,0.0,0.0,,0.0,,0.0,11.2291875,0.03548200000000179,1.0,,0.5,7.303828746859007,,9.271653543307135,0.0,1.0,0.00245126172926664,0.0,0.0,0.0,0.409912109375,88.0,11.924216780732184,0.0,,0.0,0.42626953125,1.0,0.4592536985874176,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,93.02911698964803,,,1.0,21.875,,
73.030956,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047301292419433594,0.0,0.0,,,,0.0,,,,,0.0906659999999988,,,,,,9.271653543307135,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,1.0,,,6.511933798585613,,9.271653543307135,,,,0.0,,0.0,,,,0.0,,,,1.0,,,,,,,,,0.0,,,,,,,,
72.94029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.3,,,,,,,,,,,,,,,,,,,,,,78.90075752249719,,,,,,,,,,,,,,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.030956,,,344.06705127584223,0.0,0.0,31.75,,,,,357.13378145522,0.35,-0.0,11.1875,,,0.0,0.0,,,0.0,,,1.0,,29.09375,26.0,,-0.06962518603177159,-1.0,0.0,,3.0,27.4375,0.07763908803462982,,,,,,0.35,,1.0,,,11.7734375,,-1.7923257658249536,0.0,,,,,,,,,0.0,,0.0,0.08127079159021378,0.0,,0.0,93.06392958266392,474.28570556640625,,2.2857143878936768,11.765625,,,,,0.0,,23.942866649816082,,,,,,,0.0,,0.015172999999990111,,,0.5,,,,,1.0,-0.05613853474085574,,,,,,23.80361627775254,,,0.0,,,,32.65625,0.0,,,,1.0,0.0,,,93.02911698964803,,,1.0,21.90625,,
73.054704,,0.0,350.62604096629974,0.0,0.0,23.71875,,,,,356.5797809578465,0.35,-0.0,12.75,,,0.0,0.0,,,0.0,,,1.0,,29.5,26.6875,,-0.08709303296706139,-1.0,0.0,,3.0,21.59375,0.17209386825561523,0.047301292419433594,0.0,0.0,,,0.35,0.0,1.0,,,11.515625,0.02374799999999766,-1.947450281012673,0.0,,,,9.212598425196898,,,,,0.0,,0.0,0.16290780901908875,0.0,,0.0,93.07266350613156,725.7142944335938,,4.5714287757873535,11.84375,,,,,0.0,,31.918081651346114,,,0.0,,0.0,,0.0,,0.013844000000005963,1.0,,0.5,6.511933798585613,,9.212598425196898,,1.0,-0.043958620832429345,0.0,,0.0,,,31.74389558541199,0.0,,0.0,,1.0,,23.0625,0.0,,,,1.0,2.8571431636810303,0.0,,93.02911698964803,,,1.0,20.25,,
73.083906,,0.0,335.1172932085672,0.0,0.0,31.21875,,,,,3.196165547167995,0.35,-0.0,11.59375,,,0.0,0.0,,,0.0,,,1.0,,39.90625,23.78125,,-0.1547273258119901,-1.0,0.0,,3.0,35.9375,0.22492142021656036,0.047301292419433594,0.0,0.0,,,0.35,0.0,1.0,,,11.1953125,0.029201999999997952,-2.4780864979697017,0.0,,,,9.153543307086661,,,,,0.0,,0.0,0.21259193122386932,0.0,,0.0,93.10648065255403,725.7142944335938,,6.857142925262451,11.21875,,,,,0.0,,35.96458952148842,,,0.0,,0.0,,0.0,,0.011459999999999582,1.0,,0.5,6.511933798585613,,9.153543307086661,,1.0,-0.039883487870646786,0.0,,0.0,,,35.65513486986444,0.0,,0.0,,1.0,,39.28125,0.0,,,,1.0,4.5714287757873535,0.0,,93.02911698964803,,,1.0,23.65625,,
73.101774,,0.0,340.06725974924603,0.0,0.0,33.09375,,,,,2.207213374085582,0.35,-0.0,11.5,,,0.0,0.0,,,0.0,,,1.0,,40.375,24.0,,-0.15958784800980652,-1.0,0.0,,3.0,20.03125,0.19748526811599731,0.047301292419433594,0.0,0.0,,,0.35,0.0,1.0,,,11.140625,0.0178680000000071,-2.9854310844699716,0.0,,,,9.17322834645674,,,,,0.0,,0.0,0.1817377209663391,0.0,,0.0,93.10891091365293,977.1428833007812,,12.0,11.28125,,,,,0.0,,39.94832362098362,,,0.0,,0.0,,0.0,,0.01419199999999421,1.0,,0.5,6.511933798585613,,9.17322834645674,,1.0,0.0015388251873612205,0.0,,0.0,,,39.62914792496401,0.0,,0.0,,1.0,,35.40625,0.0,,,,1.0,9.142857551574707,0.0,,93.02911698964803,,,1.0,21.8125,,
