TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
128.983393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018113999999997077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.051027,0.0,0.0,0.9717559093530875,0.0,0.0,,0.0,,0.0,359.22260860861206,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.047559499740600586,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0676339999999982,0.6851522748983514,0.0,,,0.0,8.74015748031503,,,,,0.0,0.0,0.0,0.0,0.0,0.0032872554695021843,0.0,12.399616296445517,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.022826000000009117,1.0,,0.0,6.542763547873834,,8.74015748031503,,0.0,0.0,0.0,0.24606999710418204,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
129.077683,0.0,0.0,0.9745410795196815,0.0,0.0,,0.0,,0.0,358.3292018335438,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.047559499740600586,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.026656000000002678,0.6838548143640087,0.0,,,0.0,8.720472440944953,,,,,0.0,0.0,0.0,0.0,0.0,0.0032872554695021843,0.0,12.403222105676285,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.006142999999980248,1.0,,0.0,6.542763547873834,,8.720472440944953,,0.0,0.0,0.0,0.24640047217794328,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
129.0873,0.0,0.0,1.6439639587764356,0.0,0.0,,0.0,,0.0,1.3242404930576546,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.047559499740600586,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.009616999999991549,0.6779195704221692,0.0,,,0.0,8.74015748031503,,,,,0.0,0.0,0.0,0.0,0.0,0.0032872554695021843,0.0,12.404534718264804,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.00799699999998893,1.0,,0.0,6.542763547873834,,8.74015748031503,,0.0,0.0,0.0,0.26135368041205914,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
129.098835,0.0,0.0,0.39865354691190447,0.0,0.0,,0.0,,0.0,2.093379947776946,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.047559499740600586,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.011535000000009177,0.6776652832230304,0.0,,,0.0,8.74015748031503,,,,,0.0,0.0,0.0,0.0,0.0,0.0032872554695021843,0.0,12.407606010853327,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.0070969999999874744,1.0,,0.0,6.542763547873834,,8.74015748031503,,0.0,0.0,0.0,0.25211845083394574,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
129.109497,0.0,0.0,0.8753734395535799,0.0,0.0,,0.0,,0.0,357.5677711985587,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.047559499740600586,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.010661999999996397,0.6843472376386326,0.0,,,0.0,8.74015748031503,,,,,0.0,0.0,0.0,0.0,0.0,0.0032872554695021843,0.0,12.41004284413782,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.0073689999999828615,1.0,,0.0,6.542763547873834,,8.74015748031503,,0.0,0.0,0.0,0.24963971595761936,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
129.120575,0.0,0.0,1.3450135139264454,0.0,0.0,,0.0,,0.0,1.7294068536199656,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04855990409851074,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0110779999999977,0.6835921312999055,0.0,,,0.0,8.700787401574873,,,,,0.0,0.0,0.0,0.0,0.0,0.0032872554695021843,0.0,12.410915696726342,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.005992999999989479,1.0,,0.0,6.5814064422183725,,8.700787401574873,,0.0,0.0,0.0,0.2577203450892045,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
129.130283,0.0,0.0,1.2949680566087338,0.0,0.0,,0.0,,0.0,0.7769384953428946,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04855990409851074,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.00970799999998917,0.6791723608976008,0.0,,,0.0,8.661417322834716,,,,,0.0,0.0,0.0,0.0,0.0,0.0032872554695021843,0.0,12.412765589314866,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.006256000000007589,1.0,,0.0,6.5814064422183725,,8.661417322834716,,0.0,0.0,0.0,0.25331855838544154,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
129.14021,0.0,0.0,359.78542353094565,0.0,0.0,,0.0,,0.0,0.6437411994134603,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04855990409851074,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.009927000000004682,0.6790646016256626,0.0,,,0.0,8.681102362204793,,,,,0.0,0.0,0.0,0.0,0.0,0.0032872554695021843,0.0,12.414616222599356,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.005898000000001957,1.0,,0.0,6.5814064422183725,,8.681102362204793,,0.0,0.0,0.0,0.25451717118184025,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
