TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,RPM,A,degrees,cmd,color,cmd,deg,cmd,RPM,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,pct,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,V,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,V,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,sec,V,bool,pct,cmd,fps,V,in,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
426.079866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018273000000021966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426.125911,,0.0,359.1997389742378,0.0,3500.0,0.0,,,,,359.43511905542164,0.25,-0.0,0.0,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,-2.674746764625979E-4,0.0,0.0,,0.0,0.0,0.0,0.043890953063964844,-0.5,0.0,,,0.25,0.0,0.0,,,12.4296875,0.04604499999999234,-1.072928722717346,0.0,,,,8.779527559055094,,,,,0.0,,0.0,0.0,0.0,,0.0,76.24379159434211,-0.0,,-0.0,12.734375,,,,,1.0,,2.674746764625979E-4,,,0.0,,-1.1029594770339188E10,,0.0,0.028575000000046202,,1.0,,0.0,6.4829560384188545,,8.779527559055094,,0.0,0.17810635610479933,0.0,,0.0,,,-2.674746764625979E-4,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,76.24365785700388,,,0.0,0.0,,
426.158247,,0.0,358.66554206180143,0.0,3500.0,0.0,,,,,0.5436270205989828,0.25,-0.0,37.0,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,7.950280830186784E-4,0.0,0.00317392498254776,,0.0,0.0,0.0,0.043890953063964844,-0.5,0.0,,,0.25,0.0,0.0,,,12.4296875,0.03233600000004344,-1.0727504859287633,0.125,,,,8.799212598425171,,,,,0.0,,0.043183691799640656,0.0,0.0,,0.0,76.24326034296237,-0.0,,-0.0,12.375,,,,,1.0,,9.021719796813711,,,0.0,,-1.103731554844465E10,,0.0,0.010533000000009451,,1.0,,0.0,6.4829560384188545,,8.799212598425171,,0.0,0.1796234819266858,0.0,,0.0,,,9.023309852979748,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,76.24365785700388,,,0.0,20.09375,,
426.185485,,0.0,359.71709468529525,0.0,3500.0,0.125,,,,,359.104100481439,0.25,-0.0,17.90625,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,-0.0031198473260189985,0.0,0.16318246722221375,,0.0,0.0,0.0717184990644455,0.043890953063964844,-0.5,0.0,,,0.25,0.0,0.0,,,10.8984375,0.027238000000011198,-1.067814529600457,49.1875,,,,8.81889763779525,,,,,0.0,,0.16318246722221375,0.06485183537006378,0.0,,0.0,76.24521778066689,-0.0,,1.1428571939468384,10.3671875,,,,,1.0,,14.208085276777599,,,0.0,,-1.1054610091400887E10,,0.0,0.016730999999992946,,1.0,,0.0,6.4829560384188545,,8.81889763779525,,0.0,0.17332729229471086,0.0,,5.875,,,14.20184558212556,0.0,,40.40625,,1.0,,0.25,0.0,,,,1.0,0.0,0.0,,76.24365785700388,,,0.0,17.78125,,
426.207561,,0.0,345.4568189746558,28.571428298950195,3500.0,26.0625,,,-1.0,,2.4881157272680903,0.25,22.85714340209961,11.96875,1.0169780307191871,0.0,0.0,0.0,,-41.90452194213867,0.0,,,1.0,,29.5,0.0,77.288808525,-0.020081698461552833,0.0,0.3632007837295532,-41.90452194213867,0.0,28.46875,0.07861568033695221,0.043890953063964844,-0.5,0.0,,0.0,0.25,0.0,0.0,,,8.4921875,0.02207599999997001,-1.623143696680858,70.1875,0.0,,,8.759842519685012,0.0,,,,0.0,,0.3632007837295532,0.08209478855133057,0.0,,0.0,76.25369870623466,-0.0,12.200000000000001,5.142857551574707,8.984375,91.01697803071919,5.875,,,1.0,0.1728515625,23.69502408088082,,0.0,0.0,,-1.1088272683940702E10,,28.571428298950195,0.04394000000002052,11.624983154296874,1.0,,0.0,6.4829560384188545,,8.759842519685012,1.0,0.0,0.17286183630743052,0.0,0.0,5.5,0.395263671875,222.0,23.654860683957715,0.0,,81.15625,0.43212890625,1.0,0.4776715338230133,27.21875,0.0,0.0,,611.0,1.0,5.714285850524902,0.0,0.0,76.24365785700388,,,0.0,12.78125,,
426.2628920000001,,0.0,347.6891159150464,74.28571319580078,3500.0,25.84375,,,,,359.6509584449526,0.25,51.42857360839844,11.5,,,0.0,0.0,,,0.0,,,1.0,,18.0,0.0,,-0.009525625396832993,0.0,0.4366588294506073,,0.0,25.90625,0.14688558876514435,0.043890953063964844,-0.5,0.0,,,0.25,0.0,0.0,,,8.0,0.05533100000002378,-1.78852517213136,90.71875,,89.4,,8.720472440944855,,,,,0.0,,0.4366588294506073,0.14722129702568054,0.0,,0.0,76.2484206697023,-0.0,,6.857142925262451,8.078125,,,,69.53738018970998,1.0,,33.154444960783835,,,0.0,,-1.1112670342753963E10,,74.28571319580078,0.016886999999996988,,1.0,83.1,0.0,6.4829560384188545,,8.720472440944855,,0.0,0.17038774882734448,0.0,,5.5,,,33.13539370999017,0.0,,88.53125,,1.0,,32.53125,0.0,,,,1.0,6.857142925262451,0.0,,76.24365785700388,,,0.0,16.09375,,
426.286238,,0.0,336.1363671832488,74.28571319580078,3500.0,26.71875,,,,,1.332283816251076,0.25,51.42857360839844,12.40625,,,0.0,0.0,,,0.0,,,1.0,,31.03125,0.0,,-0.014978912625167595,0.0,0.43266090750694275,,0.0,28.90625,0.12976470589637756,0.04426431655883789,-0.5,0.0,,,0.25,0.0,0.0,,,8.7734375,0.02334600000000364,-2.104346275713699,94.0,,,,8.759842519685012,,,,,0.0,,0.43266090750694275,0.13006988167762756,0.0,,0.0,76.25114731331647,-0.0,,9.714285850524902,7.8046875,,,,,1.0,,37.89488672449602,,,0.0,,-1.1128111898964886E10,,74.28571319580078,0.011151999999981399,,1.0,,0.0,6.6078254677446795,,8.759842519685012,,0.0,0.17746312171049625,0.0,,5.5,,,37.86492889924568,0.0,,66.59375,,1.0,,28.9375,0.0,,,,1.0,6.857142925262451,0.0,,76.24365785700388,,,0.0,15.59375,,
426.303451,,0.0,342.6030103501801,137.14285278320312,3500.0,24.21875,,,,,359.11822747693594,0.25,102.85714721679688,12.40625,,,0.0,0.0,,,0.0,,,1.0,,19.75,0.0,,-0.010634298608067638,0.0,0.46241647005081177,,0.0,26.46875,0.20511490106582642,0.04426431655883789,-0.5,0.0,,,0.25,0.0,0.0,,,8.4921875,0.017212999999969725,-2.424765585828162,95.9375,,,,8.77952755905509,,,,,0.0,,0.46241647005081177,0.20526748895645142,0.0,,0.0,76.24897500630792,-0.0,,9.714285850524902,7.609375,,,,,1.0,,42.625530586962796,,,0.0,,-1.1140465143933626E10,,137.14285278320312,0.011994000000015603,,1.0,,0.0,6.6078254677446795,,8.77952755905509,,0.0,0.17487911269828518,0.0,,3.375,,,42.60426198974666,0.0,,70.28125,,1.0,,29.21875,0.0,,,,1.0,9.714285850524902,0.0,,76.24365785700388,,,0.0,13.8125,,
426.320756,,0.0,334.9380093910547,137.14285278320312,3500.0,28.3125,,,,,0.645503310889775,0.25,171.42857360839844,12.40625,,,0.0,0.0,,,0.0,,,1.0,,30.6875,0.0,,-0.0027871725519048596,0.0,0.6309396624565125,,0.0,31.375,0.21872615814208984,0.04426431655883789,-0.5,0.0,,,0.25,0.0,0.0,,,8.21875,0.017305000000021664,-2.742837145716525,94.0625,,,,8.759842519685012,,,,,0.0,,0.65190589427948,0.21897029876708984,0.0,,0.0,76.24505144327983,-0.0,,9.714285850524902,8.5,,,,,1.0,,47.35267193739047,,,0.0,,-1.115220072665393E10,,171.42857360839844,0.023932999999999538,,1.0,,0.0,6.6078254677446795,,8.759842519685012,,0.0,0.17231430904609896,0.0,,3.375,,,47.34709759228666,0.0,,91.6875,,1.0,,31.96875,0.0,,,,1.0,13.714285850524902,0.0,,76.24365785700388,,,0.0,13.8125,,
