TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,V,V,Amp,Pct,boolean,intensity,RPM,cmd,RPM,degrees,Color,state,sec,Amp,A,Cmd,deg,cmd,boolean,Cmd,bool,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,Amps,bool,pct,fps,color,intensity,degrees,Amp,count,RPM,bool,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,cmd,bool,bool,count,boolean,RPM,deg,boolean,ft,ft,state,A,pct,state,cmd,boolean,
481.197114,,,,,,,,,,,,,,,,,,,,,,,,,0.0033549999999991087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481.263924,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.06680999999997539,,,,,,,,,,,,,,,,,,,,,,,,
481.265316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
481.263924,,0.0,-0.0,11.7,,,,-1.0,0.18994140625,,,0.0,0.0,-1.0,,0.04985475540161133,,,,22.405046330317255,0.0,1.0,,,0.03205600000001141,0.0,,,,,,0.0,,,0.0,0.0,,0.0,6.507256135212037,-1.0,0.348876953125,0.0,,27.0,0.0,,6.9321673654688345,,,,,0.461181640625,,0.3239971995353699,0.0,,0.0,,0.0,36.0,,0.0,,1.0,,,,0.0,0.0,,,-1.0,
481.31045,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.04652600000002849,,,,,,,,,,,,,,,,,,,,,,,,
481.310758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
481.31045,,0.0,-0.0,11.7,,,,-1.0,0.18994140625,,,0.0,0.0,-1.0,,0.04985475540161133,,,,22.405046330317255,0.0,1.0,,,0.004048000000011598,0.0,,,,,,0.0,,,0.0,0.0,,0.0,6.507256135212037,-1.0,0.348876953125,0.0,,68.0,0.0,,6.9321673654688345,,,,,0.461181640625,,0.31032994389533997,0.0,,0.0,,0.0,40.0,,0.0,,1.0,,,,0.0,0.0,,,-1.0,
481.315473,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.0050229999999942265,,,,,,,,,,,,,,,,,,,,,,,,
481.315784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
481.315473,,0.0,-0.0,11.65,,,,-1.0,0.18994140625,,,0.0,0.0,-1.0,,0.04985475540161133,,,,22.405046330317255,0.0,1.0,,,0.0057990000000245345,0.0,,,,,,0.0,,,0.0,0.0,,0.0,6.507256135212037,-1.0,0.348876953125,0.0,,109.0,0.0,,6.9321673654688345,,,,,0.461181640625,,0.3508487045764923,0.0,,0.0,,0.0,44.0,,0.0,,1.0,,,,0.0,0.0,,,-1.0,
481.322262,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.006789000000026135,,,,,,,,,,,,,,,,,,,,,,,,
481.322595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
