TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Driver Trench To Loading Align Only Command,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Driver Loading To Trench Command,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Hopper Motor Right Cmd,Control Panel State Machine 3.25 spin,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Driver Turn 180 Deg Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Match Time,Vision Raspberry Pi Framerate,Ball Distance Sensor Distance,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Conveyor Motor Current,Color Sensor Match Color,Color Sensor Red Intensity,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Right Master Moter Current,Robot CAN Bus Utilization,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,cmd,color,cmd,deg,cmd,A,bool,A,balls,cmd,bool,A,ft,ft,mode,deg,A,A,psi,RPM,state,bool,state,A,pct,sec,pct,bool,bool,cmd,degrees,bool,state,V,bool,sec,deg,A,degrees,pct,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,bool,state,deg,RPM,V,RPM,bool,A,pct,state,sat,RPM,bool,heightState,bool,feet,bool,RPM,sec,V,bool,pct,cmd,s,fps,in,V,bool,bool,bool,bool,deg,bool,A,color,sat,RPM,count,deg,bool,A,bool,sat,bool,A,pct,cmd,A,V,bool,RPM,bool,count,A,deg,bool,V,state,A,bool,
525.107181,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
525.076065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013860000000249784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525.119666,,24.0,359.5994041478642,,0.0,,,,1.0516143712819213,0.0,0.0,,,,0.0,,0.0,,,1.0,,0.0,0.0,,-0.0011313236630030588,,,,0.0,0.0,0.04853343963623047,-0.35,0.0,,0.0,,1.0,1.0,,,0.0436010000000806,-1.242924850703922,,,,3.56299212598421,,,,,0.0,,,0.0,0.0,,,0.0,16.855900014284767,-0.0,,-0.0,,,,1.0,,0.0011313236630030588,,2.0,,-4.406093649225211E9,,,,,1.0,,1.0,,6.682882449384101,3.56299212598421,,,1.0,,,0.05630361936392144,0.0,0.0,,,-0.0011313236630030588,,0.0,,,,,1.0,0.0,,0.0,,,,0.0,0.0,,,16.855334352453266,,,1.0,0.0,,
525.130291,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
525.159127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12.05,,,7.625,,,,,,,,,,,,11.631265625,,,,-1.0,,,,,,,,,,,,,,75.0,,,,,,,,0.5059778690338135,,0.0,,,,,0.0,0.0,,,,,,,
525.119666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005185999999980595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525.161836,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04853343963623047,-0.35,0.0,,,,1.0,,,,0.042169999999941865,,,,,3.56299212598421,,,,,,,,,,,,,,,,,,,,,,,,2.0,,-4.42277052993301E9,,,,,1.0,,,,6.682882449384101,3.56299212598421,,,,,,,0.0,3.5,,,,,0.0,,,,,1.0,,,,,,,,0.0,,,,,,,,,
525.165504,,,,3200.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
525.161836,,,0.6583677418747931,,0.0,,,,9.146012310088464,0.0,0.0,,,,0.0,,0.0,,,1.0,,0.0,63.3125,,-0.004861470476186014,,,,0.0,0.0,,,,,0.0,,,1.0,,,,-1.2458995254719674,,,,,,,,,0.0,,,0.0,0.0,,,0.0,16.85776508769136,148.57142639160156,,-0.0,,,,1.0,,8.582042390477657,,,,,,,,,,,1.0,,,,,,1.0,,,0.0797628129226468,,,,,8.572319449525285,,,,,,,,0.0,,0.0,,,,0.0,,,,16.855334352453266,,,1.0,0.0,,
525.179273,,,,3200.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.01428266242146492,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,0.09375,,,,,,,,,1.0,,,,,,,,,,,
525.161836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009995000000003529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525.17997,,24.0,11.593060393806606,,0.0,,,,4.0864843862898015,0.0,0.0,,17.5625,,0.0,,0.0,,,1.0,,0.0,63.3125,107.1107142857143,0.022870687179491256,,,,0.0,0.0,0.04853343963623047,-0.35,0.0,,0.0,,1.0,1.0,,,0.018134000000031847,-1.1710075792791672,,,,3.582677165354289,,,,,0.0,,,0.0,0.0,,,0.0,16.84389900886352,148.57142639160156,,-0.0,,,,1.0,,14.138297929503915,,2.0,,-4.431108970286909E9,,,0.004302999999936219,,1.0,,1.0,,6.682882449384101,3.582677165354289,,0.0,1.0,,,0.14070764432828226,0.0,3.5,,,14.184039303862898,,0.0,,,,,1.0,0.0,,0.0,,,,0.0,0.0,,,16.855334352453266,,,1.0,0.0,,
525.188742,,24.0,,,,,,,,0.0,0.0,,,,,,,,,,,,58.40625,,,,,,,,0.04853343963623047,-0.35,0.0,,0.0,,1.0,,,,0.008772000000021762,,,,,3.582677165354289,,,,,,,,,,,,,,,,,,,,,,,,2.0,,-4.435432606025968E9,,,,,1.0,,,,6.682882449384101,3.582677165354289,,,,,,,0.0,3.5,,,,,0.0,,,,,1.0,,,,,,,,0.0,,,,,,,0.0,,
525.191884,,,,3200.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,0.15625,,,,,,,,,,0.02935880608856678,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,0.09375,,,,,,,,,1.0,,,,,,,,,,,
525.188742,,,6.889099085884189,,27.3125,,,,355.6902670522903,,,,,,0.0,,0.0,,,1.0,,0.0,,,0.027880537435898134,,,,19.28125,0.11273537576198578,,,,,,,,1.0,,,,-1.2416116910744457,,,,,,,,,0.0,,,0.11236914992332458,0.0,,,0.0,16.841394083735317,148.57142639160156,,-0.0,,,,1.0,,14.133288079247508,,,,,,,0.007197999999903004,,,,1.0,,,,,,1.0,,,0.08506133582647292,,,,,14.189049154119305,,,,,,,,48.28125,,0.0,,,,0.0,,,,16.855334352453266,,,1.0,,,
525.198822,,24.0,335.8311321651368,,27.3125,,,,3.4952520425037483,0.0,0.0,,,,0.0,,0.0,,,1.0,,0.0,58.40625,,0.018612562637365215,,,,19.28125,0.11273537576198578,0.04853343963623047,-0.35,0.0,,0.0,,1.0,1.0,,,0.010079999999902611,-1.2540067153698613,,,,3.582677165354289,,,,,0.0,,,0.11236914992332458,0.0,,,0.0,16.846028071134583,148.57142639160156,,-0.0,,,,1.0,,18.862945592940505,,2.0,,-4.439756241765027E9,,,,,1.0,,1.0,,6.682882449384101,3.582677165354289,,,1.0,,,0.16327850539813568,0.0,3.5,,,18.900170718215236,,0.0,,,,,1.0,48.28125,,0.0,,,,0.0,0.0,,,16.855334352453266,,,1.0,0.0,,
525.204524,,,,3200.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,0.40625,,,,,,,,,,0.04428235813975334,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
525.198822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006079999999997199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525.209244,,24.0,322.5075261276633,,5.59375,,,,25.9895844559028,0.0,0.0,,,,0.0,,0.0,,,1.0,,0.0,37.75,,0.0013358678388328826,,,,19.28125,0.13309122622013092,0.04746079444885254,-0.35,0.0,,0.0,,1.0,1.0,,,0.010422000000062326,-1.4111379389002807,,,,3.6023622047243675,,,,,0.0,,,0.11236914992332458,0.0,,,0.0,16.85466641853385,508.5714111328125,,-0.0,,,,1.0,,23.600611826633482,,2.0,,-4.4443887086283045E9,,,,,1.0,,1.0,,6.570817595480658,3.6023622047243675,,,1.0,,,0.19652817614173362,0.0,3.5,,,23.603283562311148,,0.0,,,,,1.0,26.9375,,0.0,,,,2.8571431636810303,0.0,,,16.855334352453266,,,1.0,0.0,,
525.216268,,,,3200.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,12.75,,,,,,,,,,0.05935849994421005,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
525.209244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005453999999986081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525.218499,,24.0,344.97222824085867,,5.59375,,,,22.985635844029137,0.0,0.0,,,,0.0,,0.0,,,1.0,,35.9375,37.75,,-0.004955054358973143,,,,24.96875,0.13309122622013092,0.04746079444885254,-0.35,0.0,,0.0,,1.0,1.0,,,0.009254999999939173,-1.5591721255354767,,,,3.6220472440944462,,,,,0.0,,,0.1499374359846115,0.0,,,0.0,16.857811879632752,508.5714111328125,,-0.0,,,,1.0,,23.60690274883129,,2.0,,-4.448403513243145E9,,,,,1.0,,1.0,,6.570817595480658,3.6220472440944462,,,1.0,,,0.20740803995353793,0.0,0.0,,,23.596992640113342,,0.0,,,,,1.0,26.9375,,0.0,,,,2.8571431636810303,0.0,,,16.855334352453266,,,1.0,0.0,,
525.228863,,,,3200.0,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,29.03125,,,,,,,,,,0.07428205013275146,,,,,,,,,,,,,,,,,,,,,5.714285850524902,,,,,,,,,,,,,,,,,,,,,,,18.46875,,,,,,,,,1.0,,,,,,,,,,,
525.218499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005400000000008731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525.236632,,24.0,358.17821398788163,,34.8125,,,,8.10986557872178,0.0,0.0,,,,0.0,,0.0,,,1.0,,35.9375,25.90625,,0.008863613772895462,,,,38.9375,0.15329447388648987,0.04746079444885254,-0.35,0.0,,0.0,,1.0,1.0,,,0.01813300000003437,-2.035309395818017,,,,3.700787401574761,,,,,0.0,,,0.16022217273712158,0.0,,,0.0,16.850902545566818,1017.142822265625,,4.5714287757873535,,,,1.0,,28.313473619593893,,2.0,,-4.456433122472825E9,,,,,1.0,,1.0,,6.570817595480658,3.700787401574761,,,1.0,,,0.1700418346657337,0.0,0.0,,,28.331200847139684,,0.0,,,,,1.0,45.65625,,0.0,,,,2.8571431636810303,0.0,,,16.855334352453266,,,1.0,0.0,,
