TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
577.000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015129000000001724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577.032617,0.0,0.0,358.753604740745,0.0,0.0,,0.0,,0.0,359.76032674277315,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04654860496520996,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.03242899999997917,-1.2694330562149638,0.0,,,0.0,8.740157480314855,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,55.864729993239834,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.010837000000037733,1.0,,0.0,6.580342924918301,,8.740157480314855,,0.0,0.0,0.0,-0.08721871494667838,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
577.049123,0.0,0.0,358.7045893029767,0.0,0.0,,0.0,,0.0,0.09594821181169505,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04636955261230469,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.016506000000049426,-1.268388276526643,0.0,,,0.0,8.759842519684934,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,55.86974764671969,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.015924000000040905,1.0,,0.0,6.517863775021017,,8.759842519684934,,0.0,0.0,0.0,-0.0871770095030851,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
577.073214,0.0,0.0,358.7995096657565,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04636955261230469,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.02409099999999853,-1.2687876950562766,0.0,,,0.0,8.838582677165249,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,55.88059591875874,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.008335999999985688,1.0,,0.0,6.517863775021017,,8.838582677165249,,0.0,0.0,0.0,-0.08936580452609443,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
577.0889,0.0,0.0,358.79755533542846,0.0,0.0,,0.0,-1.0,0.0,359.4228591255938,0.0,0.0,-0.45653041409904915,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,118.00984821428571,0.0,-1.0,0.0,3.0,0.0,0.0,0.04636955261230469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.015685999999959677,-1.2681353862406135,0.0,0.0,,0.0,8.779527559055012,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,55.894445964863735,-0.0,12.65,-0.0,89.54346958590095,0.0,0.0,,0.0,0.169677734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,12.416574462890624,0.020519000000035703,1.0,,0.0,6.517863775021017,,8.779527559055012,1.0,0.0,0.0,0.0,-0.09606171838233457,0.0,0.0,0.0,0.381591796875,121.0,0.0,0.0,0.0,0.0,0.0,0.44921875,1.0,0.5059561133384705,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
577.115354,0.0,0.0,358.79953032457644,0.0,0.0,,0.0,,0.0,359.6638910966433,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04636955261230469,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.02645400000005793,-1.2672189017187778,0.0,,,0.0,8.759842519684934,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,55.898388552971184,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.007586999999944055,1.0,,0.0,6.517863775021017,,8.759842519684934,,0.0,0.0,0.0,-0.09944479034521751,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
577.130095,0.0,0.0,358.70350246761745,0.0,0.0,,0.0,,0.0,359.9519855858332,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04636955261230469,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.014740999999958149,-1.2683263823772055,0.0,,,0.0,8.818897637795171,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,55.90281490557192,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.008555999999998676,1.0,,0.0,6.517863775021017,,8.818897637795171,,0.0,0.0,0.0,-0.10322598111271504,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
577.144885,0.0,0.0,358.8484846578578,0.0,0.0,,0.0,,0.0,359.8560700487106,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04636955261230469,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01479000000006181,-1.2678133319749272,0.0,,,0.0,8.759842519684934,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,55.91127838325203,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.008952999999905842,1.0,,0.0,6.517863775021017,,8.759842519684934,,0.0,0.0,0.0,-0.1051777862339676,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
577.160498,0.0,0.0,359.04036977438216,0.0,0.0,,0.0,,0.0,359.760102897297,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04636955261230469,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01561299999991661,-1.2678420036594793,0.0,,,0.0,8.700787401574697,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,55.919302180932135,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.017712000000074113,1.0,,0.0,6.517863775021017,,8.700787401574697,,0.0,0.0,0.0,-0.10354054628267612,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
