TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
31.491006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02073299999999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.622714,0.0,0.0,359.04117634023817,0.0,0.0,,0.0,,0.0,0.2876348558043016,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04346156120300293,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.13170799999999971,-1.2100495716257522,0.0,,,0.0,8.877952755905518,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24873044230752878,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.04231900000000266,1.0,,0.0,8.413343229093535,,8.877952755905518,,0.0,0.0,-0.0733923210712533,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
31.678783,0.0,0.0,358.848482639108,0.0,0.0,,0.0,-1.0,0.0,359.90404655961055,0.0,0.0,-1.1411992555871393,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,117.67957142857142,0.0,-1.0,0.0,3.0,0.0,0.0,0.04268622398376465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.05606900000000081,-1.2127051363713452,0.0,0.0,,0.0,8.917322834645676,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2531883905370764,-0.0,12.65,-0.0,88.85880074441286,0.0,0.0,,1.0,0.165283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,12.441704345703124,0.0383420000000001,1.0,,0.0,6.534802232951774,,8.917322834645676,1.0,0.0,0.0,-0.07121509619983492,0.0,0.0,0.0,0.385498046875,87.0,0.0,0.0,0.0,0.0,0.44970703125,1.0,0.45245346426963806,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
31.723141,0.0,0.0,358.8523251980714,0.0,0.0,,0.0,,0.0,0.0478165878226979,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04268622398376465,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.04435799999999901,-1.2135634646330258,0.0,,,0.0,8.956692913385833,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254762202173218,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.009067000000001713,1.0,,0.0,6.534802232951774,,8.956692913385833,,0.0,0.0,-0.07098190358622926,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
31.736345,0.0,0.0,358.7067547991095,0.0,0.0,,0.0,,0.0,0.09578784539407859,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04268622398376465,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01320400000000177,-1.2138113015924068,0.0,,,0.0,8.937007874015755,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25557371549434127,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.009333999999999065,1.0,,0.0,6.534802232951774,,8.937007874015755,,0.0,0.0,-0.07192724706515255,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
31.750575,0.0,0.0,358.80252046946345,0.0,0.0,,0.0,,0.0,0.04789569646152249,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04268622398376465,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.014230000000001297,-1.2157237434244772,0.0,,,0.0,8.996062992125992,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25688396150166704,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.03938299999999728,1.0,,0.0,6.534802232951774,,8.996062992125992,,0.0,0.0,-0.07143758433423064,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
31.795744,0.0,0.0,358.89831844233885,0.0,0.0,,0.0,,0.0,359.61682711655044,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04268622398376465,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.045168999999997794,-1.2177272191192854,0.0,,,0.0,8.996062992125992,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26088194830264366,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.009830000000000894,1.0,,0.0,6.534802232951774,,8.996062992125992,,0.0,0.0,-0.07871955504061617,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
31.812764,0.0,0.0,358.8035218305957,0.0,0.0,,0.0,,0.0,0.09571133487063241,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04268622398376465,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.017020000000002256,-1.2156929114336004,0.0,,,0.0,8.976377952755914,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2605017038826192,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.014329999999997511,1.0,,0.0,6.534802232951774,,8.976377952755914,,0.0,0.0,-0.07910014441036604,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
31.834403,0.0,0.0,358.60867523237044,0.0,0.0,,0.0,,0.0,359.80811156577,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04268622398376465,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.021638999999996855,-1.219419107337896,0.0,,,0.0,8.996062992125992,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2603465177776128,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.010149000000001962,1.0,,0.0,6.534802232951774,,8.996062992125992,,0.0,0.0,-0.08340643331135601,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
