TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
717.702519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019302999999922577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717.740533,0.0,7.0,358.93914233389467,0.0,0.0,,0.0,-1.0,0.0,0.5786263649582208,0.0,0.0,-1.1885386092088055,0.0,0.0,0.0,0.0,-17.73552894592285,0.0,,,0.0,,0.0,0.0,8.53271205,0.0,-1.0,-17.73552894592285,3.0,0.0,0.0,0.04472851753234863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.03801399999997557,-1.1581486318115526,0.0,0.0,,0.0,9.114173228346415,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.417029361466696,-0.0,12.05,-0.0,88.8114613907912,0.0,0.0,,1.0,0.169677734375,0.0,0.0,0.0,0.0,0.0,-4.0456877272622323E8,0.0,1039.9996337890625,12.265795166015625,0.03232500000001437,1.0,,0.0,6.766840046980472,,9.114173228346415,0.0,0.0,0.0,0.25263817158543217,0.0,-1.0,0.0,0.373046875,38.0,0.0,0.0,0.0,0.0,0.457763671875,1.0,0.5022279024124146,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,43.86927218761636,0.0,,0.0,0.0,0.0,
717.776668,0.0,7.0,359.0696863350035,0.0,0.0,,0.0,,0.0,359.41244896427156,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04472851753234863,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.03613499999994474,-1.1575604134477442,0.0,,,0.0,9.17322834645665,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.416998245178547,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-4.0456877272622323E8,0.0,1034.2855224609375,,0.0049159999999801585,1.0,,0.0,6.766840046980472,,9.17322834645665,,0.0,0.0,0.24743643823536132,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,43.86927218761636,0.0,,0.0,0.0,0.0,
717.785363,0.0,7.0,358.6878130263873,0.0,0.0,,0.0,,0.0,0.6560504291078334,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04472851753234863,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.008694999999988795,-1.1580782965972656,0.0,,,0.0,9.114173228346413,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.417245001662067,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-4.0456877272622323E8,0.0,1034.2855224609375,,0.00496900000007372,1.0,,0.0,6.766840046980472,,9.114173228346413,,0.0,0.0,0.2487347572739354,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,43.86927218761636,0.0,,0.0,0.0,0.0,
717.794732,0.0,7.0,358.63048217157257,0.0,0.0,,0.0,,0.0,359.62223515567047,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04472851753234863,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.009368999999992411,-1.1565903875080046,0.0,,,0.0,9.055118110236176,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.417409365373921,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-4.0456877272622323E8,0.0,1028.5712890625,,0.005156000000056338,1.0,,0.0,6.766840046980472,,9.055118110236176,,0.0,0.0,0.24648604140307262,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,43.86927218761636,0.0,,0.0,0.0,0.0,
717.805091,0.0,7.0,0.5612438349621999,0.0,0.0,,0.0,,0.0,359.8129212988855,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04472851753234863,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.010358999999994012,-1.1560864644238469,0.0,,,0.0,9.074803149606254,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41673022784034,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-4.0456877272622323E8,0.0,1028.5712890625,,0.005798000000027059,1.0,,0.0,6.766840046980472,,9.074803149606254,,0.0,0.0,0.24280189344256395,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,43.86927218761636,0.0,,0.0,0.0,0.0,
717.814858,0.0,7.0,357.0749094472144,0.0,0.0,,0.0,,0.0,359.2438176208527,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04472851753234863,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.00976700000001074,-1.1695350048769577,0.0,,,0.0,9.094488188976332,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4183605010515805,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-4.0456877272622323E8,0.0,1028.5712890625,,0.005027000000040971,1.0,,0.0,6.766840046980472,,9.094488188976332,,0.0,0.0,0.24230769250192985,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,43.86927218761636,0.0,,0.0,0.0,0.0,
717.8253670000001,0.0,7.0,359.12280627435297,0.0,0.0,,0.0,,0.0,2.216534414454606,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.08255934715270996,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.010509000000070046,-1.1541449736052998,0.0,,,0.0,9.035433070866095,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.418182744763428,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-4.0456877272622323E8,0.0,1011.428466796875,,0.012493999999946936,1.0,,0.0,5.7447956115901135,,9.035433070866095,,0.0,0.0,0.2474073958489102,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,43.86927218761636,0.0,,0.0,0.0,0.0,
717.844244,0.0,7.0,359.19022234440234,0.0,0.0,,0.0,,0.0,0.15182841797571622,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.08255934715270996,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01887699999997494,-1.1583700045333096,0.0,,,0.0,8.976377952755858,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41742361094169,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-4.0456877272622323E8,0.0,1011.428466796875,,0.008684000000016567,1.0,,0.0,5.7447956115901135,,8.976377952755858,,0.0,0.0,0.2432587194692716,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,43.86927218761636,0.0,,0.0,0.0,0.0,
717.858156,0.0,7.0,357.83895602652,0.0,0.0,,0.0,,0.0,359.6712215739881,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.08255934715270996,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01391200000000481,-1.1558720920743428,0.0,,,0.0,9.035433070866095,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41772159340811,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-4.0456877272622323E8,0.0,1000.0,,0.0110180000000355,1.0,,0.0,5.7447956115901135,,9.035433070866095,,0.0,0.0,0.23816512793809316,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,43.86927218761636,0.0,,0.0,0.0,0.0,
717.874722,0.0,7.0,0.38560582649444075,0.0,0.0,,0.0,,0.0,357.90390588528385,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.08255934715270996,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.016566000000011627,-1.1637162711830444,0.0,,,0.0,9.094488188976332,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.417998924348289,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-4.0456877272622323E8,0.0,1000.0,,0.006314999999972315,1.0,,0.0,5.7447956115901135,,9.094488188976332,,0.0,0.0,0.23726900931797826,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,43.86927218761636,0.0,,0.0,0.0,0.0,
717.887917,0.0,7.0,358.7717560027888,0.0,0.0,,0.0,-1.0,0.0,359.55786158520067,0.0,0.0,-0.43570095126773367,7.3125,0.0,0.0,0.0,-17.73552894592285,0.0,,,0.0,,0.0,0.0,8.853146587500003,0.0,-1.0,-17.73552894592285,3.0,0.0,0.0,0.08255934715270996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.013194999999996071,-1.1651470987409147,0.0,0.0,,0.0,9.11417322834641,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4156809729929805,-0.0,12.700000000000001,-0.0,89.56429904873227,0.0,0.0,,1.0,0.175048828125,0.0,0.0,0.0,0.0,0.0,-4.0456877272622323E8,0.0,1000.0,12.441704345703124,0.03853100000003451,1.0,,0.0,5.7447956115901135,,9.11417322834641,0.0,0.0,0.0,0.24022536318697113,0.0,-1.0,0.0,0.36669921875,275.0,0.0,0.0,0.0,0.0,0.45849609375,1.0,0.5211994647979736,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,43.86927218761636,0.0,,0.0,0.0,0.0,
717.946258,0.0,7.0,358.3733944515806,0.0,0.0,,0.0,,0.0,359.31000088641866,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04412579536437988,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.05834099999992759,-1.1644417161730543,0.0,,,0.0,9.094488188976332,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.414614958096756,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-4.0456877272622323E8,0.0,971.4285888671875,,0.008890000000064902,1.0,,0.0,6.789987032938925,,9.094488188976332,,0.0,0.0,0.22869585999505054,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,43.86927218761636,0.0,,0.0,0.0,0.0,
717.960695,0.0,7.0,359.65726932846525,0.0,0.0,,0.0,,0.0,358.92278960114237,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04412579536437988,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.014437000000043554,-1.1614962860793105,0.0,,,0.0,9.035433070866095,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41478160879273,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-4.0456877272622323E8,0.0,971.4285888671875,,0.012237000000027365,1.0,,0.0,6.789987032938925,,9.035433070866095,,0.0,0.0,0.2296277099686035,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,43.86927218761636,0.0,,0.0,0.0,0.0,
717.97855,0.0,7.0,359.70568015783687,0.0,0.0,,0.0,,0.0,359.65662631918394,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04412579536437988,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.017855000000054133,-1.1596617254650599,0.0,,,0.0,9.015748031496017,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.412345438243285,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-4.0456877272622323E8,0.0,971.4285888671875,,0.010009999999965657,1.0,,0.0,6.789987032938925,,9.015748031496017,,0.0,0.0,0.22834751897473204,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,43.86927218761636,0.0,,0.0,0.0,0.0,
717.99525,0.0,7.0,359.85398495261825,0.0,0.0,,0.0,,0.0,358.97784204899693,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04412579536437988,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01670000000001437,-1.1565434155012142,0.0,,,0.0,9.035433070866095,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.410997478438652,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-4.0456877272622323E8,0.0,965.7144775390625,,0.009123999999928856,1.0,,0.0,6.789987032938925,,9.035433070866095,,0.0,0.0,0.22459766948292825,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,43.86927218761636,0.0,,0.0,0.0,0.0,
718.011095,0.0,7.0,357.75235162131884,0.0,0.0,,0.0,,0.0,1.6257594918421467,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04412579536437988,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0158449999998993,-1.1567502496163395,0.0,,,0.0,9.074803149606252,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408394096362933,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-4.0456877272622323E8,0.0,948.57177734375,,0.009034000000042397,1.0,,0.0,6.789987032938925,,9.074803149606252,,0.0,0.0,0.2339300599935911,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,43.86927218761636,0.0,,0.0,0.0,0.0,
718.026713,0.0,7.0,0.5169969588935119,0.0,0.0,,0.0,,0.0,359.5770043035624,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04412579536437988,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.015618000000017673,-1.1531728278144153,0.0,,,0.0,9.094488188976332,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.407665939830572,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-4.0456877272622323E8,0.0,948.57177734375,,0.0085510000000113,1.0,,0.0,6.789987032938925,,9.094488188976332,,0.0,0.0,0.2327295885154897,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,43.86927218761636,0.0,,0.0,0.0,0.0,
