TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Is there a Ball at the Shooter End Conveyor,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Speed Command for the Conveyor Motor,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Is there a ball at the Intake End of the Conveyor,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,Boolean,V,V,Amp,Pct,boolean,intensity,RPM,cmd,RPM,degrees,Color,state,sec,Amp,A,Cmd,%,deg,cmd,boolean,Cmd,bool,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,Amps,bool,pct,fps,color,Amps,intensity,degrees,Amp,count,RPM,bool,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,cmd,bool,bool,count,boolean,RPM,deg,Boolean,boolean,ft,ft,state,A,pct,state,cmd,boolean,
281.748561,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030894999999986794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281.799614,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,,0.05105300000002444,,,,,,,,,,,,,,,,,,,,,,,,,
281.799821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
281.799614,,0.0,-0.0,,12.700000000000001,,,,-1.0,0.195556640625,,,-89.9331310620641,0.0,-1.0,,0.05364108085632324,,,,,16.508569256811622,0.0,1.0,,,0.007833000000005086,0.0,,,,,,0.0,,,0.0,0.0,,0.0,6.5665381321635286,-1.0,,0.34130859375,0.0,,38.0,-89.9331310620641,,-4.455354636038078,,,,,0.463134765625,,0.39274105429649353,0.0,,0.0,,0.0,68.0,,0.0,,,1.0,,,,0.0,0.0,,,-1.0,
281.810276,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,,0.010661999999967975,,,,,,,,,,,,,,,,,,,,,,,,,
281.810735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
281.810276,,0.0,-0.0,,12.700000000000001,,,,-1.0,0.195556640625,,,-85.74816384491179,0.0,-1.0,,0.05364108085632324,,,,,16.508569256811622,0.0,1.0,,,0.006129999999984648,0.0,,,,,,0.0,,,0.0,61.1875,,0.0,6.5665381321635286,-1.0,,0.34130859375,0.0,,79.0,-85.74816384491179,,-4.454281461117444,,,,,0.463134765625,,0.32715705037117004,0.0,,0.0,,0.0,72.0,,0.0,,,1.0,,,,0.0,-0.3715933859348297,,,-1.0,
281.819025,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,,0.008749000000022988,,,,,,,,,,,,,,,,,,,,,,,,,
281.819749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
281.819025,,31.75,-0.0,,12.4,,,,-1.0,0.195556640625,,,-82.2404119509082,0.0,-1.0,,0.05364108085632324,,,,,16.508569256811622,0.0,1.0,,,0.0070699999999987995,0.0,,,,,,24.21875,,,0.0,61.1875,,-0.3190710246562958,6.5665381321635286,-1.0,,0.34130859375,0.0,,120.0,-82.2404119509082,,-4.452816852069826,,,,,0.463134765625,,0.34853488206863403,48.0,,0.0,,0.0,76.0,,-0.5714285969734192,,,1.0,,,,0.0,-0.4860377907752991,,,-1.0,
281.828682,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,,0.009657000000004246,,,,,,,,,,,,,,,,,,,,,,,,,
281.828997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
281.828682,,31.75,-3.4285714626312256,,12.4,,,70.78656161473089,-1.0,0.195556640625,,,-78.29576533833911,0.0,-1.0,,0.05364108085632324,,,,,16.508569256811622,0.0,1.0,,,0.009799999999984266,0.0,,81.8,,,,43.40625,,,0.0,43.0625,,-0.4508804678916931,6.5665381321635286,-1.0,,0.34130859375,0.0,,164.0,-78.29576533833911,,-4.4539425415936345,,,,,0.463134765625,90.9,0.3962370753288269,48.0,,0.0,,0.0,80.0,,-0.5714285969734192,,,1.0,,,,0.0,-0.4860377907752991,,,-1.0,
281.84150399999993,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,,0.012821999999971467,,,,,,,,,,,,,,,,,,,,,,,,,
281.842167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
281.84150399999993,,39.0625,-3.4285714626312256,,9.9,,,,-1.0,0.195556640625,,,-72.94821439391441,0.0,-1.0,,0.05364108085632324,,,,,16.508569256811622,0.0,1.0,,,0.007008000000041648,0.0,,,,,,43.40625,,,0.0,43.0625,,-0.4208807647228241,6.5665381321635286,-1.0,,0.34130859375,0.0,,205.0,-72.94821439391441,,-4.498604342228557,,,,,0.463134765625,,0.3943040370941162,38.0,,0.0,,0.0,84.0,,-0.5714285969734192,,,1.0,,,,0.0,-0.443739116191864,,,-1.0,
281.852764,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,,0.011259999999992942,,,,,,,,,,,,,,,,,,,,,,,,,
281.853297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
