TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Is there a Ball at the Shooter End Conveyor,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Speed Command for the Conveyor Motor,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Is there a ball at the Intake End of the Conveyor,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,Boolean,V,V,Amp,Pct,boolean,intensity,RPM,cmd,RPM,degrees,Color,state,sec,Amp,A,Cmd,%,deg,cmd,boolean,Cmd,bool,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,Amps,bool,pct,fps,color,Amps,intensity,degrees,Amp,count,RPM,bool,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,cmd,bool,bool,count,boolean,RPM,deg,Boolean,boolean,ft,ft,state,A,pct,state,cmd,boolean,
867.5322600000001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029439000000024862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867.589652,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.274292962499999,,,0.0,,,,,,,,,,,,,0.05739200000004985,,,,,,,,,,,,,,,,,,,,,,,,,
867.589995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
867.589652,,0.0,-0.0,,12.0,,,,-1.0,0.18310546875,,,0.0,0.0,-1.0,,0.05083155632019043,,,,,21.726073359468913,0.0,1.0,,,0.013768000000027314,0.0,,,,,,0.0,,,-0.0,0.0,,0.0,6.497166022005735,-1.0,,0.352783203125,0.0,,38.0,0.0,,17.61111730368702,,,,,0.46435546875,,0.3296505808830261,0.0,,0.0,,0.0,344.0,,0.0,,,1.0,,,,0.0,0.0,,,-1.0,
867.612216,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.022563999999988482,,,,,,,,,,,,,,,,,,,,,,,,,
867.612504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
867.612216,,0.0,-0.0,,11.95,,,,-1.0,0.18310546875,,,0.0,0.0,-1.0,,0.05083155632019043,,,,,21.726073359468913,0.0,1.0,,,0.008235000000013315,0.0,,,,,,0.0,,,-0.0,0.0,,0.0,6.497166022005735,-1.0,,0.352783203125,0.0,,79.0,0.0,,17.61236780566504,,,,,0.46435546875,,0.3543820381164551,0.0,,0.0,,0.0,385.0,,0.0,,,1.0,,,,0.0,0.0,,,-1.0,
867.621906,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.009689999999977772,,,,,,,,,,,,,,,,,,,,,,,,,
867.622109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
867.621906,,0.0,-0.0,,11.95,,,,-1.0,0.18310546875,,,0.0,0.0,-1.0,,0.05083155632019043,,,,,21.726073359468913,0.0,1.0,,,0.007573999999976877,0.0,,,,,,0.0,,,-0.0,0.0,,0.0,6.497166022005735,-1.0,,0.352783203125,0.0,,120.0,0.0,,17.61116348379691,,,,,0.46435546875,,0.3317210376262665,0.0,,0.0,,0.0,426.0,,0.0,,,1.0,,,,0.0,0.0,,,-1.0,
867.632876,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.010970000000043001,,,,,,,,,,,,,,,,,,,,,,,,,
867.63351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
867.632876,,0.0,-0.0,,11.95,,,,-1.0,0.18310546875,,,0.0,0.0,-1.0,,0.05083155632019043,,,,,21.726073359468913,0.0,1.0,,,0.02491999999995187,0.0,,,,,,0.0,,,-0.0,0.0,,0.0,6.497166022005735,-1.0,,0.352783203125,0.0,,161.0,0.0,,17.610166305774932,,,,,0.46435546875,,0.3686509430408478,0.0,,0.0,,0.0,316.0,,0.0,,,1.0,,,,0.0,0.0,,,-1.0,
867.659021,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.026145000000042273,,,,,,,,,,,,,,,,,,,,,,,,,
