TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Is there a Ball at the Shooter End Conveyor,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Speed Command for the Conveyor Motor,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Is there a ball at the Intake End of the Conveyor,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,Boolean,V,V,Amp,Pct,boolean,intensity,RPM,cmd,RPM,degrees,Color,state,sec,Amp,A,Cmd,%,deg,cmd,boolean,Cmd,bool,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,Amps,bool,pct,fps,color,Amps,intensity,degrees,Amp,count,RPM,bool,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,cmd,bool,bool,count,boolean,RPM,deg,Boolean,boolean,ft,ft,state,A,pct,state,cmd,boolean,
457.813671,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028999999999996362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457.856488,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.04281700000001365,,,,,,,,,,,,,,,,,,,,,,,-0.0,,
457.856829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
457.856488,-3.274981281720102E-6,0.0,-0.0,1.0,12.8,,0.0,,-1.0,0.194091796875,0.0,,0.0,0.0,-1.0,2.0,0.04735445976257324,,0.0,1.0,0.5,10.203227035123867,0.0,1.0,1.0,,0.04982400000000098,0.0,,,,,,0.0,,-9.503174774999998,0.0,0.0,0.0,0.0,6.517124468987634,-1.0,0.0,0.34326171875,0.0,0.0,57.0,0.0,,-443.3684779603482,,,85.9375,85.9375,0.462646484375,,0.34972813725471497,0.0,,0.0,,0.0,0.0,0.0,0.0,,1.0,1.0,,,,0.0,0.0,2.0,,-1.0,
457.909688,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.05320000000000391,,,,,,,,,,,,,,,,,,,,,,,-0.0,,
457.909896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
457.909688,-3.274981281720102E-6,0.0,-0.0,1.0,12.75,,0.0,,-1.0,0.194091796875,0.0,,0.0,0.0,-1.0,2.0,0.04735445976257324,,0.0,1.0,0.5,10.203227035123867,0.0,1.0,1.0,,0.030894999999986794,0.0,,,,,,0.0,,-9.503174774999998,0.0,0.0,0.0,0.0,6.517124468987634,-1.0,0.0,0.34326171875,0.0,0.0,22.0,0.0,,-443.3818475371127,,,85.9375,85.9375,0.462646484375,,0.32544568181037903,0.0,,0.0,,0.0,0.0,0.0,0.0,,1.0,1.0,,,,0.0,0.0,2.0,,-1.0,
457.941807,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.032118999999966036,,,,,,,,,,,,,,,,,,,,,,,-0.0,,
457.941933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
457.941807,-3.274981281720102E-6,0.0,-0.0,1.0,12.8,,0.0,,-1.0,0.194091796875,0.0,,0.0,0.0,-1.0,2.0,0.04735445976257324,,0.0,1.0,0.5,10.203227035123867,0.0,1.0,1.0,,0.03021400000000085,0.0,,,,,,0.0,,-9.4573984125,0.0,0.0,0.0,0.0,6.517124468987634,-1.0,0.0,0.34326171875,0.0,0.0,82.0,0.0,,-443.3939941807147,,,85.9375,85.9375,0.462646484375,,0.3456743061542511,0.0,,0.0,,0.0,0.0,0.0,0.0,,1.0,1.0,,,,0.0,0.0,2.0,,-1.0,
