TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
237.168727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01523199999999747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237.220226,0.0,34.0,358.897373644441,0.0,0.0,,0.0,,0.0,359.9041252456541,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04483222961425781,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.051499000000006845,-1.226237216730767,0.0,,,0.0,4.153543307086679,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-212.39177781382577,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,1.0,0.0,3.763107248602313E9,0.0,-0.0,,0.02275800000001027,1.0,,0.0,6.5632397583951425,,4.153543307086679,,0.0,0.0,0.0,-0.20161582976026116,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
237.246526,0.0,34.0,358.99323527826874,0.0,0.0,,0.0,,0.0,359.8561836477176,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04483222961425781,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.026299999999991996,-1.2275505151026027,0.0,,,0.0,4.1338582677166,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-212.38951766531542,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,1.0,0.0,3.763107248602313E9,0.0,-0.0,,0.01024900000001594,1.0,,0.0,6.5632397583951425,,4.1338582677166,,0.0,0.0,0.0,-0.20145625949768994,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
237.262847,0.0,34.0,358.85045473017357,0.0,0.0,,0.0,,0.0,359.47315296299024,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04483222961425781,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.016321000000004915,-1.2279264119625337,0.0,,,0.0,4.114173228346521,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-212.387941557623,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,1.0,0.0,3.763107248602313E9,0.0,-0.0,,0.013557000000020025,1.0,,0.0,6.5632397583951425,,4.114173228346521,,0.0,0.0,0.0,-0.19881079553073172,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
237.282523,0.0,34.0,358.5607183634001,0.0,0.0,,0.0,,0.0,359.80811553392965,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04483222961425781,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.019676000000004024,-1.2313520503591056,0.0,,,0.0,4.074803149606364,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-212.38484701283662,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,1.0,0.0,3.763107248602313E9,0.0,-0.0,,0.01220100000000457,1.0,,0.0,6.5632397583951425,,4.074803149606364,,0.0,0.0,0.0,-0.1976887108400848,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
237.300536,0.0,34.0,358.7045915738266,0.0,0.0,,0.0,,0.0,359.85607776825213,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.045044660568237305,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.018012999999996282,-1.2319023035280148,0.0,,,0.0,4.094488188976443,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-212.3818543451443,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,1.0,0.0,3.763107248602313E9,0.0,-0.0,,0.009727999999995518,1.0,,0.0,6.53261397759697,,4.094488188976443,,0.0,0.0,0.0,-0.19587974502840444,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
237.314084,0.0,34.0,358.9426534764197,0.0,0.0,,0.0,,0.0,359.80776566114116,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.045044660568237305,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.013548000000014326,-1.231557026950249,0.0,,,0.0,4.114173228346521,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-212.38086435745197,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,1.0,0.0,3.763107248602313E9,0.0,-0.0,,0.006883999999985235,1.0,,0.0,6.53261397759697,,4.114173228346521,,0.0,0.0,0.0,-0.19788306230792624,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
237.324581,0.0,34.0,358.8982941878513,0.0,0.0,,0.0,-1.0,0.0,359.95210261474153,0.0,0.0,-0.4547188616931379,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,112.52725357142859,0.0,-1.0,0.0,3.0,0.0,0.0,0.045044660568237305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.010496999999986656,-1.2290576528372015,0.0,0.0,,0.0,4.173228346456758,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-212.37879545184754,-0.0,12.950000000000001,-0.0,89.54528113830686,0.0,0.0,,1.0,0.157958984375,0.0,0.0,0.0,1.0,0.0,3.763107248602313E9,0.0,-0.0,12.705568115234374,0.018219000000016194,1.0,,0.0,6.53261397759697,,4.173228346456758,1.0,0.0,0.0,0.0,-0.19644858573809182,0.0,-1.0,0.0,0.421142578125,296.0,0.0,0.0,0.0,0.0,0.0,0.421142578125,1.0,0.4939858913421631,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,
237.351927,0.0,34.0,358.947064674187,0.0,0.0,,0.0,,0.0,359.9042838752606,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.045044660568237305,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.02734599999999432,-1.2278633475420977,0.0,,,0.0,4.153543307086679,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-212.37585170497337,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,1.0,0.0,3.763107248602313E9,0.0,-0.0,,0.009598000000011098,1.0,,0.0,6.53261397759697,,4.153543307086679,,0.0,0.0,0.0,-0.19351586693254785,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
