TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Climber Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,V,V,Amp,Pct,boolean,intensity,RPM,RPM,degrees,Color,state,sec,Amp,A,Cmd,deg,boolean,Cmd,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,CMD,Amps,bool,pct,fps,color,intensity,degrees,Amp,count,RPM,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,bool,bool,count,boolean,RPM,deg,boolean,ft,ft,state,A,pct,state,boolean,
6901.11288,,,,,,,,,,,,,,,,,,,,,,0.04970800000046438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901.178127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06524700000045414,,,,,,,,,,,,,,,,,,,,,,
6901.182796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6901.178127,,90.0625,-3.339209797559306E-6,11.45,,0.0,75.01927566112323,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,0.5,0.0,-1.0,0.0,0.0,0.09201299999949697,0.0,,76.0,,,,90.0625,,132.586654425,0.0,0.0,90.0625,0.0,6.103701889514923E-5,-1.0,-1.0,0.0,0.0,0.0,25.0,0.0,0.0,,,,,0.0,83.1,0.11429528146982193,90.0625,,,0.0,0.0,,-3.339209797559306E-6,,0.0,,,,0.0,6.103701889514923E-5,,1.0,
6901.272332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09420499999941967,,,,,,,,,,,,,,,,,,,,,,
6901.2724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6901.272332,,0.59375,-3.339209797559306E-6,11.55,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,8.84375,0.0,-1.0,0.0,0.0,0.05131300000084593,0.0,,,,,,0.59375,,132.586654425,0.0,0.0,0.59375,0.0,6.103701889514923E-5,-1.0,-1.0,0.0,0.0,0.0,39.0,0.0,0.0,,,,,0.0,,0.13297325372695923,0.59375,,,0.0,0.0,,5.605193857299268E-45,,0.0,,,,0.0,6.103701889514923E-5,,1.0,
6901.324427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05209500000000844,,,,,,,,,,,,,,,,,,,,,,
6901.324493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6901.324427,,90.0625,-3.339209797559306E-6,11.55,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,6.1875,0.0,-1.0,0.0,0.0,0.05222500000036234,0.0,,,,,,90.0625,,132.586654425,0.0,0.0,90.0625,0.0,6.103701889514923E-5,-1.0,-1.0,0.0,0.0,0.0,22.0,0.0,0.0,,,,,0.0,,0.12003696709871292,90.0625,,,0.0,0.0,,-3.339209797559306E-6,,0.0,,,,0.0,6.103701889514923E-5,,1.0,
6901.377724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05329700000038429,,,,,,,,,,,,,,,,,,,,,,
6901.377786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6901.377724,,90.0625,-3.339209797559306E-6,11.600000000000001,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,5.875,0.0,-1.0,0.0,0.0,0.04920200000015029,0.0,,,,,,90.0625,,132.586654425,0.0,0.0,90.0625,0.0,6.103701889514923E-5,-1.0,-1.0,0.0,0.0,0.0,57.0,0.0,0.0,,,,,0.0,,0.11024467647075653,90.0625,,,0.0,0.0,,-3.339209797559306E-6,,0.0,,,,0.0,6.103701889514923E-5,,1.0,
6901.427672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04994799999985844,,,,,,,,,,,,,,,,,,,,,,
6901.42773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6901.427672,,90.0625,-3.339209797559306E-6,11.600000000000001,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,5.875,0.0,-1.0,0.0,0.0,0.04964800000016112,0.0,,,,,,90.0625,,132.6324307875,0.0,0.0,90.0625,0.0,6.103701889514923E-5,-1.0,-1.0,0.0,0.0,0.0,31.0,0.0,0.0,,,,,0.0,,0.11848867684602737,90.0625,,,0.0,0.0,,-3.339209797559306E-6,,0.0,,,,0.0,6.103701889514923E-5,,1.0,
6901.478821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05114899999989575,,,,,,,,,,,,,,,,,,,,,,
6901.478893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6901.478821,,90.0625,-3.339209797559306E-6,11.600000000000001,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,5.875,0.0,-1.0,0.0,0.0,0.04802300000028481,0.0,,,,,,90.0625,,132.586654425,0.0,0.0,90.0625,0.0,6.103701889514923E-5,-1.0,-1.0,0.0,0.0,0.0,76.0,0.0,0.0,,,,,0.0,,0.1256057173013687,90.0625,,,0.0,0.0,,-3.339209797559306E-6,,0.0,,,,0.0,6.103701889514923E-5,,1.0,
6901.527565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04874400000062451,,,,,,,,,,,,,,,,,,,,,,
6901.527625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6901.527565,,90.0625,-3.339209797559306E-6,11.600000000000001,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,5.9375,0.0,-1.0,0.0,0.0,0.04853299999922456,0.0,,,,,,90.0625,,132.586654425,0.0,0.0,90.0625,0.0,6.103701889514923E-5,-1.0,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.11542678624391556,90.0625,,,0.0,0.0,,-3.339209797559306E-6,,0.0,,,,0.0,6.103701889514923E-5,,1.0,
6901.577885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05031999999937398,,,,,,,,,,,,,,,,,,,,,,
6901.577947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6901.577885,,90.0625,-3.339209797559306E-6,11.600000000000001,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,5.96875,0.0,-1.0,0.0,0.0,0.04747700000007171,0.0,,,,,,90.0625,,132.586654425,0.0,0.0,90.0625,0.0,6.103701889514923E-5,-1.0,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.12410181760787964,90.0625,,,0.0,0.0,,-3.339209797559306E-6,,0.0,,,,0.0,6.103701889514923E-5,,1.0,
6901.626084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04819900000074995,,,,,,,,,,,,,,,,,,,,,,
6901.626169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6901.626084,,90.0625,-3.339209797559306E-6,11.600000000000001,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,5.96875,0.0,-1.0,0.0,0.0,0.05132199999934528,0.0,,,,,,90.0625,,132.586654425,0.0,0.0,90.0625,0.0,6.103701889514923E-5,-1.0,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.12502402067184448,90.0625,,,0.0,0.0,,-3.339209797559306E-6,,0.0,,,,0.0,6.103701889514923E-5,,1.0,
6901.678129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05204499999945256,,,,,,,,,,,,,,,,,,,,,,
6901.678187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6901.678129,,90.0625,-3.339209797559306E-6,11.55,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,6.03125,0.0,-1.0,0.0,0.0,0.04765399999996589,0.0,,,,,,90.0625,,132.586654425,0.0,0.0,90.0625,0.0,6.103701889514923E-5,-1.0,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.11751694977283478,90.0625,,,0.0,0.0,,-3.339209797559306E-6,,0.0,,,,0.0,6.103701889514923E-5,,1.0,
6901.726526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04839700000047742,,,,,,,,,,,,,,,,,,,,,,
6901.726585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6901.726526,,90.0625,-3.339209797559306E-6,11.600000000000001,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,6.03125,0.0,-1.0,0.0,0.0,0.04918399999951362,0.0,,,,,,90.0625,,132.586654425,0.0,0.0,90.0625,0.0,6.103701889514923E-5,-1.0,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.11674913018941879,90.0625,,,0.0,0.0,,-3.339209797559306E-6,,0.0,,,,0.0,6.103701889514923E-5,,1.0,
6901.777948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05142199999954755,,,,,,,,,,,,,,,,,,,,,,
6901.778029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6901.777948,,90.0625,-3.339209797559306E-6,11.55,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,6.09375,0.0,-1.0,0.0,0.0,0.04771400000026915,0.0,,,,,,90.0625,,132.586654425,0.0,0.0,90.0625,0.0,6.103701889514923E-5,-1.0,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.1302441954612732,90.0625,,,0.0,0.0,,-3.339209797559306E-6,,0.0,,,,0.0,6.103701889514923E-5,,1.0,
6901.826919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04897100000016508,,,,,,,,,,,,,,,,,,,,,,
6901.826982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
6901.826919,,90.0625,-3.339209797559306E-6,11.55,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,6.125,0.0,-1.0,0.0,0.0,0.05149600000004284,0.0,,,,,,90.0625,,132.586654425,0.0,0.0,90.0625,0.0,6.103701889514923E-5,-1.0,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.11589203029870987,90.0625,,,0.0,0.0,,-3.339209797559306E-6,,0.0,,,,0.0,6.103701889514923E-5,,1.0,
6901.879135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052216000000044005,,,,,,,,,,,,,,,,,,,,,,
