TIME,Operator Controller Unjam Command,shooterCtrl.shooterSpeedErrorAbs,climber.motorCmd,IMU Filtered X Angle,hopper.conv.opMode,Right Intern Moter Current,climber.upperLimitSwitch.stateDbnc,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Driver Trench To Loading Align Only Command,Pneumatics Compressor Current,Operator Controller Shoot Command,Control Panel Actual Angle,intakeCtrl.posState,shooterCtrl.underLoad,climber.motor2Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Pneumatics Main System Pressure,hopper.conv.intakeEndSensor.ballsInConveyor,Drivetrain Heading Correction Command,Driver Loading To Trench Command,Left Master Moter Current,Control Panel Desired Angle,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Operator Controller Ctrl Panel Three Rotations Command,hopper.conv.shooterEndSensorTriggeredDbnc,IMU Comp X Angle,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,hopper.conv.conveyorPosition,hopper.conv.intakeEndSensor.curBallHeight,Robot Brownout,botActPoseT,intakeCtrl.intkCommand,hopper.conv.motorCurrent,botActPoseX,botActPoseY,climber.motor1Current,hopper.hopperOpMode,Driver Auto Align and Shoot Command,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Driver Turn 180 Deg Command,Drivetrain Pose Angle,loopTiming.loopPeriodSec,Robot Battery Voltage,shooterCtrl.shooterHoldCmdVoltage,intakeCtrl.spdState,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,shooterCtrl.currentStateShooter,roboRIO JVM Memory Load,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,shooterCtrl.shooterActualSpeed_rpm,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,RIO Input Voltage,roboRIO CPU Load,Match Time,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,hopper.conv.intakeEndSensorTriggered,hopper.HopperSparkLeftCmd,climber.climbEnabled,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,shooterCtrl.adjustedSetpointRPM,Operator Controller Shot Speed Decrement,Vision Raspberry Pi Vision System Online,climber.climbCMD,hopper.HopperSparkRightCmd,Right Master Moter Current,Robot CAN Bus Utilization,hopper.conv.intakeEndSensor.curConveyorDirection,PDP Cooling Fans Current,RIO 6V Supply Voltage,Drivetrain Right Wheel Actual Speed,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,climber.lowerLimitSwitch.stateDbnc,hopper.conv.intakeEndSensor.ballHeightIn,Driver Flip Front/Back Command,loopTiming.loopDurationSec,
sec,bool,,,deg,,A,,cmd,color,cmd,deg,bool,A,bool,deg,,,,ft,ft,mode,deg,A,psi,,RPM,bool,A,deg,pct,sec,bool,bool,degrees,bool,,deg,degrees,pct,,,bool,deg,,,ft,ft,,,bool,pct,cmd,bool,deg,,V,,,RPM,bool,A,,pct,RPM,bool,A,,bool,bool,V,pct,s,fps,V,bool,bool,bool,deg,bool,,,bool,RPM,count,deg,bool,,bool,bool,cmd,,A,pct,,A,V,RPM,count,A,deg,bool,V,,,bool,,
265.38907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12.85,,,,,0.0,,,,,,,,,12.096168457031249,,-1.0,,,,,,,,,,,,5.0,,,,,,,,,0.36753788590431213,,0.0,,,0.0,0.0,,,,,,,,
265.389432,0.0,,,359.95143235817454,,0.0,,0.0,-1.0,-0.0,1.9916707852150326,0.0,6.0,0.0,,,,,,,0.0,,0.0,88.15282678571428,,0.0,0.0,0.0,,0.0,0.10837244987487793,1.0,0.0,0.0,0.0,,-1.9551920033649464,0.0,,,,,,,,,,,,0.0,0.0,0.012788868021199995,0.0,-14.14390145847166,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,5.916904134479198,,0.0,0.0,0.0,0.16680729446370718,1.0,,,,0.0,,3.769807187737944,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,-11.58275007230715,0.0,,,,0.0,,
265.41478,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,27.0,,,,,,,,,,,0.0,,,,-4.572460975841713E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.03672599999998738,,7.230709127150476,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3225.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.192913385826689,,0.009113000000013471,
265.417571,0.0,,,355.29299166807544,,0.0,,0.0,-1.0,-0.0,358.3541732095826,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.10837244987487793,1.0,0.0,0.0,0.0,,-1.9595841557885536,0.0,,,,,,,,,,,,0.0,0.0,0.012788868021199995,0.0,-14.148955213343458,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,5.916904134479198,,,0.0,0.0,0.16835798456030607,1.0,,,,0.0,,3.769807187737944,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,-11.58275007230715,0.0,,,,0.0,,
265.431151,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,27.0,,,,,,,,,,,0.0,,,,-4.572460975841713E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.028139000000010128,,7.230709127150476,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3225.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.192913385826689,,0.025602999999989606,
265.432564,0.0,,,2.38008601170951,,0.0,,0.0,-1.0,-0.0,357.76570978087614,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.10837244987487793,1.0,0.0,0.0,0.0,,-1.9552840815419492,0.0,,,,,,,,,,,,0.0,0.0,0.012788868021199995,0.0,-14.148146408215254,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,5.916904134479198,,,0.0,0.0,0.1661284380318202,1.0,,,,0.0,,3.769807187737944,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,-11.58275007230715,0.0,,,,0.0,,
265.438323,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,27.0,,,,,,,,,,,0.0,,,,-4.572460975841713E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.014993000000004031,,7.230709127150476,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3225.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.212598425196768,,0.013871999999992113,
265.439266,0.0,,,358.13617485002135,,0.0,,0.0,-1.0,-0.0,354.40060198791696,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.10837244987487793,1.0,0.0,0.0,0.0,,-1.9579125092651004,0.0,,,,,,,,,,,,0.0,0.0,0.012788868021199995,0.0,-14.150107409924658,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,5.916904134479198,,,0.0,0.0,0.16876552287240693,1.0,,,,0.0,,3.769807187737944,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,-11.58275007230715,0.0,,,,0.0,,
265.445981,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,27.0,,,,,,,,,,,0.0,,,,-4.572460975841713E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.006701999999961572,,7.230709127150476,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3225.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.212598425196768,,0.006035999999994601,
