TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Drivetrain Desired Heading,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,V,V,Amp,Pct,boolean,intensity,RPM,cmd,RPM,degrees,Color,state,sec,Amp,A,Cmd,deg,cmd,boolean,Cmd,bool,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,Amps,bool,pct,fps,color,intensity,degrees,Amp,count,RPM,bool,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,cmd,bool,bool,count,boolean,RPM,deg,deg,boolean,ft,ft,state,A,pct,state,cmd,boolean,
99.074509,,,,,,,,,,,,,,,,,,,,,,,,,0.0037179999999921165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.148833,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.4573984125,,,0.0,,,,,,,,,,,,0.07432399999999006,,,,,,,,,,,,,,,,,,,,,,,,,
99.149329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
99.148833,,0.0,-0.0,12.9,,,,1.0,0.19091796875,,,0.0,0.0,-1.0,,0.06446003913879395,,,,-0.5129789983054422,0.0,1.0,,,0.007927000000009343,0.0,,,,,,0.0,,,0.0,0.0,,0.0,5.260383927518819,-1.0,0.35107421875,0.0,,39.0,0.0,,-44.81126567505535,,,,,0.4580078125,,0.31598854064941406,0.0,,0.0,,0.0,20.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,1.0,
99.169493,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.503174774999998,,,0.0,,,,,,,,,,,,0.020660000000006562,,,,,,,,,,,,,,,,,,,,,,,,,
99.170132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
99.169493,,0.0,-0.0,12.9,,,,1.0,0.19091796875,,,0.0,0.0,-1.0,,0.06446003913879395,,,,-0.5129789983054422,0.0,1.0,,,0.005253999999993653,0.0,,,,,,0.0,,,0.0,0.0,,0.0,5.260383927518819,-1.0,0.35107421875,0.0,,81.0,0.0,,-44.8106475342617,,,,,0.4580078125,,0.6133992075920105,0.0,,0.0,,0.0,22.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,1.0,
99.175808,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.503174774999998,,,0.0,,,,,,,,,,,,0.006315000000000737,,,,,,,,,,,,,,,,,,,,,,,,,
99.176266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
99.175808,,0.0,-0.0,12.85,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.06446003913879395,,,,-0.5129789983054422,0.0,1.0,,,0.0059959999999961155,0.0,,,,,,0.0,,,0.0,0.0,,0.0,5.260383927518819,-1.0,0.35107421875,0.0,,123.0,0.0,,-44.812305668901494,,,,,0.4580078125,,0.5176036357879639,0.0,,0.0,,0.0,24.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
99.183506,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.503174774999998,,,0.0,,,,,,,,,,,,0.007697999999990657,,,,,,,,,,,,,,,,,,,,,,,,,
99.183723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
99.183506,,0.0,-0.0,12.85,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.06446003913879395,,,,-0.5129789983054422,0.0,1.0,,,0.004153999999999769,0.0,,,,,,0.0,,,0.0,0.0,,0.0,5.260383927518819,-1.0,0.35107421875,0.0,,165.0,0.0,,-44.81212001118477,,,,,0.4580078125,,0.18572159111499786,0.0,,0.0,,0.0,26.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
99.188619,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.4573984125,,,0.0,,,,,,,,,,,,0.005113000000008583,,,,,,,,,,,,,,,,,,,,,,,,,
99.188881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
99.188619,,0.0,-0.0,12.85,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.06446003913879395,,,,-0.5129789983054422,0.0,1.0,,,0.005768000000003326,0.0,,,,,,0.0,,,0.0,0.0,,0.0,5.260383927518819,-1.0,0.35107421875,0.0,,207.0,0.0,,-44.81193431346804,,,,,0.4580078125,,0.35257670283317566,0.0,,0.0,,0.0,28.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
99.19549,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.4573984125,,,0.0,,,,,,,,,,,,0.006871000000003846,,,,,,,,,,,,,,,,,,,,,,,,,
99.195715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
99.19549,,0.0,-0.0,12.9,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.06446003913879395,,,,-0.5129789983054422,0.0,1.0,,,0.015451999999996247,0.0,,,,,,0.0,,,0.0,0.0,,0.0,5.260383927518819,-1.0,0.35107421875,0.0,,240.0,0.0,,-44.81266448810785,,,,,0.4580078125,,0.35301274061203003,0.0,,0.0,,0.0,20.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
99.214711,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.4573984125,,,0.0,,,,,,,,,,,,0.019220999999987498,,,,,,,,,,,,,,,,,,,,,,,,,
99.214961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
99.214711,,0.0,-0.0,12.9,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.05047011375427246,,,,-0.6256420992732286,0.0,1.0,,,0.009254000000012752,0.0,,,,,,0.0,,,0.0,0.0,,0.0,7.906754563397434,-1.0,0.35107421875,0.0,,158.0,0.0,,-44.814342347314195,,,,,0.4580078125,,0.41242361068725586,0.0,,0.0,,0.0,22.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
99.234491,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.503174774999998,,,0.0,,,,,,,,,,,,0.019780000000011455,,,,,,,,,,,,,,,,,,,,,,,,,
