TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,RPM,A,degrees,cmd,color,cmd,deg,cmd,RPM,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,pct,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,V,sec,deg,A,degrees,pct,bool,in,bool,bool,deg,ft,ft,A,bool,pct,pct,cmd,state,deg,V,RPM,V,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
29.314622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022773999999998296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.382304,0.0,0.0,0.04318119611492031,0.0,0.0,0.0,,1.431107521057129E-4,-1.0,0.0,2.0731495593471525,0.0,-0.0,0.0,1.6038627711549367,15.65625,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,11.2335174375,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.05335187911987305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.578125,0.06768200000000135,-0.7299242602164023,0.0,0.0,,0.0,8.405511811023615,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.4417386006836784,12.6,-0.0,12.6484375,91.60386277115494,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.39772705078125,0.05888299999999802,1.0,,0.0,6.56161747635392,,8.405511811023615,0.0,0.0,-0.39100668346844436,0.0,-1.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47389456629753113,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
29.448472,0.0,0.0,357.3593299524274,0.0,0.0,0.0,,1.431107521057129E-4,-1.0,0.0,359.2080541393915,0.0,-0.0,0.0,-2.3859440303888135,8.5625,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,11.370846525000001,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.10044479370117188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.6328125,0.06616799999999756,-0.7466219216185455,0.0,0.0,,0.0,8.385826771653537,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.4431256335530309,12.6,-0.0,12.703125,87.61405596961119,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.44798681640625,0.032305000000000916,1.0,,0.0,4.166976965063116,,8.385826771653537,0.0,0.0,-0.4108588752885319,0.0,-1.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,1.0,0.46901288628578186,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
29.50687,0.0,0.0,357.4597689088272,0.0,0.0,0.0,,1.431107521057129E-4,-1.0,0.0,0.7813777280214027,0.0,-0.0,0.0,0.23010229509722535,7.3125,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,11.46239925,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04949450492858887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.625,0.058398000000000394,-0.7434270428152144,0.0,0.0,,0.0,8.464566929133852,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.44510426579967294,12.65,-0.0,12.6875,90.23010229509723,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.485681640625,0.02400300000000044,1.0,,0.0,7.386353670455846,,8.464566929133852,0.0,0.0,-0.40900017705703584,0.0,-1.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4754655659198761,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
29.53684,0.0,0.0,355.7578709252713,0.0,0.0,0.0,,1.431107521057129E-4,-1.0,0.0,359.6860535830801,0.0,-0.0,0.0,-1.5481576989779597,7.15625,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,11.5081756125,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04949450492858887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.59375,0.029970000000002273,-0.7630082260509422,0.0,0.0,,0.0,8.48425196850393,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.44670721266169966,12.65,-0.0,12.65625,88.45184230102204,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.454269287109375,0.03431099999999887,1.0,,0.0,7.386353670455846,,8.48425196850393,0.0,0.0,-0.4106616707823812,0.0,-1.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5119420289993286,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
29.578995,0.0,0.0,356.09590612469265,0.0,0.0,0.0,,1.431107521057129E-4,-1.0,0.0,359.62072612286755,0.0,-0.0,0.0,1.8476102659946037,7.21875,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,11.599728337500004,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04949450492858887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.578125,0.0421549999999975,-0.7691630304378789,0.0,0.0,,0.0,8.543307086614167,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.44994370825388474,12.65,-0.0,12.65625,91.8476102659946,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.435421875,0.029655000000001763,1.0,,0.0,7.386353670455846,,8.543307086614167,0.0,0.0,-0.4129662180361857,0.0,-1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45447060465812683,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
29.614913,0.0,0.0,357.3895110307644,0.0,0.0,0.0,,1.431107521057129E-4,-1.0,0.0,357.6673853055632,0.0,-0.0,0.0,-1.952509049399609,7.15625,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,11.737057425,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04417562484741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.625,0.03591800000000234,-0.7822862530962612,0.0,0.0,,0.0,8.464566929133852,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.45120450826609476,12.65,-0.0,12.6875,88.04749095060039,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.479399169921875,0.034354999999997915,1.0,,0.0,9.55803338460662,,8.464566929133852,0.0,0.0,-0.4256854786396755,0.0,-1.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,1.0,0.556391179561615,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
29.656157,0.0,0.0,356.5069382510649,0.0,0.0,0.0,,1.431107521057129E-4,-1.0,0.0,0.1540104020767018,0.0,-0.0,0.0,-0.695865939508792,7.3125,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,11.6912810625,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04417562484741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.609375,0.04124399999999895,-0.7838555148645814,0.0,0.0,,0.0,8.425196850393695,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.4516738023320287,12.700000000000001,-0.0,12.6796875,89.30413406049121,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.454269287109375,0.04262500000000102,1.0,,0.0,9.55803338460662,,8.425196850393695,0.0,0.0,-0.4210910315075107,0.0,-1.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5035263299942017,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
29.706281,0.0,0.0,1.3649751003418065,0.0,0.0,0.0,,1.431107521057129E-4,-1.0,0.0,359.9559726235099,0.0,-0.0,0.0,0.9391909457355894,7.25,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,11.920162875,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04417562484741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.59375,0.05012400000000028,-0.7848738520305282,0.0,0.0,,0.0,8.48425196850393,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.4495554514773275,12.65,-0.0,12.640625,90.93919094573559,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.416574462890624,0.04206599999999838,1.0,,0.0,9.55803338460662,,8.48425196850393,0.0,0.0,-0.4330805145375988,0.0,-1.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4903130531311035,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
