TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Hopper Motor Right Cmd,Control Panel State Machine 3.25 spin,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,Ball Distance Sensor Distance,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Conveyor Motor Current,Color Sensor Match Color,Color Sensor Red Intensity,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Right Master Moter Current,Robot CAN Bus Utilization,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,cmd,color,cmd,deg,cmd,A,A,balls,cmd,bool,A,ft,ft,mode,deg,A,A,psi,RPM,state,state,A,pct,sec,pct,bool,bool,cmd,degrees,bool,state,V,bool,sec,deg,A,degrees,pct,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,bool,A,pct,state,sat,RPM,bool,heightState,bool,feet,bool,RPM,sec,V,bool,pct,cmd,fps,in,V,bool,bool,bool,bool,deg,bool,A,color,sat,RPM,count,deg,bool,A,bool,sat,bool,A,pct,cmd,A,V,bool,RPM,bool,count,A,deg,bool,V,state,A,bool,
278.767198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002147999999976946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278.970011,0.0,0.0,0.37123213569308716,,0.0,0.0,,-0.0,0.41248082774951694,0.0,0.0,5.0625,,-0.0,0.0,0.0,,,0.0,,0.0,0.0,2.214807142857147,0.0,,,0.0,0.0,0.04770803451538086,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.20281299999999192,-1.0710430801834958,,,,9.311023622047134,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,16.923040439854866,-0.0,,-0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,0.0,6.910859016501487,9.311023622047134,,0.0,0.0,0.0,0.0,0.1673605957855276,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,
279.075878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,10.100000000000001,,,107.25,,,,,,,,,,,,7.918325439453125,,,,,,,,,,,,,,,,,76.0,,,,,,,,0.48558998107910156,,0.0,,,,,4.0,2.75,,,,,,,
278.970011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03743700000001127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279.078717,0.0,0.0,358.501098390334,,0.0,0.0,,-0.0,0.8629380992180803,0.0,0.0,,,-0.0,0.0,4.5,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.04914975166320801,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.10870599999998376,-1.0468112518273416,,,,9.23228346456682,,,,,4.5,0.0,,0.0,0.0,0.0,0.0,16.93374456503192,-0.0,,-0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.013363000000026659,,1.0,,0.0,6.51395646805768,9.23228346456682,,,0.0,0.0,0.0,0.16928200739892685,0.0,3.25,,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,
279.098306,0.0,0.0,357.2703286098979,,0.0,0.0,,-0.0,357.86084012063145,0.0,0.0,,,-0.0,0.0,4.875,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.04914975166320801,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.019588999999996304,-1.0853053023688601,,,,9.330708661417212,,,,,4.75,0.0,,0.0,0.0,0.0,0.0,16.93870943327368,-0.0,,-0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.03759300000001531,,1.0,,0.0,6.51395646805768,9.330708661417212,,,0.0,0.0,0.0,0.16112134743338566,0.0,3.375,,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,
279.138986,0.0,0.0,0.4858496487664522,,0.0,0.0,,-0.0,0.7287853910844344,0.0,0.0,,,-0.0,0.0,4.875,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.04914975166320801,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.04068000000000893,-1.053965446922808,,,,9.35039370078729,,,,,4.75,0.0,,0.0,0.0,0.0,0.0,16.939289902309103,-0.0,,-0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.008528000000012526,,1.0,,0.0,6.51395646805768,9.35039370078729,,,0.0,0.0,0.0,0.17330822100526624,0.0,3.375,,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,
279.151913,0.0,0.0,358.77307066196136,,0.0,0.0,,-0.0,357.6523534394648,0.0,0.0,,,-0.0,0.0,4.875,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.04914975166320801,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.012926999999990585,-1.066778116271354,,,,9.291338582677053,,,,,4.75,0.0,,0.0,0.0,0.0,0.0,16.94044373020898,-0.0,,-0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.011265000000037162,,1.0,,0.0,6.51395646805768,9.291338582677053,,,0.0,0.0,0.0,0.13654188585607582,0.0,3.375,,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,
279.168405,0.0,0.0,3.8018378500158954,,0.0,0.0,,-0.0,357.48795969373424,0.0,0.0,,,-0.0,0.0,4.875,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.04914975166320801,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.01649200000002793,-1.0469713922766524,,,,9.271653543306975,,,,,4.875,0.0,,0.0,0.0,0.0,0.0,16.9488525582798,-0.0,,-0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.01107600000000275,,1.0,,0.0,6.51395646805768,9.271653543306975,,,0.0,0.0,0.0,0.1279737337318614,0.0,3.25,,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,
