TIME,Operator Controller Unjam Command,shooterCtrl.shooterSpeedErrorAbs,climber.motorCmd,IMU Filtered X Angle,hopper.conv.opMode,Right Intern Moter Current,climber.upperLimitSwitch.stateDbnc,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Driver Trench To Loading Align Only Command,Pneumatics Compressor Current,Operator Controller Shoot Command,Control Panel Actual Angle,intakeCtrl.posState,shooterCtrl.underLoad,climber.motor2Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Pneumatics Main System Pressure,hopper.conv.intakeEndSensor.ballsInConveyor,Drivetrain Heading Correction Command,Driver Loading To Trench Command,Left Master Moter Current,Control Panel Desired Angle,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Operator Controller Ctrl Panel Three Rotations Command,hopper.conv.shooterEndSensorTriggeredDbnc,IMU Comp X Angle,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,hopper.conv.conveyorPosition,hopper.conv.intakeEndSensor.curBallHeight,Robot Brownout,botActPoseT,intakeCtrl.intkCommand,hopper.conv.motorCurrent,botActPoseX,botActPoseY,climber.motor1Current,hopper.hopperOpMode,Driver Auto Align and Shoot Command,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Driver Turn 180 Deg Command,Drivetrain Pose Angle,loopTiming.loopPeriodSec,Robot Battery Voltage,shooterCtrl.shooterHoldCmdVoltage,intakeCtrl.spdState,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,shooterCtrl.currentStateShooter,roboRIO JVM Memory Load,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,shooterCtrl.shooterActualSpeed_rpm,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,RIO Input Voltage,roboRIO CPU Load,Match Time,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,hopper.conv.intakeEndSensorTriggered,hopper.HopperSparkLeftCmd,climber.climbEnabled,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,shooterCtrl.adjustedSetpointRPM,Operator Controller Shot Speed Decrement,Vision Raspberry Pi Vision System Online,climber.climbCMD,hopper.HopperSparkRightCmd,Right Master Moter Current,Robot CAN Bus Utilization,hopper.conv.intakeEndSensor.curConveyorDirection,PDP Cooling Fans Current,RIO 6V Supply Voltage,Drivetrain Right Wheel Actual Speed,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,climber.lowerLimitSwitch.stateDbnc,hopper.conv.intakeEndSensor.ballHeightIn,Driver Flip Front/Back Command,loopTiming.loopDurationSec,
sec,bool,,,deg,,A,,cmd,color,cmd,deg,bool,A,bool,deg,,,,ft,ft,mode,deg,A,psi,,RPM,bool,A,deg,pct,sec,bool,bool,degrees,bool,,deg,degrees,pct,,,bool,deg,,,ft,ft,,,bool,pct,cmd,bool,deg,,V,,,RPM,bool,A,,pct,RPM,bool,A,,bool,bool,V,pct,s,fps,V,bool,bool,bool,deg,bool,,,bool,RPM,count,deg,bool,,bool,bool,cmd,,A,pct,,A,V,RPM,count,A,deg,bool,V,,,bool,,
308.872073,0.0,,,359.5627121706637,,0.0,,0.0,-1.0,0.0,358.9310226753351,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.10966062545776367,1.0,0.0,0.0,0.0,,-2.2596460223678534,0.0,94.1,,,,,,,,,,,0.0,0.0,0.001953125,0.0,344.35517593253826,,,,,-0.0,0.0,,,80.5572033185245,0.0,0.0,,,0.0,1.0,,70.8,,5.933343141360072,,,0.0,0.0,0.24217284806655465,1.0,,,,0.0,,-3.698839831864451,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,450.4116865202978,0.0,,,,0.0,,
308.896551,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,39.0,,,,,,,,,,,1.0,,,,-3.017588914738876E10,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.06395199999997203,,7.397469474002719,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,0.0,0.0,,,1.0,,,,,,,,,0.0,8.976377952755865,,0.003666999999950349,
308.911738,0.0,,,358.4319145286372,,0.0,,0.0,-1.0,0.0,0.5661915855018637,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.10966062545776367,1.0,0.0,0.0,0.0,,-2.271405754083841,0.0,,,,,,,,,,,,0.0,0.0,0.001953125,0.0,344.3535666394979,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,5.933343141360072,,,0.0,0.0,0.25044671173362515,1.0,,,,0.0,,-3.698839831864451,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,450.4116865202978,0.0,,,,0.0,,
308.91966,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,39.0,,,,,,,,,,,1.0,,,,-3.017588914738876E10,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.039665000000013606,,7.397469474002719,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,0.0,0.0,,,1.0,,,,,,,,,0.0,8.956692913385787,,0.025022999999976037,
308.921178,0.0,,,358.8699756359051,,0.0,,0.0,-1.0,0.0,0.3439002024423787,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.10966062545776367,1.0,0.0,0.0,0.0,,-2.2618712124366507,0.0,,,,,,,,,,,,0.0,0.0,0.001953125,0.0,344.3517600112195,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,5.933343141360072,,,0.0,0.0,0.2407435832330795,1.0,,,,0.0,,-3.698839831864451,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,450.4116865202978,0.0,,,,0.0,,
308.928818,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,39.0,,,,,,,,,,,1.0,,,,-3.017588914738876E10,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.009439999999983684,,7.397469474002719,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,0.0,0.0,,,1.0,,,,,,,,,0.0,8.937007874015709,,0.008533999999997377,
308.929287,0.0,,,359.6275004682786,,0.0,,0.0,-1.0,0.0,1.629893429394151,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.10966062545776367,1.0,0.0,0.0,0.0,,-2.267143418353749,0.0,,,,,,,,,,,,0.0,0.0,0.001953125,0.0,344.3503544603038,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,5.933343141360072,,,0.0,0.0,0.25319926199538406,1.0,,,,0.0,,-3.698839831864451,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,450.4116865202978,0.0,,,,0.0,,
308.935092,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,39.0,,,,,,,,,,,1.0,,,,-3.017588914738876E10,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.008108999999990374,,7.397469474002719,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,0.0,0.0,,,1.0,,,,,,,,,0.0,8.956692913385787,,0.00791500000002543,
308.936034,0.0,,,359.573291108643,,0.0,,0.0,-1.0,0.0,357.20160002069986,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.10966062545776367,1.0,0.0,0.0,0.0,,-2.2653395394816336,0.0,,,,,,,,,,,,0.0,0.0,0.001953125,0.0,344.3490649690217,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,5.933343141360072,,,0.0,0.0,0.2425173635603327,1.0,,,,0.0,,-3.698839831864451,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,450.4116865202978,0.0,,,,0.0,,
