TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
349.045244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017198999999948228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349.100811,0.0,19.0,359.51527630907276,0.0,0.0,,0.0,,0.0,0.09694361158403134,0.0,0.0,,,5.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04379987716674805,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.05556699999999637,-1.1847241704191556,0.0,,,0.0,8.956692913385847,,,,,0.0,0.0,0.0,0.0,0.0,-0.0033523481418462823,0.0,-652.6939462161112,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-4.289417250495466E10,0.0,-0.0,,0.03411599999998316,1.0,,0.0,6.651733861119833,,8.956692913385847,,0.0,0.0,0.05162355123665938,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,128.0823074791524,0.0,,0.0,0.0,0.0,
349.171236,0.0,19.0,357.8806522519728,0.0,0.15625,,0.0,,0.0,0.368500698114227,0.0,0.0,,,5.0,0.0,0.0,,0.0,,,0.0,,0.15625,0.0,,0.0,-1.0,,3.0,0.15625,-0.0035401470959186554,0.05984234809875488,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.07042500000000018,-1.1922233337372041,0.0,,,0.0,8.976377952755925,,,,,0.0,0.0,0.0,0.0036317026242613792,0.0,-0.0033523481418462823,0.0,-652.6898716478572,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-4.289417250495466E10,0.0,-0.0,,0.008155999999985397,1.0,,0.0,6.4988371426402205,,8.976377952755925,,0.0,0.0,0.055857701959045436,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.15625,0.0,,,,1.0,0.0,0.0,,128.0823074791524,0.0,,0.0,0.0,0.0,
349.18748,0.0,19.0,359.4175035131597,0.0,0.15625,,0.0,,0.0,1.3107086505327086,0.0,0.0,,,5.0,0.0,0.0,,0.0,,,0.0,,0.15625,0.0,,0.0,-1.0,,3.0,0.15625,-0.00357066560536623,0.05984234809875488,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.016243999999971948,-1.1884506627931815,0.0,,,0.0,8.937007874015768,,,,,0.0,0.0,0.0,0.0036011841148138046,0.0,-0.0033523481418462823,0.0,-652.6904997981746,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-4.289417250495466E10,0.0,-0.0,,0.008353999999997086,1.0,,0.0,6.4988371426402205,,8.937007874015768,,0.0,0.0,0.05548176466373327,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.1875,0.0,,,,1.0,0.0,0.0,,128.0823074791524,0.0,,0.0,0.0,0.0,
349.201567,0.0,19.0,359.1348928674804,0.0,0.15625,,0.0,,0.0,1.183869957215098,0.0,0.0,,,5.0,0.0,0.0,,0.0,,,0.0,,0.15625,0.0,,0.0,-1.0,,3.0,0.15625,-0.00357066560536623,0.05984234809875488,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.014087000000017724,-1.1933682806583432,0.0,,,0.0,8.976377952755925,,,,,0.0,0.0,0.0,0.0036317026242613792,0.0,-0.0033523481418462823,0.0,-652.6887338988097,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-4.289417250495466E10,0.0,-0.0,,0.009292000000016287,1.0,,0.0,6.4988371426402205,,8.976377952755925,,0.0,0.0,0.04999419323319207,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.15625,0.0,,,,1.0,0.0,0.0,,128.0823074791524,0.0,,0.0,0.0,0.0,
349.216889,0.0,19.0,359.9535691255484,0.0,0.15625,,0.0,,0.0,0.1392924987234079,0.0,0.0,,,5.0,0.0,0.0,,0.0,,,0.0,,0.125,0.0,,0.0,-1.0,,3.0,0.15625,-0.00357066560536623,0.05984234809875488,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.015321999999969194,-1.1937060608875996,0.0,,,0.0,8.996062992126003,,,,,0.0,0.0,0.0,0.0036317026242613792,0.0,-0.0033523481418462823,0.0,-652.687700789762,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-4.289417250495466E10,0.0,-0.0,,0.01066600000001472,1.0,,0.0,6.4988371426402205,,8.996062992126003,,0.0,0.0,0.04422324999801321,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.15625,0.0,,,,1.0,0.0,0.0,,128.0823074791524,0.0,,0.0,0.0,0.0,
349.23576,0.0,19.0,359.16767670459853,0.0,0.15625,,0.0,-1.0,0.0,0.13871579212710675,0.0,0.0,-2.8505476560175538,9.3125,5.0,0.0,0.0,0.0,0.0,,,0.0,,0.15625,0.0,73.21471226250002,0.0,-1.0,0.0,3.0,0.125,-0.00357066560536623,0.05984234809875488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.018871000000046934,-1.2007899669745032,0.0,0.0,,0.0,8.976377952755925,0.0,,,,0.0,0.0,0.0,0.0036011841148138046,0.0,-0.0033523481418462823,0.0,-652.6850362983334,-0.0,12.1,-0.0,87.14945234398245,0.0,0.0,,0.0,0.172607421875,0.0,0.0,0.0,0.0,0.0,-4.289417250495466E10,0.0,-0.0,11.89512939453125,0.028381999999965046,1.0,,0.0,6.4988371426402205,,8.976377952755925,0.0,0.0,0.0,0.042095073849242756,0.0,0.0,0.0,0.387939453125,354.0,0.0,0.0,0.0,0.0,0.439697265625,1.0,0.48356470465660095,0.1875,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,128.0823074791524,0.0,,0.0,0.0,0.0,
349.273051,0.0,19.0,358.7566629170653,0.0,0.15625,,0.0,,0.0,359.6316301441791,0.0,0.0,,,5.0,0.0,0.0,,0.0,,,0.0,,0.15625,0.0,,0.0,-1.0,,3.0,0.15625,-0.0035401470959186554,0.05984234809875488,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.03729099999998198,-1.2004379245027108,0.0,,,0.0,8.976377952755925,,,,,0.0,0.0,0.0,0.0036317026242613792,0.0,-0.0033523481418462823,0.0,-652.6821365173813,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-4.289417250495466E10,0.0,-0.0,,0.0070049999999923784,1.0,,0.0,6.4988371426402205,,8.976377952755925,,0.0,0.0,0.04219759035500959,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.15625,0.0,,,,1.0,0.0,0.0,,128.0823074791524,0.0,,0.0,0.0,0.0,
349.285582,0.0,19.0,358.51940968313795,0.0,0.15625,,0.0,,0.0,0.5551682341546719,0.0,0.0,,,5.0,0.0,0.0,,0.0,,,0.0,,0.15625,0.0,,0.0,-1.0,,3.0,0.15625,-0.00357066560536623,0.05984234809875488,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.012530999999967207,-1.1977062103363603,0.0,,,0.0,8.976377952755925,,,,,0.0,0.0,0.0,0.0036011841148138046,0.0,-0.0033523481418462823,0.0,-652.6812497683338,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-4.289417250495466E10,0.0,-0.0,,0.011520000000018626,1.0,,0.0,6.4988371426402205,,8.976377952755925,,0.0,0.0,0.0440864015285795,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.15625,0.0,,,,1.0,0.0,0.0,,128.0823074791524,0.0,,0.0,0.0,0.0,
