TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Climber Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,V,V,Amp,Pct,boolean,intensity,RPM,RPM,degrees,Color,state,sec,Amp,A,Cmd,deg,boolean,Cmd,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,CMD,Amps,bool,pct,fps,color,intensity,degrees,Amp,count,RPM,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,bool,bool,count,boolean,RPM,deg,boolean,ft,ft,state,A,pct,state,boolean,
32.277777,,,,,,,,,,,,,,,,,,,,,,0.05201900000000137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.342675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06489799999999946,,,,,,,,,,,,,,,,,,,,,,
32.343101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
32.342675,,87.96875,0.0,11.75,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,0.5,0.0,-1.0,0.0,0.0,0.06674600000000197,0.0,,,,,,87.96875,,132.67820715,0.0,0.0,87.96875,1.0,9.765923023223877E-4,-1.0,-1.0,0.0,0.0,0.0,42.0,0.0,0.0,,,,,0.0,,0.1296710968017578,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0010071108117699623,,1.0,
32.412705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0700300000000027,,,,,,,,,,,,,,,,,,,,,,
32.412959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
32.412705,,87.96875,0.0,11.75,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,0.5,0.0,-1.0,0.0,0.0,0.05333999999999861,0.0,,,,,,87.96875,,132.67820715,0.0,0.0,87.96875,1.0,1.2207403779029846E-4,-1.0,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.11966279149055481,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,1.5259254723787308E-4,,1.0,
32.467815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055109999999999104,,,,,,,,,,,,,,,,,,,,,,
32.467924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
32.467815,,87.96875,0.0,11.75,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,0.5,0.0,-1.0,0.0,0.0,0.04944100000000162,0.0,,,,,,87.96875,,132.67820715,0.0,0.0,87.96875,1.0,0.0014954069629311562,-1.0,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.1301497220993042,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0015259254723787308,,1.0,
32.520208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05239299999999503,,,,,,,,,,,,,,,,,,,,,,
32.520326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
32.520208,,87.96875,0.0,11.75,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,0.5,0.0,-1.0,0.0,0.0,0.05173200000000122,0.0,,,,,,87.96875,,132.67820715,0.0,0.0,87.96875,1.0,1.2207403779029846E-4,-1.0,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.11161211133003235,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,1.5259254723787308E-4,,1.0,
32.574086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05387800000000453,,,,,,,,,,,,,,,,,,,,,,
32.57422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
32.574086,,87.96875,0.0,11.75,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,0.5,0.0,-1.0,0.0,0.0,0.05252699999999777,0.0,,,,,,87.96875,,132.67820715,0.0,0.0,87.96875,1.0,0.0014954069629311562,-1.0,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.10724077373743057,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0015259254723787308,,1.0,
32.628129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05404300000000006,,,,,,,,,,,,,,,,,,,,,,
32.628234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
32.628129,,87.96875,0.0,11.75,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,0.5,0.0,-1.0,0.0,0.0,0.05157299999999765,0.0,,,,,,87.96875,,132.6324307875,0.0,0.0,87.96875,1.0,1.2207403779029846E-4,-1.0,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.13752245903015137,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,1.5259254723787308E-4,,1.0,
32.696885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06875600000000048,,,,,,,,,,,,,,,,,,,,,,
32.697317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
32.696885,,87.96875,0.0,11.75,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,0.5,0.0,-1.0,0.0,0.0,0.05536599999999936,0.0,,,,,,87.96875,,132.6324307875,0.0,0.0,87.96875,1.0,0.0014954069629311562,-1.0,-1.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,0.0,,0.11518742889165878,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0015259254723787308,,1.0,
32.75394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0570549999999983,,,,,,,,,,,,,,,,,,,,,,
32.754054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
32.75394,,87.96875,0.0,11.75,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,0.5,0.0,-1.0,0.0,0.0,0.05081700000000211,0.0,,,,,,87.96875,,131.854232625,0.0,0.0,87.96875,1.0,0.0011597033590078354,-1.0,-1.0,0.0,0.0,0.0,48.0,0.0,0.0,,,,,0.0,,0.1133645623922348,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.00119022186845541,,1.0,
32.806504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052563999999996724,,,,,,,,,,,,,,,,,,,,,,
32.806609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
32.806504,,87.96875,0.0,11.8,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,0.5,0.0,-1.0,0.0,0.0,0.05194500000000346,0.0,,,,,,87.96875,,132.67820715,0.0,0.0,87.96875,1.0,1.2207403779029846E-4,-1.0,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.13457560539245605,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,1.5259254723787308E-4,,1.0,
32.86117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054666000000004544,,,,,,,,,,,,,,,,,,,,,,
32.861277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
32.86117,,87.96875,0.0,11.75,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,-1.0,0.0,0.5,0.0,-1.0,0.0,0.0,0.05149300000000068,0.0,,,,,,87.96875,,132.67820715,0.0,0.0,87.96875,1.0,0.0014954069629311562,-1.0,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.11798757314682007,87.96875,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0015259254723787308,,1.0,
32.914656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05348599999999948,,,,,,,,,,,,,,,,,,,,,,
32.914762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
