TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,cmd,color,cmd,deg,cmd,A,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
56.642169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010474999999999568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.733399,0.0,3.0,1.3695531414528208,0.0,0.0,0.0,,0.0,2.4906438298329765,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04376530647277832,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.09122999999999593,1.4399223026027006,0.0,,,0.0,9.291338582677175,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4947703682050533,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.05918499999999938,1.0,,0.0,8.138053605591063,,9.291338582677175,,0.0,0.0,0.0,0.2231005186220603,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
56.797252,0.0,3.0,1.1972872231506682,0.0,0.0,0.0,,0.0,0.4604665293842438,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04376530647277832,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.06385300000000171,1.4416942028517263,0.0,,,0.0,9.251968503937018,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4965437253479101,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.008876000000000772,1.0,,0.0,8.138053605591063,,9.251968503937018,,0.0,0.0,0.0,0.2154009965405182,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
56.808962,0.0,3.0,1.4695667322467085,0.0,0.0,0.0,,0.0,2.6642576979495227,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.0431058406829834,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.011710000000000775,1.4422130263486133,0.0,,,0.0,9.271653543307096,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4952719174358222,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.009717000000001974,1.0,,0.0,6.62246327041344,,9.271653543307096,,0.0,0.0,0.0,0.21663076662095518,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
56.823392,0.0,3.0,1.7020483927826449,0.0,0.0,0.0,,0.0,1.654755933029647,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.0431058406829834,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.014429999999997278,1.4443634714672717,0.0,,,0.0,9.330708661417333,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4954335197801443,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.015146999999998911,1.0,,0.0,6.62246327041344,,9.330708661417333,,0.0,0.0,0.0,0.20950427725786275,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
56.8446,0.0,3.0,1.5416417922368337,0.0,0.0,0.0,-1.0,0.0,359.8073175819374,0.0,0.0,5.53125,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.1579214285714272,0.0,-1.0,0.0,3.0,0.0,0.0,0.0431058406829834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.021208000000001448,1.4428313141205211,0.0,0.0,,0.0,9.35039370078741,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5005827707691552,-0.0,12.85,-0.0,0.0,0.0,,1.0,0.2080078125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,12.6615908203125,0.03206000000000131,1.0,,0.0,6.62246327041344,,9.35039370078741,0.0,0.0,0.0,0.0,0.20504054296594346,0.0,-1.0,0.0,0.279052734375,7.0,0.0,0.0,0.0,0.0,0.0,0.513427734375,1.0,0.4706091582775116,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
56.879232,0.0,3.0,2.257453555393075,0.0,0.0,0.0,,0.0,1.3993982411585146,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.0431058406829834,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.034632000000001995,1.443772046701411,0.0,,,0.0,9.271653543307096,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5007207770695214,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.010919000000001233,1.0,,0.0,6.62246327041344,,9.271653543307096,,0.0,0.0,0.0,0.2125553558866794,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
56.892545,0.0,3.0,1.7734294999644975,0.0,0.0,0.0,,0.0,0.23961506938707028,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.0431058406829834,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.013312999999996578,1.4436637010753441,0.0,,,0.0,9.212598425196859,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5022497446153087,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.010335000000004868,1.0,,0.0,6.62246327041344,,9.212598425196859,,0.0,0.0,0.0,0.20676198740548385,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
56.905173,0.0,3.0,1.6500117839856054,0.0,0.0,0.0,,0.0,1.5161944282824895,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.0431058406829834,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.012627999999999417,1.4406184390434305,0.0,,,0.0,9.232283464566937,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.502589781904686,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.009924000000005151,1.0,,0.0,6.62246327041344,,9.232283464566937,,0.0,0.0,0.0,0.21308766439631183,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
