TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Drivetrain Desired Heading,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,V,V,Amp,Pct,boolean,intensity,RPM,cmd,RPM,degrees,Color,state,sec,Amp,A,Cmd,deg,cmd,boolean,Cmd,bool,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,Amps,bool,pct,fps,color,intensity,degrees,Amp,count,RPM,bool,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,cmd,bool,bool,count,boolean,RPM,deg,deg,boolean,ft,ft,state,A,pct,state,cmd,boolean,
355.214331,,,,,,,,,,,,,,,,,,,,,,,,,0.003233999999963544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.253252,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.365845687500002,,,0.0,,,,,,,,,,,,0.03892099999995935,,,,,,,,,,,,,,,,,,,,,,,,,
355.253586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
355.253252,,0.0,-0.0,12.85,,,58.878187361419066,-1.0,0.1845703125,,,-0.01553228543345142,0.0,-1.0,,0.06215405464172363,,,,-1.0046720033040824,0.0,1.0,,,0.02838800000000674,0.0,,95.9,,,,0.0,,,0.01553228543345142,0.0,,0.0,6.62669032342667,-1.0,0.356201171875,0.0,,21.0,0.01553228543345142,,-81.19654864620233,,,,,0.459228515625,86.3,0.33663180470466614,0.0,,0.0,,0.0,20.0,,0.0,,-81.18101636076888,1.0,,,,0.0,0.0,,,-1.0,
355.330623,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.41162205,,,0.0,,,,,,,,,,,,0.07737100000002783,,,,,,,,,,,,,,,,,,,,,,,,,
355.331998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
355.330623,,0.0,-0.0,12.9,,,,-1.0,0.18798828125,,,28.39193150128169,0.0,-1.0,,0.06670212745666504,,,,-0.894441669118627,0.0,1.0,,,0.00918500000000222,0.0,,,,,,0.0,,,0.028594050842471574,0.0,,1.2207403779029846E-4,5.31141047363609,-1.0,0.354736328125,0.0,,63.0,28.449119602966633,,-81.20961041161135,,,,,0.457275390625,,0.30868256092071533,0.0,,0.0,,0.0,22.0,,0.0,,-81.18101636076888,1.0,,,,0.0,-1.2207403779029846E-4,,,-1.0,
355.347111,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.365845687500002,,,0.0,,,,,,,,,,,,0.016487999999981184,,,,,,,,,,,,,,,,,,,,,,,,,
355.34841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
355.347111,,0.0,-0.0,12.3,,,,-1.0,0.18798828125,,,37.862648581733346,0.0,-1.0,,0.06670212745666504,,,,-0.894441669118627,0.0,1.0,,,0.006135000000028867,0.0,,,,,,24.28125,,,0.03138548776556149,52.75,,0.22614215314388275,5.31141047363609,-1.0,0.354736328125,0.0,,105.0,37.92541955726447,,-81.21240184853444,,,,,0.457275390625,,0.2816983163356781,0.0,,0.0,,0.0,14.0,,0.0,,-81.18101636076888,1.0,,,,0.0,0.21884822845458984,,,-1.0,
355.35922100000005,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.503174774999998,,,0.0,,,,,,,,,,,,0.012110000000006949,,,,,,,,,,,,,,,,,,,,,,,,,
355.359731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
355.35922100000005,,8.9375,1.1428571939468384,12.3,,,,-1.0,0.18798828125,,,37.860746425103336,0.0,-1.0,,0.06670212745666504,,,,-0.894441669118627,0.0,1.0,,,0.005461000000025251,0.0,,,,,,24.28125,,,0.03328764439557119,27.75,,0.3014923632144928,5.31141047363609,-1.0,0.354736328125,0.0,,147.0,37.92732171389448,,-81.21430400516445,,,,,0.457275390625,,0.4097496569156647,12.21875,,0.0,,0.0,16.0,,0.0,,-81.18101636076888,1.0,,,,0.0,0.21884822845458984,,,-1.0,
355.367149,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.365845687500002,,,0.0,,,,,,,,,,,,0.007927999999992608,,,,,,,,,,,,,,,,,,,,,,,,,
355.367651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
355.367149,,8.9375,1.1428571939468384,12.0,,,,-1.0,0.18798828125,,,47.315962835921276,0.0,-1.0,,0.06670212745666504,,,,-0.894441669118627,0.0,1.0,,,0.006572000000005573,0.0,,,,,,52.0,,,0.05157975095234235,27.75,,0.1499374359846115,5.31141047363609,-1.0,0.354736328125,0.0,,189.0,47.41912233782596,,-81.23259611172122,,,,,0.457275390625,,0.4270181357860565,12.21875,,0.0,,0.0,18.0,,0.0,,-81.18101636076888,1.0,,,,0.0,0.2941373884677887,,,-1.0,
355.376568,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.365845687500002,,,0.0,,,,,,,,,,,,0.009419000000036704,,,,,,,,,,,,,,,,,,,,,,,,,
355.377084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
355.376568,,16.875,1.1428571939468384,12.0,,,,-1.0,0.18798828125,,,47.29032940356475,0.0,-1.0,,0.06670212745666504,,,,-0.894441669118627,0.0,1.0,,,0.005671000000006643,0.0,,,,,,52.0,,,0.07721318330887073,27.75,,0.1499374359846115,5.31141047363609,-1.0,0.354736328125,0.0,,45.0,47.44475577018249,,-81.25822954407775,,,,,0.457275390625,,0.3634653687477112,33.09375,,0.0,,0.0,20.0,,9.714285850524902,,-81.18101636076888,1.0,,,,0.0,0.1514938771724701,,,-1.0,
355.384669,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.365845687500002,,,0.0,,,,,,,,,,,,0.008100999999953729,,,,,,,,,,,,,,,,,,,,,,,,,
355.385135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
355.384669,,16.875,10.285715103149414,12.0,,,,-1.0,0.18798828125,,,56.733062924309436,0.0,-1.0,,0.06670212745666504,,,,-0.894441669118627,0.0,1.0,,,0.008086000000048443,0.0,,,,,,52.28125,,,0.10798817993889998,48.46875,,0.3186742663383484,5.31141047363609,-1.0,0.354736328125,0.0,,39.0,56.949039284187236,,-81.28900454070778,,,,,0.457275390625,,0.2801367938518524,33.09375,,0.0,,0.0,22.0,,9.714285850524902,,-81.18101636076888,1.0,,,,24.375,0.31443220376968384,,,-1.0,
355.395111,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.365845687500002,,,0.0,,,,,,,,,,,,0.01044200000001183,,,,,,,,,,,,,,,,,,,,,,,,,
355.395474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
355.395111,,40.0625,10.285715103149414,11.850000000000001,,,,-1.0,0.18798828125,,,56.71863315974288,0.0,-1.0,,0.06670212745666504,,,,-0.894441669118627,0.0,1.0,,,0.0059029999999893334,8.375,,,,,,52.28125,,,0.1224179445054574,48.46875,,0.3186742663383484,5.31141047363609,-1.0,0.354736328125,0.0,,81.0,56.963469048753794,,-81.30343430527434,,,,,0.457275390625,,0.4189680218696594,43.46875,,0.0,,0.0,24.0,,9.714285850524902,,-81.18101636076888,1.0,,,,24.375,0.31443220376968384,,,-1.0,
355.404122,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.365845687500002,,,0.0,,,,,,,,,,,,0.00901099999998678,,,,,,,,,,,,,,,,,,,,,,,,,
355.404619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
355.404122,,40.0625,10.285715103149414,11.850000000000001,,,,-1.0,0.18798828125,,,66.18388716048747,0.0,-1.0,,0.04954195022583008,,,,-0.8973513772385316,0.0,1.0,,,0.007201000000009117,8.375,,,,,,52.28125,,,0.13067246113548947,48.75,,0.3709830045700073,7.625674516021119,-1.0,0.354736328125,0.0,,123.0,66.44523208275845,,-81.31168882190437,,,,,0.457275390625,,0.3414468467235565,43.46875,,0.0,,0.0,26.0,,9.714285850524902,,-81.18101636076888,1.0,,,,24.375,0.3892941176891327,,,-1.0,
355.415102,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.41162205,,,0.0,,,,,,,,,,,,0.010980000000017753,,,,,,,,,,,,,,,,,,,,,,,,,
355.415471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
355.415102,,38.5625,10.285715103149414,11.850000000000001,,,,-1.0,0.18798828125,,,66.15831899592094,0.0,-1.0,,0.04954195022583008,,,,-0.8973513772385316,0.0,1.0,,,0.005926999999985583,8.375,,,,,,46.4375,,,0.15624062570202568,48.75,,0.3395794630050659,7.625674516021119,-1.0,0.354736328125,0.0,,165.0,66.47080024732499,,-81.3372569864709,,,,,0.457275390625,,0.41988664865493774,41.0625,,0.0,,0.0,28.0,,18.857145309448242,,-81.18101636076888,1.0,,,,24.375,0.4928434193134308,,,-1.0,
355.434919,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.41162205,,,0.0,,,,,,,,,,,,0.019816999999989093,,,,,,,,,,,,,,,,,,,,,,,,,
355.435287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
355.434919,,39.59375,19.428571701049805,11.4,,,,-1.0,0.188232421875,,,75.57609156003564,0.0,-1.0,,0.04954195022583008,,,,-0.8973513772385316,0.0,1.0,,,0.006242000000042935,8.375,,,,,,42.84375,,,0.21197657896210842,47.40625,,0.41508224606513977,7.625674516021119,-1.0,0.355712890625,0.0,,207.0,76.00004471795985,,-81.39299293973099,,,,,0.4560546875,,0.3006708025932312,34.59375,,0.0,,0.0,30.0,,30.857145309448242,,-81.18101636076888,1.0,,,,24.375,0.40958890318870544,,,-1.0,
355.45754,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.365845687500002,,,0.0,,,,,,,,,,,,0.0226210000000151,,,,,,,,,,,,,,,,,,,,,,,,,
355.457735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
355.45754,,24.34375,33.142860412597656,11.75,,,,-1.0,0.188232421875,,,85.04001355313686,0.0,-1.0,,0.04954195022583008,,,,-0.8973513772385316,0.0,1.0,,,0.009197000000028765,8.375,,,,,,28.90625,,,0.22156310323562423,40.59375,,0.4190496504306793,7.625674516021119,-1.0,0.355712890625,0.0,,249.0,85.48313975960811,,-81.4025794640045,,,,,0.4560546875,,0.2918654680252075,26.3125,,0.0,,0.0,22.0,,30.857145309448242,,-81.18101636076888,1.0,,,,24.375,0.3270973861217499,,,-1.0,
355.474401,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.365845687500002,,,0.0,,,,,,,,,,,,0.016861000000005788,,,,,,,,,,,,,,,,,,,,,,,,,
355.474582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
355.474401,,24.34375,33.142860412597656,11.8,,,,-1.0,0.188232421875,,,94.53210244887543,0.0,-1.0,,0.04954195022583008,,,,-0.8973513772385316,0.0,1.0,,,0.0037859999999909633,12.625,,,,,,35.46875,,,0.2029827248717453,40.59375,,0.3196203410625458,7.625674516021119,-1.0,0.355712890625,0.0,,291.0,94.93806789861893,,-81.38399908564062,,,,,0.4560546875,,0.5230567455291748,14.96875,,0.0,,0.0,24.0,,47.42857360839844,,-81.18101636076888,1.0,,,,57.0,0.40195930004119873,,,-1.0,
355.494404,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.365845687500002,,,0.0,,,,,,,,,,,,0.020002999999974236,,,,,,,,,,,,,,,,,,,,,,,,,
355.494593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
