TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
237.312747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016068999999987454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237.365697,,15.0,358.8946039404826,0.0,0.0,,,,,359.8077687041227,0.35,0.0,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,-0.008621472527465812,-1.0,,3.0,0.0,0.0,0.049046993255615234,0.0,0.0,,,0.35,0.0,1.0,,,0.05295000000000982,-1.1910764206046422,0.0,,,,9.606299212598497,,,,,0.0,,0.0,0.0,0.0,,0.0,61.93819315963885,-0.0,,-0.0,,,,,0.0,,0.008621472527465812,,,0.0,,-4.261869514215176E7,,-0.0,,0.01286499999997659,1.0,,0.65,6.563301379852094,,9.606299212598497,,1.0,-0.19106045499365829,0.0,,0.0,,,-0.008621472527465812,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,61.93388242337512,,,1.0,0.0,,
237.382788,,15.0,358.85040973935213,0.0,0.0,,,,,359.8563106361395,0.35,0.0,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,-0.009460641465196318,-1.0,,3.0,0.0,-6.103701889514923E-5,0.049046993255615234,0.0,0.0,,,0.35,0.0,1.0,,,0.017090999999993528,-1.1907248828454031,0.0,,,,9.606299212598497,,,,,0.0,,0.0,6.103701889514923E-5,0.0,,0.0,61.938612744107715,-0.0,,-0.0,,,,,0.0,,0.009460641465196318,,,0.0,,-4.261869514215176E7,,-0.0,,0.006799999999998363,1.0,,0.65,6.563301379852094,,9.606299212598497,,1.0,-0.1937196715661845,0.0,,0.0,,,-0.009460641465196318,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,61.93388242337512,,,1.0,0.0,,
237.393444,,15.0,358.49781951809103,0.0,0.0,,,,,1.1735260410730908,0.35,0.0,,,0.0,0.0,,,0.0,,,1.0,,0.0,77.625,,-0.01593352087911626,-1.0,,3.0,0.0,-6.103701889514923E-5,0.04740309715270996,0.0,0.0,,,0.35,0.0,1.0,,,0.010655999999983123,-1.2004918473461668,0.0,,,,9.58661417322842,,,,,0.0,,0.0,6.103701889514923E-5,0.0,,0.0,61.941849183814675,-0.0,,-0.0,,,,,0.0,,0.01593352087911626,,,0.0,,-4.261869514215176E7,,-0.0,,0.015174000000001797,1.0,,0.65,6.501012900335877,,9.58661417322842,,1.0,-0.1955629797017025,0.0,,0.0,,,-0.01593352087911626,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,61.93388242337512,,,1.0,0.0,,
237.415037,,15.0,358.84275387265046,0.0,0.0,,,-1.0,,0.702583506810207,0.35,15.09375,0.8550973962667285,0.0,0.0,0.0,,6723.9267578125,0.0,,,1.0,,0.0,44.6875,72.98583045,-0.021449141684982465,-1.0,6723.9267578125,3.0,0.0,-1.2207403779029846E-4,0.04740309715270996,0.0,0.0,,0.0,0.35,0.0,1.0,,,0.021593000000024176,-1.1963920977049194,0.0,0.0,,,9.566929133858341,0.0,,,,0.0,,0.0,1.2207403779029846E-4,0.0,,0.0,61.94460699421761,74.28571319580078,11.850000000000001,-0.0,90.85509739626673,26.125,,,0.0,0.152587890625,15.93694345087452,,0.0,0.0,,-4.261869514215176E7,,-0.0,11.901411865234374,0.037705999999985806,1.0,,0.65,6.501012900335877,,9.566929133858341,1.0,1.0,-0.1699275864377551,0.0,-1.0,0.0,0.406982421875,207.0,15.894045167504554,0.0,,0.0,0.44091796875,1.0,0.5565930604934692,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,61.93388242337512,,,1.0,17.3125,,
237.456496,,15.0,358.1301403967504,0.0,0.03125,,,,,358.87821167677475,0.35,13.21875,,,0.0,0.0,,,0.0,,,1.0,,0.0,28.875,,-0.031394244835169616,-1.0,,3.0,0.0,0.1263466328382492,0.04740309715270996,0.0,0.0,,,0.35,0.0,1.0,,,0.04145899999997482,-1.1819556025742888,0.0,,,,9.566929133858341,,,,,0.0,,0.0,0.11639759689569473,0.0,,0.0,61.9495795457927,640.0,,-0.0,,,,,0.0,,23.90463570861948,,,0.0,,-4.261869514215176E7,,-0.0,,0.029569000000009282,1.0,,0.65,6.501012900335877,,9.566929133858341,,1.0,-0.18530935586561376,0.0,,0.0,,,23.84184721894914,0.0,,0.0,,1.0,,0.09375,0.0,,,,1.0,0.0,1.0,,61.93388242337512,,,1.0,15.5625,,
237.490024,,15.0,352.13270295146083,0.0,0.03125,,,,,359.40968636435224,0.35,14.5625,,,0.0,0.0,,,0.0,,,1.0,,0.0,28.875,,-0.03643141758242052,-1.0,,3.0,0.0,0.08862575143575668,0.04740309715270996,0.0,0.0,,,0.35,0.0,1.0,,,0.03352800000001821,-1.2227454359064713,0.0,,,,9.58661417322842,,,,,0.0,,0.0,0.11639759689569473,0.0,,0.0,61.95209813216633,640.0,,1.7142857313156128,,,,,0.0,,23.90967288136673,,,0.0,,-4.261869514215176E7,,-0.0,,0.006506000000001677,1.0,,0.65,6.501012900335877,,9.58661417322842,,1.0,-0.18672967302894697,0.0,,0.0,,,23.83681004620189,0.0,,0.0,,1.0,,0.09375,0.0,,,,1.0,0.0,1.0,,61.93388242337512,,,1.0,15.5625,,
237.503603,,15.0,333.97873327772646,0.0,26.71875,,,,,4.010451099676273,0.35,12.5625,,,0.0,0.0,,,0.0,,,1.0,,24.0,25.5625,,-0.07135924908425295,-1.0,,3.0,34.59375,0.1517685502767563,0.04740309715270996,0.0,0.0,,,0.35,0.0,1.0,,,0.013578999999992902,-1.5861591753972244,0.0,,,,9.566929133858341,,,,,0.0,,0.0,0.1420636624097824,0.0,,0.0,61.96956204791724,640.0,,8.0,,,,,0.0,,27.923474290165906,,,0.0,,-4.261869514215176E7,,-0.0,,0.006481000000007953,1.0,,0.65,6.501012900335877,,9.566929133858341,,1.0,-0.2211901600152709,0.0,,0.0,,,27.7807557919974,0.0,,0.0,,1.0,,45.21875,0.0,,,,1.0,6.285714626312256,1.0,,61.93388242337512,,,1.0,15.03125,,
237.514214,,15.0,344.1189158491658,0.0,23.3125,,,,,7.084410222634555,0.35,14.0625,,,0.0,0.0,,,0.0,,,1.0,,36.1875,27.3125,,-0.05507682959708404,-1.0,,3.0,39.59375,0.1659901738166809,0.04740309715270996,0.0,0.0,,,0.35,0.0,1.0,,,0.010611000000011472,-1.9525951478959855,0.0,,,,9.527559055118184,,,,,0.0,,0.0,0.15683461725711823,0.0,,0.0,61.96142083817366,994.2857666015625,,8.0,,,,,0.0,,27.907191870678737,,,0.0,,-4.261869514215176E7,,-0.0,,0.021540999999984933,1.0,,0.65,6.501012900335877,,9.527559055118184,,1.0,-0.09797583499068654,0.0,,0.0,,,27.79703821148457,0.0,,0.0,,1.0,,31.59375,0.0,,,,1.0,9.142857551574707,1.0,,61.93388242337512,,,1.0,18.375,,
