TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
47.211202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01939800000000247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.310177,,1.0,359.09366309888173,3650.0,0.0,,,-1.0,,359.66609838847097,0.35,0.0,-0.45292162896119237,0.0,0.0,0.0,,0.21164023876190186,0.0,,,1.0,,0.0,0.0,116.22635357142858,-0.009989807277179352,0.0,0.21164023876190186,0.0,0.0,0.0,0.04431939125061035,0.0,0.0,,0.0,0.35,0.0,1.0,,,0.09897500000000292,-1.2026501172676287,0.0,0.0,,,8.622047244094485,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,91.05566575882834,-0.0,12.75,-0.0,89.54707837103881,0.0,,,1.0,0.169921875,1.2036518804663943,,0.0,0.0,,0.0,,-0.0,12.53594140625,0.07407499999999345,1.0,,0.85,6.600494450415687,,8.622047244094485,1.0,1.0,,,-0.15698254101606396,0.0,-1.0,0.0,0.37744140625,9.0,1.1836722659120356,0.0,,0.0,,0.452880859375,1.0,0.4602629244327545,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,91.05067085518975,,,1.0,0.0,,
47.392199,,1.0,358.99915247205547,3650.0,0.21875,,,,,359.3804471241779,0.35,0.0,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,-0.008182250744823705,0.0,,0.0,0.15625,0.009399700909852982,0.04431939125061035,0.0,0.0,,,0.35,0.0,1.0,,,0.08202199999999493,-1.2022534332966732,0.0,,,,8.582677165354328,,,,,0.0,,0.038392286747694016,0.009552293457090855,0.0,,0.0,91.05476198056216,-0.0,,-0.0,,,,,1.0,,15.92367655993436,,,0.0,,0.0,,-0.0,,0.011766000000001497,1.0,,0.85,6.600494450415687,,8.582677165354328,,1.0,,,-0.15543344751386784,0.0,,0.0,,,15.907312058444713,0.0,,0.40625,,,1.0,,1.0,0.0,,,,1.0,0.0,0.0,,91.05067085518975,,,1.0,0.0,,
47.411541,,1.0,356.7061199828389,3650.0,0.09375,,,,,0.4115117705428822,0.35,26.5625,,,0.0,0.0,,,0.0,,,1.0,,0.0625,73.28125,,-0.00870971262517628,0.0,,0.0,0.21875,0.009399700909852982,0.04431939125061035,0.0,0.0,,,0.35,0.0,1.0,,,0.019342000000001747,-1.2254692200641293,12.59375,,,,8.582677165354328,,,,,0.0,,0.11838129907846451,0.009552293457090855,0.0,,0.0,91.05502571150234,-0.0,,-0.0,,,,,1.0,,19.903077599112088,,,0.0,,0.0,,-0.0,,0.014603000000001032,1.0,,0.85,6.600494450415687,,8.582677165354328,,1.0,,,-0.15487984503391403,0.0,,0.0,,,19.885658173861735,0.0,,34.5625,,,1.0,,0.09375,0.0,,,,1.0,0.0,0.0,,91.05067085518975,,,1.0,26.6875,,
47.433788,,1.0,357.24127760732614,3650.0,12.5,,,,,4.018829458326637,0.35,13.53125,,,0.0,0.0,,,0.0,,,1.0,,0.0,81.15625,,-0.017098188620281007,0.0,,0.0,12.28125,0.1340678185224533,0.04431939125061035,0.0,0.0,,,0.35,0.0,1.0,,,0.022247000000000128,-1.221011466271255,39.25,,,,8.622047244094485,,,,,0.0,,0.1984008252620697,0.13077181577682495,0.0,,0.0,91.05921994949989,51.42857360839844,,-0.0,,,,,1.0,,23.89033965240459,,,0.0,,0.0,,11.428571701049805,,0.025641999999997722,1.0,,0.85,6.600494450415687,,8.622047244094485,,1.0,,,-0.14944619599093106,0.0,,0.0,,,23.85614327516403,0.0,,43.65625,,,1.0,,15.65625,0.0,,,,1.0,0.0,0.0,,91.05067085518975,,,1.0,19.28125,,
47.46955,,1.0,339.55437213474346,3650.0,26.46875,,,,,359.76453493818434,0.35,8.34375,,,0.0,0.0,,,0.0,,,1.0,,24.15625,36.625,,0.05009121318678922,0.0,,0.0,37.75,0.16565446555614471,0.04431939125061035,0.0,0.0,,,0.35,0.0,1.0,,,0.035761999999998295,-1.7255094642437039,69.96875,,,,8.641732283464563,,,,,0.0,,0.3983886241912842,0.16248054802417755,0.0,,0.0,91.02562524859636,280.0,,4.5714287757873535,,,,,1.0,,31.780897405192263,,,0.0,,0.0,,22.85714340209961,,0.015549000000000035,1.0,,0.85,6.600494450415687,,8.641732283464563,,1.0,,,-0.088424879316945,0.0,,0.0,,,31.88107983156584,0.0,,64.25,,,1.0,,34.5,0.0,,,,1.0,4.0,0.0,,91.05067085518975,,,1.0,13.15625,,
47.491876,,1.0,354.920312206666,3650.0,30.03125,,,,,357.6149843581746,0.35,9.78125,,,0.0,0.0,,,0.0,,,1.0,,21.3125,23.3125,,0.0374122325762869,0.0,,0.0,33.0625,0.2054506093263626,0.04431939125061035,0.0,0.0,,,0.35,0.0,1.0,,,0.022325999999999624,-2.076573817254795,73.96875,,74.3,,8.641732283464563,,,,,0.0,,0.47837764024734497,0.20807519555091858,0.0,,0.0,91.0319647389016,617.142822265625,,7.428572177886963,,,,86.35475852272727,1.0,,35.772449963100144,,,0.0,,0.0,,22.85714340209961,,0.020648999999998807,1.0,85.5,0.85,6.600494450415687,,8.641732283464563,,1.0,,,-0.1889682882429696,0.0,,0.0,,,35.84727442825272,0.0,,53.3125,,,1.0,,39.5625,0.0,,,,1.0,8.0,0.0,,91.05067085518975,,,1.0,12.78125,,
47.518667,,1.0,339.3366517671284,3650.0,25.5,,,,,4.502747418678922,0.35,7.4375,,,0.0,0.0,,,0.0,,,1.0,,29.5625,15.375,,0.003412544175802168,0.0,,0.0,30.40625,0.2232428938150406,0.04431939125061035,0.0,0.0,,,0.35,0.0,1.0,,,0.026791000000002896,-2.3440889121482367,68.5625,,,,8.661417322834641,,,,,0.0,,0.5589770078659058,0.22608111798763275,0.0,,0.0,91.04896458310185,982.8571166992188,,9.714286804199219,,,,,1.0,,43.76419680609531,,,0.0,,0.0,,97.14286041259766,,0.013821000000000083,1.0,,0.85,6.600494450415687,,8.661417322834641,,1.0,,,-0.12375422031133701,0.0,,0.0,,,43.77102189444692,0.0,,78.59375,,,1.0,,31.5625,0.0,,,,1.0,10.285715103149414,0.0,,91.05067085518975,,,1.0,12.125,,
47.561695,,1.0,339.37235478787125,3650.0,28.96875,,,,,358.53831120384746,0.35,9.40625,,,0.0,0.0,,,0.0,,,1.0,,25.625,13.625,,0.017652926105000688,0.0,,0.0,28.375,0.2622455656528473,0.07576560974121094,0.0,0.0,,,0.35,0.0,1.0,,,0.04302799999999962,-2.94861648655601,67.3125,,,,8.661417322834641,,,,,0.0,,0.7183752059936523,0.26563310623168945,0.0,,0.0,91.04184439213725,1348.5714111328125,,13.714286804199219,,,,,1.0,,51.70770357876092,,,0.0,,0.0,,165.71429443359375,,0.008533999999997377,1.0,,0.85,4.107415727696313,,8.661417322834641,,1.0,,,-0.06615071658344629,0.0,,0.0,,,51.74300943097092,0.0,,88.78125,,,1.0,,27.21875,0.0,,,,1.0,14.285715103149414,0.0,,91.05067085518975,,,1.0,14.3125,,
