TIME,Operator Controller Unjam Command,shooterCtrl.shooterSpeedErrorAbs,climber.motorCmd,IMU Filtered X Angle,hopper.conv.opMode,Right Intern Moter Current,climber.upperLimitSwitch.stateDbnc,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Driver Trench To Loading Align Only Command,Pneumatics Compressor Current,Operator Controller Shoot Command,intakeCtrl.posState,shooterCtrl.underLoad,climber.motor2Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Pneumatics Main System Pressure,hopper.conv.intakeEndSensor.ballsInConveyor,Drivetrain Heading Correction Command,Driver Loading To Trench Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Operator Controller Ctrl Panel Three Rotations Command,hopper.conv.shooterEndSensorTriggeredDbnc,IMU Comp X Angle,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,hopper.conv.conveyorPosition,hopper.conv.intakeEndSensor.curBallHeight,Robot Brownout,botActPoseT,intakeCtrl.intkCommand,hopper.conv.motorCurrent,botActPoseX,botActPoseY,climber.motor1Current,hopper.hopperOpMode,Driver Auto Align and Shoot Command,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Driver Turn 180 Deg Command,Drivetrain Pose Angle,loopTiming.loopPeriodSec,Robot Battery Voltage,shooterCtrl.shooterHoldCmdVoltage,intakeCtrl.spdState,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,shooterCtrl.currentStateShooter,roboRIO JVM Memory Load,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,shooterCtrl.shooterActualSpeed_rpm,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,RIO Input Voltage,roboRIO CPU Load,Match Time,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,hopper.conv.intakeEndSensorTriggered,hopper.HopperSparkLeftCmd,climber.climbEnabled,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,shooterCtrl.adjustedSetpointRPM,Operator Controller Shot Speed Decrement,Vision Raspberry Pi Vision System Online,climber.climbCMD,hopper.HopperSparkRightCmd,Right Master Moter Current,Robot CAN Bus Utilization,hopper.conv.intakeEndSensor.curConveyorDirection,PDP Cooling Fans Current,RIO 6V Supply Voltage,Drivetrain Right Wheel Actual Speed,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,climber.lowerLimitSwitch.stateDbnc,hopper.conv.intakeEndSensor.ballHeightIn,Driver Flip Front/Back Command,loopTiming.loopDurationSec,
sec,bool,,,deg,,A,,cmd,color,cmd,deg,bool,A,bool,,,,ft,ft,mode,deg,A,psi,,RPM,bool,A,pct,sec,bool,bool,degrees,bool,,deg,degrees,pct,,,bool,deg,,,ft,ft,,,bool,pct,cmd,bool,deg,,V,,,RPM,bool,A,,pct,RPM,bool,,bool,bool,V,pct,s,fps,V,bool,bool,bool,deg,bool,,,bool,RPM,count,deg,bool,,bool,bool,cmd,,A,pct,,A,V,RPM,count,A,deg,bool,V,,,bool,,
92.624104,,,,,,,,,,,,,0.0,,,,,,,,,,114.31074821428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.793835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12.6,,,,,0.0,,,,,,,,12.391444580078124,,15.0,,,,,,,,,,,,8.0,,,,,,,,,0.36225172877311707,,0.0,,,0.0,0.0,,,,,,,,
92.813811,,,,356.12868930961287,,0.0,,,,,355.78936322514716,,,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,0.04661703109741211,0.0,,,,,-1.4747301081907078,,,,,,,,,,,,,,0.0,,,95.54951935267503,,,,,-0.0,,,,,0.0,,,,,,,,6.575226330352174,,,,,-0.27647773084759536,0.0,,,,0.0,,0.0,,,,1.0,,,0.0,,,,,0.0,,,0.0,,,,,,,
92.863004,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-7.22664830671269E7,2.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.18970699999999852,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,1.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,3.0511811023622046,,0.0033679999999947086,
92.89664200000001,,,,353.73548505484814,,0.1875,,,,,357.6059439543579,,0.0,,,,,,,0.0,,0.21875,114.57496964285716,,0.0,,0.0,0.0638752430677414,0.04649639129638672,0.0,,,,,-1.4759605356228587,,,,,,,,,,,,,,0.07043672353029251,,,95.55109981714389,,,,,-0.0,,,,,0.0,,,,,,,,6.3531674924377946,,1.0,,,-0.2736310024656453,0.0,,,,0.0,,0.0,,,,1.0,,,0.125,,,,,0.0,,,0.0,,,,,,,
92.906697,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-9.63553107561692E7,2.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.08283099999999877,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,1.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,3.405511811023622,,0.04973200000000588,
92.907607,,,,354.0403237600599,,0.1875,,,,,0.6883231274501522,,,,,,,,,0.0,,0.0625,,,0.0,,0.03125,0.07254249602556229,0.04649639129638672,0.0,,,,,-1.4675692498481467,,,,,,,,,,,,,,0.07391583174467087,,,95.55187071414024,,,,,-0.0,,,,,0.0,,,,,,,,6.3531674924377946,,,,,-0.277109423965506,0.0,,,,0.0,,0.0,,,,1.0,,,0.03125,,,,,0.5714285969734192,,,0.0,,,,,,,
92.911185,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-1.0067894649522807E8,2.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.010964999999998781,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,1.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,3.661417322834646,,0.010564999999999714,
92.912772,,,,353.60287072510033,,0.0625,,,,,3.023089792377427,,,,,,,,,0.0,,0.0625,,,0.0,,0.03125,0.07254249602556229,0.04649639129638672,0.0,,,,,-1.469316600017467,,,,,,,,,,,,,,0.07391583174467087,,,95.55291979018419,,,,,0.5714285969734192,,,,,0.0,,,,,,,,6.3531674924377946,,,,,-0.27603324864530293,0.0,,,,0.0,,0.0,,,,1.0,,,0.03125,,,,,0.5714285969734192,,,0.0,,,,,,,
