TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,sec,V,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
1186.276259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01626299999998082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186.311999,0.0,24.0,356.8495995128916,0.0,0.0,,0.0,,0.0,0.8110850328101454,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04832911491394043,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.035740000000032524,-3.289463926896405,0.0,,,0.0,8.60236220472435,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-707.8696355380841,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-2.3787408511805054E10,0.0,-0.0,0.01745200000004843,,1.0,,0.0,6.356614476693345,,8.60236220472435,,0.0,0.0,0.0,0.7874824013382912,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-705.6501013492409,0.0,,0.0,0.0,0.0,
1186.336024,0.0,24.0,356.7913235140684,0.0,0.0,,0.0,,0.0,0.861614424148908,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04708075523376465,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.02402499999993779,-3.290307941229551,0.0,,,0.0,8.661417322834588,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-707.8691292077303,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-2.3787408511805054E10,0.0,-0.0,0.013243000000102256,,1.0,,0.0,6.756408377081423,,8.661417322834588,,0.0,0.0,0.0,0.7907907265951912,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-705.6501013492409,0.0,,0.0,0.0,0.0,
1186.354708,0.0,24.0,357.035150836107,0.0,0.0,,0.0,,0.0,0.6691985281712003,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04708075523376465,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01868400000012116,-3.2911252068048142,0.0,,,0.0,8.64173228346451,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-707.8660824373763,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-2.3787408511805054E10,0.0,-0.0,0.010958999999957086,,1.0,,0.0,6.756408377081423,,8.64173228346451,,0.0,0.0,0.0,0.7930081074761357,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-705.6501013492409,0.0,,0.0,0.0,0.0,
1186.378478,0.0,24.0,356.9900251140151,0.0,0.0,,0.0,,0.0,0.811869048287725,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04708075523376465,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.02377000000001317,-3.2907793980667663,0.0,,,0.0,8.622047244094432,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-707.862162727584,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-2.3787408511805054E10,0.0,-0.0,0.013251999999965847,,1.0,,0.0,6.756408377081423,,8.622047244094432,,0.0,0.0,0.0,0.7954665770270531,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-705.6501013492409,0.0,,0.0,0.0,0.0,
1186.397318,0.0,24.0,356.6927557842855,0.0,0.0,,0.0,,0.0,0.5269565130920447,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04708075523376465,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01883999999995467,-3.2906062572967816,0.0,,,0.0,8.602362204724354,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-707.8593050199892,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-2.3787408511805054E10,0.0,-0.0,0.007963999999901716,,1.0,,0.0,6.756408377081423,,8.602362204724354,,0.0,0.0,0.0,0.7955725203339865,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-705.6501013492409,0.0,,0.0,0.0,0.0,
1186.426233,0.0,24.0,356.9448146579171,0.0,0.0,,0.0,,0.0,0.7157383744885948,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04708075523376465,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.028914999999869906,-3.288960358720777,0.0,,,0.0,8.681102362204669,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-707.8526314665822,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-2.3787408511805054E10,0.0,-0.0,0.010911000000078275,,1.0,,0.0,6.756408377081423,,8.681102362204669,,0.0,0.0,0.0,0.7986242105961344,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-705.6501013492409,0.0,,0.0,0.0,0.0,
1186.443861,0.0,24.0,356.9321158695287,0.0,0.0,,0.0,-1.0,0.0,0.8145447996055577,0.0,0.0,-1.8183029644518314,0.0,4.0,0.0,0.0,-0.29629626870155334,0.0,,,0.0,,0.0,0.0,115.16946785714288,0.0,-1.0,-0.29629626870155334,3.0,0.0,0.0,0.04708075523376465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01762800000005882,-3.2927740418011093,0.0,0.0,,0.0,8.681102362204669,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-707.8484432909046,-0.0,12.75,-0.0,88.18169703554817,0.0,0.0,,1.0,0.1591796875,0.0,0.0,0.0,0.0,0.0,-2.3787408511805054E10,0.0,-0.0,0.03035900000008951,12.542223876953125,1.0,,0.0,6.756408377081423,,8.681102362204669,1.0,0.0,0.0,0.0,0.796492339618942,0.0,-1.0,0.0,0.4091796875,121.0,0.0,0.0,0.0,0.0,0.0,0.431884765625,1.0,0.48501333594322205,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,-705.6501013492409,0.0,,0.0,0.0,0.0,
1186.481113,0.0,24.0,356.73258415556774,0.0,0.0,,0.0,,0.0,0.8164388937751539,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04708075523376465,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.03725200000008044,-3.2943456037823498,0.0,,,0.0,8.622047244094432,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-707.8464957047264,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-2.3787408511805054E10,0.0,-0.0,0.009344999999939319,,1.0,,0.0,6.756408377081423,,8.622047244094432,,0.0,0.0,0.0,0.7962414577420108,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-705.6501013492409,0.0,,0.0,0.0,0.0,
