TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,V,V,Amp,Pct,boolean,intensity,RPM,cmd,RPM,degrees,Color,state,sec,Amp,A,Cmd,deg,cmd,boolean,Cmd,bool,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,Amps,bool,pct,fps,color,intensity,degrees,Amp,count,RPM,bool,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,cmd,bool,bool,count,boolean,RPM,deg,boolean,ft,ft,state,A,pct,state,cmd,boolean,
559.257178,,,,,,,,,,,,,,,,,,,,,,,,,0.003305000000068503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559.328482,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.07130400000005466,,,,,,,,,,,,,,,,,,,,,,,,
559.329192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
559.328482,,0.0,-0.0,11.7,,,,-1.0,0.183837890625,,,0.0,0.0,-1.0,,0.050278425216674805,,,,19.69122403722924,0.0,1.0,,,0.028575000000046202,0.0,,,,,,0.0,,,0.0,0.0,,0.0,6.5909625187783245,-1.0,0.35888671875,0.0,,38.0,0.0,,6.9321673654688345,,,,,0.457275390625,,0.31765228509902954,0.0,,0.0,,0.0,32.0,,0.0,,1.0,,,,0.0,0.0,,,-1.0,
559.392669,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.06418699999994715,,,,,,,,,,,,,,,,,,,,,,,,
559.393066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
559.392669,,0.0,-0.0,11.65,,,,-1.0,0.183837890625,,,0.0,0.0,-1.0,,0.050278425216674805,,,,19.69122403722924,0.0,1.0,,,0.005125000000020918,0.0,,,,,,0.0,,,0.0,0.0,,0.0,6.5909625187783245,-1.0,0.35888671875,0.0,,38.0,0.0,,6.9321673654688345,,,,,0.457275390625,,0.3291030526161194,0.0,,0.0,,0.0,36.0,,0.0,,1.0,,,,0.0,0.0,,,-1.0,
559.400792,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.008123000000068714,,,,,,,,,,,,,,,,,,,,,,,,
559.401109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
559.400792,,0.0,-0.0,11.65,,,,-1.0,0.183837890625,,,9.94718394324346,0.0,-1.0,,0.050278425216674805,,,,19.69122403722924,0.0,1.0,,,0.005497999999988679,0.0,,,,,,0.0,,,0.0,0.0,,0.0,6.5909625187783245,-1.0,0.35888671875,0.0,,79.0,9.94718394324346,,6.9321673654688345,,,,,0.457275390625,,0.3496147096157074,0.0,,0.0,,0.0,40.0,,0.0,,1.0,,,,0.0,0.0,,,-1.0,
559.408397,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.007605000000012296,,,,,,,,,,,,,,,,,,,,,,,,
559.4086500000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
559.408397,,0.0,-0.0,11.65,,,,-1.0,0.1865234375,,,9.94718394324346,0.0,-1.0,,0.050278425216674805,,,,19.69122403722924,0.0,1.0,,,0.00525999999990745,0.0,,,,,,0.0,,,0.0,0.0,,0.0,6.5909625187783245,-1.0,0.35595703125,0.0,,120.0,9.94718394324346,,6.9321673654688345,,,,,0.45751953125,,0.4075867533683777,0.0,,0.0,,0.0,44.0,,0.0,,1.0,,,,0.0,0.0,,,-1.0,
559.416431,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.008033999999952357,,,,,,,,,,,,,,,,,,,,,,,,
559.416773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
559.416431,,0.0,-0.0,11.65,,,,-1.0,0.1865234375,,,13.130282805081364,0.0,-1.0,,0.050278425216674805,,,,19.69122403722924,0.0,1.0,,,0.004949000000010528,0.0,,,,,,0.0,,,0.0,0.0,,0.1188390776515007,6.5909625187783245,-1.0,0.35595703125,0.0,,161.0,13.130282805081364,,6.9321673654688345,,,,,0.45751953125,,0.3850874900817871,0.0,,0.0,,0.0,48.0,,0.0,,1.0,,,,0.0,0.1188390776515007,,,-1.0,
559.423526,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.007095000000049367,,,,,,,,,,,,,,,,,,,,,,,,
559.423931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
559.423526,,19.46875,-0.0,11.65,,,,-1.0,0.1865234375,,,13.130282805081364,0.0,-1.0,,0.04972481727600098,,,,16.451016176907565,0.0,1.0,,,0.006405999999969936,0.0,,,,,,31.46875,,,0.0,0.0,,0.1188390776515007,6.52181633570148,-1.0,0.35595703125,0.0,,202.0,13.130282805081364,,6.9321673654688345,,,,,0.45751953125,,0.27639535069465637,19.75,,0.0,,0.0,52.0,,0.0,,1.0,,,,0.0,0.1188390776515007,,,-1.0,
559.43524,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.011713999999983571,,,,,,,,,,,,,,,,,,,,,,,,
559.4356299999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
