TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Hopper Motor Right Cmd,Control Panel State Machine 3.25 spin,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Conveyor Motor Current,Color Sensor Match Color,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,cmd,color,cmd,deg,cmd,A,A,balls,cmd,bool,A,ft,ft,mode,deg,A,A,psi,RPM,state,state,A,pct,sec,pct,bool,bool,cmd,degrees,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,A,bool,pct,state,sat,RPM,bool,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,A,color,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
4123.184743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.6,,,,,,,,,,,,,,,,,,,,76.18870464852607,,,,,,,,,,,0.0024380000004384783,,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4123.226932,0.0,193.0,359.61707696733663,0.0,0.0,0.0,,0.0,359.904269848296,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.052414655685424805,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.04218899999978021,-0.8704566351670382,0.0,,,0.0,9.33070866141701,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-880.1476670156396,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,1.464168359919866E9,1.0,-0.0,,0.01900500000010652,1.0,,0.0,7.498304333291023,,9.33070866141701,,0.0,0.0,0.0,0.04518249589207949,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
4123.273534,0.0,193.0,358.3935674593942,0.0,0.0,0.0,,0.0,0.4015587864649148,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04665541648864746,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0466020000003482,-0.8721443827490375,0.0,,,0.0,9.350393700787087,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-880.1505763215739,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,1.464168359919866E9,1.0,-0.0,,0.004275000000234286,1.0,,0.0,9.112248068078376,,9.350393700787087,,0.0,0.0,0.0,0.050722431639956066,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
4123.282206,0.0,193.0,0.22521113963007855,0.0,0.0,0.0,,0.0,359.549574158887,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04665541648864746,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.008671999999933178,-0.8673070065698422,0.0,,,0.0,9.29133858267685,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-880.1524187528315,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,1.464168359919866E9,1.0,-0.0,,0.005522000000382832,1.0,,0.0,9.112248068078376,,9.29133858267685,,0.0,0.0,0.0,0.05250524522974744,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
4123.292009,0.0,193.0,359.89814090179453,0.0,0.0,0.0,,0.0,359.9490704299182,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04665541648864746,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.009802999999919848,-0.8787581087801397,0.0,,,0.0,9.311023622046928,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-880.1532696616471,-0.0,11.95,-0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,1.464168359919866E9,1.0,-0.0,11.738067626953125,0.005498000000443426,1.0,,0.0,9.112248068078376,,9.311023622046928,,0.0,0.0,0.0,0.04920901638846634,0.0,0.0,,,241.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.5348352789878845,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
4123.300938,0.0,193.0,1.010477616057107,0.0,0.0,0.0,,0.0,359.86820520574776,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04665541648864746,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.00892900000053487,-0.8691161391735758,0.0,,,0.0,9.330708661417006,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-880.1545818515372,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,1.464168359919866E9,1.0,-0.0,,0.005654999999933352,1.0,,0.0,9.112248068078376,,9.330708661417006,,0.0,0.0,0.0,0.049271009306645276,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
4123.310347,0.0,193.0,358.9069424830571,0.0,0.0,0.0,,0.0,358.797621420859,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04665541648864746,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.009408999999322987,-0.8862195090515079,0.0,,,0.0,9.311023622046928,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-880.1561659488754,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,1.464168359919866E9,1.0,-0.0,,0.00538700000015524,1.0,,0.0,9.112248068078376,,9.311023622046928,,0.0,0.0,0.0,0.04324568364509177,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
4123.325278,0.0,193.0,358.2634492730224,0.0,0.0,0.0,,0.0,358.2634492730224,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04665541648864746,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.014931000000615313,-0.8876605352783618,0.0,,,0.0,9.29133858267685,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-880.1574008646263,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,1.464168359919866E9,1.0,-0.0,,0.006172999999762396,1.0,,0.0,9.112248068078376,,9.29133858267685,,0.0,0.0,0.0,0.04504548373780452,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
4123.354908,0.0,193.0,359.37199933878617,0.0,0.0,0.0,,0.0,359.7584653544159,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04665541648864746,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.02962999999999738,-0.8769068254717474,0.0,,,0.0,9.29133858267685,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-880.1611685413538,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,1.464168359919866E9,1.0,-0.0,,0.006830999999692722,1.0,,0.0,9.112248068078376,,9.29133858267685,,0.0,0.0,0.0,0.03957915865945918,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
