TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,sec,V,bool,pct,cmd,fps,V,in,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
571.79129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019703000000049542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571.848218,,30.0,358.9453105952633,0.0,0.0,,,,,359.76031063676106,0.35,0.0,,,4.0,0.0,,,0.0,,,1.0,,0.0,0.0,,0.017006282490456215,-1.0,,3.0,0.0,0.0,0.056108713150024414,0.0,0.0,,,0.35,0.0,1.0,,,0.05692799999997078,-1.0873958220436086,0.0,,,,9.566929133858373,,,,,0.0,,0.0,0.0,0.0,,0.0,-1043.7039494250926,-0.0,,-0.0,,,,,1.0,,-0.017006282490456215,,,0.0,,-3.735003616298431E10,,-0.0,0.01704800000004525,,1.0,,0.65,7.227421544908776,,9.566929133858373,,1.0,,-0.11948118683534585,0.0,,0.0,,,0.017006282490456215,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-1043.6954462838473,,,1.0,0.0,,
571.872969,,30.0,357.13045473811053,0.0,0.0,,,,,0.9561596177787748,0.35,5.375,,,4.0,0.0,,,0.0,,,1.0,,0.0,70.40625,,0.019474344029276835,-1.0,,3.0,0.0,1.2207403779029846E-4,0.056108713150024414,0.0,0.0,,,0.35,0.0,1.0,,,0.024751000000037493,-1.108163358793604,0.0,,,,9.60629921259853,,,,,0.0,,0.0,-1.2207403779029846E-4,0.0,,0.0,-1043.705183455862,-0.0,,-0.0,,,,,1.0,,-0.019474344029276835,,,0.0,,-3.735003616298431E10,,-0.0,0.007352999999966414,,1.0,,0.65,7.227421544908776,,9.60629921259853,,1.0,,-0.12237682351972066,0.0,,0.0,,,0.019474344029276835,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-1043.6954462838473,,,1.0,0.0,,
571.887995,,30.0,3.1314496696118184,0.0,0.0,,,,,358.39012991173126,0.35,22.75,,,4.0,0.0,,,0.0,,,1.0,,0.0,44.34375,,0.026081062856974313,-1.0,,3.0,0.0,1.2207403779029846E-4,0.056108713150024414,0.0,0.0,,,0.35,0.0,1.0,,,0.0150260000000344,-1.0747280557650436,0.0,,,,9.62598425196861,,,,,0.0,,0.0,-1.2207403779029846E-4,0.0,,0.0,-1043.7084868152758,-0.0,,-0.0,,,,,1.0,,1.1675810103322406,,,0.0,,-3.735003616298431E10,,-0.0,0.006858999999963089,,1.0,,0.65,7.227421544908776,,9.62598425196861,,1.0,,-0.10842667731449172,0.0,,0.0,,,1.2197431360461892,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-1043.6954462838473,,,1.0,23.5,,
571.901062,,30.0,359.2724642964191,0.0,0.0,,,,,357.38002911248856,0.35,22.75,,,4.0,0.0,,,0.0,,,1.0,,0.0,50.21875,,0.04290674652020243,-1.0,,3.0,0.15625,0.009674367494881153,0.056108713150024414,0.0,0.0,,,0.35,0.0,1.0,,,0.01306699999997818,-1.0811324312589297,0.0,,,,9.645669291338688,,,,,0.0,,0.0,0.009277626872062683,0.0,,0.0,-1043.7168996571074,97.14286041259766,,-0.0,,,,,1.0,,11.89371398537195,,,0.0,,-3.735003616298431E10,,-0.0,0.01677699999993365,,1.0,,0.65,7.227421544908776,,9.645669291338688,,1.0,,-0.10398104934679704,0.0,,0.0,,,11.979527478412354,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-1043.6954462838473,,,1.0,23.78125,,
571.929533,,30.0,357.4461891945006,0.0,0.03125,,,,,358.3979306493615,0.35,12.59375,,,4.0,0.0,,,0.0,,,1.0,,0.1875,36.875,,0.045147264761908446,-1.0,,3.0,11.71875,0.0952177494764328,0.056108713150024414,0.0,0.0,,,0.35,0.0,1.0,,,0.028470999999967717,-1.0988531705476354,0.0,,,,9.704724409448925,,,,,0.0,,0.0,0.09454634040594101,0.0,,0.0,-1043.7180199162283,331.4285888671875,,-0.0,,,,,1.0,,15.870347044427628,,,0.0,,-3.735003616298431E10,,-0.0,0.00901499999997668,,1.0,,0.65,7.227421544908776,,9.704724409448925,,1.0,,-0.1367330548892997,0.0,,0.0,,,15.960641573951445,0.0,,0.0,,1.0,,0.125,0.0,,,,1.0,0.0,0.0,,-1043.6954462838473,,,1.0,20.25,,
571.9446209999999,,30.0,357.11916346289,0.0,0.0,,,,,359.3067404824428,0.35,12.59375,,,4.0,0.0,,,0.0,,,1.0,,17.75,29.96875,,0.040776100072889676,-1.0,,3.0,11.71875,0.08493301272392273,0.0501255989074707,0.0,0.0,,,0.35,0.0,1.0,,,0.015087999999991553,-1.107856269660265,0.0,,,,9.763779527559162,,,,,0.0,,0.0,0.09109774976968765,0.0,,0.0,-1043.7158343338838,331.4285888671875,,-0.0,,,,,1.0,,19.85359178641402,,,0.0,,-3.735003616298431E10,,-0.0,0.007844999999974789,,1.0,,0.65,9.792088453924022,,9.763779527559162,,1.0,,-0.09794510862435145,0.0,,0.0,,,19.9351439865598,0.0,,0.0,,1.0,,0.0625,0.0,,,,1.0,1.7142857313156128,0.0,,-1043.6954462838473,,,1.0,19.9375,,
571.960965,,30.0,351.89198812186817,0.0,0.0,,,,,358.6843763112594,0.35,13.625,,,4.0,0.0,,,0.0,,,1.0,,6.03125,29.59375,,0.046858961611633276,-1.0,,3.0,1.09375,0.11658070981502533,0.0501255989074707,0.0,0.0,,,0.35,0.0,1.0,,,0.01634400000000369,-1.1480090957290208,0.0,,,,9.763779527559162,,,,,0.0,,0.0,0.12271492928266525,0.0,,0.0,-1043.7188757646531,640.0,,0.5714285969734192,,,,,1.0,,23.826382502172677,,,0.0,,-3.735003616298431E10,,-0.0,0.01005099999997583,,1.0,,0.65,9.792088453924022,,9.763779527559162,,1.0,,-0.11118192472018157,0.0,,0.0,,,23.920100425395944,0.0,,0.0,,1.0,,25.0625,0.0,,,,1.0,1.7142857313156128,0.0,,-1043.6954462838473,,,1.0,14.75,,
571.97907,,30.0,336.5035488925485,0.0,27.90625,,,,,358.74688739015284,0.35,14.90625,,,4.0,0.0,,,0.0,,,1.0,,37.21875,29.59375,,0.05834551633688534,-1.0,,3.0,35.34375,0.12076174467802048,0.0501255989074707,0.0,0.0,,,0.35,0.0,1.0,,,0.018104999999991378,-1.587770680958067,0.0,,,,9.704724409448925,,,,,0.0,,0.0,0.12353892624378204,0.0,,0.0,-1043.7246190420158,971.4285888671875,,5.7142863273620605,,,,,1.0,,27.793769524744768,,,0.0,,-3.735003616298431E10,,-0.0,0.010234999999966021,,1.0,,0.65,9.792088453924022,,9.704724409448925,,1.0,,-0.11580181203385385,0.0,,0.0,,,27.91046055741854,0.0,,0.0,,1.0,,32.75,0.0,,,,1.0,6.285714626312256,0.0,,-1043.6954462838473,,,1.0,16.8125,,
571.995717,,30.0,345.7568491143055,0.0,26.78125,,,-1.0,,355.950294665981,0.35,11.15625,6.064922445447962,0.0,4.0,0.0,,0.7195766568183899,0.0,,,1.0,,29.0625,21.40625,79.44029756249999,0.053383039999971515,-1.0,0.7195766568183899,3.0,36.0,0.1421552151441574,0.0501255989074707,0.0,0.0,,0.0,0.35,0.0,1.0,,,0.016647000000034495,-2.0072189353167755,0.0,0.0,,,9.685039370078847,0.0,,,,0.0,,0.0,0.14139226078987122,0.0,,0.0,-1043.7221378038473,971.4285888671875,11.3,5.7142863273620605,96.06492244544796,36.125,,,1.0,0.170166015625,31.77760557837908,,0.0,0.0,,-3.735003616298431E10,,-0.0,0.01969599999995353,11.0281484375,1.0,,0.65,9.792088453924022,,9.685039370078847,1.0,1.0,,-0.11762700192671398,0.0,0.0,0.0,0.39013671875,299.0,31.884371658379024,0.0,,0.0,0.440185546875,1.0,0.49261152744293213,27.71875,0.0,0.0,,0.0,1.0,8.0,0.0,0.0,-1043.6954462838473,,,1.0,17.375,,
572.020651,,30.0,341.4061323439485,0.0,26.78125,,,,,4.873657986141314,0.35,11.15625,,,4.0,0.0,,,0.0,,,1.0,,34.28125,21.40625,,0.024686675310931605,-1.0,,3.0,33.96875,0.17386394739151,0.0501255989074707,0.0,0.0,,,0.35,0.0,1.0,,,0.02493400000003021,-2.2240369588499624,0.0,,,,9.744094488189084,,,,,0.0,,0.0,0.17294839024543762,0.0,,0.0,-1043.7077896215028,1308.5714111328125,,8.0,,,,,1.0,,35.7851755203655,,,0.0,,-3.735003616298431E10,,-0.0,0.007948999999939588,,1.0,,0.65,9.792088453924022,,9.744094488189084,,1.0,,-0.13048458055514373,0.0,,0.0,,,35.83454887098736,0.0,,0.0,,1.0,,32.875,0.0,,,,1.0,8.0,0.0,,-1043.6954462838473,,,1.0,15.15625,,
572.032468,,30.0,333.90236221901307,0.0,25.9375,,,,,2.753589519740379,0.35,13.875,,,4.0,0.0,,,0.0,,,1.0,,34.28125,22.5625,,0.016247154138909536,-1.0,,3.0,28.375,0.1430707722902298,0.0501255989074707,0.0,0.0,,,0.35,0.0,1.0,,,0.011816999999950895,-2.4369457536008294,0.0,,,,9.763779527559162,,,,,0.0,,0.0,0.18405713140964508,0.0,,0.0,-1043.7035698609168,1308.5714111328125,,11.428571701049805,,,,,1.0,,35.79361504153752,,,0.0,,-3.735003616298431E10,,-0.0,0.006244000000037886,,1.0,,0.65,9.792088453924022,,9.763779527559162,,1.0,,-0.061877558721712016,0.0,,0.0,,,35.82610934981534,0.0,,0.0,,1.0,,32.875,0.0,,,,1.0,8.0,0.0,,-1043.6954462838473,,,1.0,15.15625,,
572.042696,,30.0,340.1280490290651,0.0,25.9375,,,,,2.0462264472577543,0.35,13.875,,,4.0,0.0,,,0.0,,,1.0,,33.9375,25.0625,,0.026012136263489083,-1.0,,3.0,28.375,0.1814630627632141,0.0501255989074707,0.0,0.0,,,0.35,0.0,1.0,,,0.010227999999983695,-2.673275870207505,0.0,,,,9.763779527559162,,,,,0.0,,0.0,0.18405713140964508,0.0,,0.0,-1043.708452351979,1308.5714111328125,,11.428571701049805,,,,,1.0,,39.76272363671033,,,0.0,,-3.735003616298431E10,,-0.0,0.007691000000022541,,1.0,,0.65,9.792088453924022,,9.763779527559162,,1.0,,-0.038408227151496575,0.0,,0.0,,,39.814747909237305,0.0,,0.0,,1.0,,32.5625,0.0,,,,1.0,12.0,0.0,,-1043.6954462838473,,,1.0,12.59375,,
572.054194,,30.0,344.42979517528784,0.0,28.15625,,,,,1.3724354208003084,0.35,14.09375,,,4.0,0.0,,,0.0,,,1.0,,33.9375,25.0625,,0.042322798387885996,-1.0,,3.0,35.84375,0.21280556917190552,0.0501255989074707,0.0,0.0,,,0.35,0.0,1.0,,,0.011498000000074171,-2.831324816467508,0.0,,,,9.80314960629932,,,,,0.0,,0.0,0.21597948670387268,0.0,,0.0,-1043.7166076830413,1308.5714111328125,,11.428571701049805,,,,,1.0,,39.74641297458593,,,0.0,,-3.735003616298431E10,,-0.0,0.005966999999941436,,1.0,,0.65,9.792088453924022,,9.80314960629932,,1.0,,-0.005046233731453689,0.0,,0.0,,,39.8310585713617,0.0,,0.0,,1.0,,32.5625,0.0,,,,1.0,12.0,0.0,,-1043.6954462838473,,,1.0,12.59375,,
572.064504,,30.0,340.2791684246847,0.0,28.15625,,,,,0.48334939708479124,0.35,14.09375,,,4.0,0.0,,,0.0,,,1.0,,34.25,23.6875,,0.06436631721589947,-1.0,,3.0,35.84375,0.21280556917190552,0.0501255989074707,0.0,0.0,,,0.35,0.0,1.0,,,0.010310000000004038,-2.9773137912459458,0.0,,,,9.8228346456694,,,,,0.0,,0.0,0.18854334950447083,0.0,,0.0,-1043.7276294424553,1651.4285888671875,,11.428571701049805,,,,,1.0,,43.703243033055216,,,0.0,,-3.735003616298431E10,,-0.0,0.006090999999969426,,1.0,,0.65,9.792088453924022,,9.8228346456694,,1.0,,-0.00533187594678342,0.0,,0.0,,,43.831975667487015,0.0,,0.0,,1.0,,30.625,0.0,,,,1.0,16.571430206298828,0.0,,-1043.6954462838473,,,1.0,12.8125,,
572.074357,,30.0,337.74145207329434,0.0,33.4375,,,,,358.6219064873419,0.35,11.40625,,,4.0,0.0,,,0.0,,,1.0,,29.96875,23.6875,,0.08116415311314995,-1.0,,3.0,30.40625,0.21720023453235626,0.0501255989074707,0.0,0.0,,,0.35,0.0,1.0,,,0.009852999999907297,-3.1834730172871937,0.0,,,,9.803149606299321,,,,,0.0,,0.0,0.21997742354869843,0.0,,0.0,-1043.736028360404,1651.4285888671875,,16.0,,,,,1.0,,43.686445197157965,,,0.0,,-3.735003616298431E10,,-0.0,0.007644000000027518,,1.0,,0.65,9.792088453924022,,9.803149606299321,,1.0,,-0.0017778357152503255,0.0,,0.0,,,43.848773503384265,0.0,,0.0,,1.0,,30.625,0.0,,,,1.0,16.571430206298828,0.0,,-1043.6954462838473,,,1.0,12.8125,,
572.08651,,30.0,342.3359726111069,0.0,26.84375,,,,,2.47761585329347,0.35,11.40625,,,4.0,0.0,,,0.0,,,1.0,,29.96875,23.03125,,0.10441153523788671,-1.0,,3.0,30.40625,0.21720023453235626,0.0501255989074707,0.0,0.0,,,0.35,0.0,1.0,,,0.01215300000001207,-3.3652307366376872,0.0,,,,9.66535433070877,,,,,0.0,,0.0,0.21997742354869843,0.0,,0.0,-1043.7476520514663,1977.142822265625,,16.0,,,,,1.0,,47.642071392330706,,,0.0,,-3.735003616298431E10,,-0.0,0.00626199999999244,,1.0,,0.65,9.792088453924022,,9.66535433070877,,1.0,,0.012541460373845901,0.0,,0.0,,,47.85089446280648,0.0,,0.0,,1.0,,32.53125,0.0,,,,1.0,16.571430206298828,0.0,,-1043.6954462838473,,,1.0,12.53125,,
572.101919,,30.0,338.9373807399756,0.0,18.3125,,,,,359.5032708737782,0.35,9.71875,,,4.0,0.0,,,0.0,,,1.0,,27.90625,28.09375,,0.14595951677620178,-1.0,,3.0,21.8125,0.21143223345279694,0.048807621002197266,0.0,0.0,,,0.35,0.0,1.0,,,0.015408999999976913,-3.6473070580187095,0.0,,,,9.527559055118218,,,,,0.0,,0.0,0.2135685235261917,0.0,,0.0,-1043.7684260422354,1977.142822265625,,22.285715103149414,,,,,1.0,,51.57939698808972,,,0.0,,-3.735003616298431E10,,-0.0,0.010967000000050575,,1.0,,0.65,6.916830889640512,,9.527559055118218,,1.0,,0.02353760889707673,0.0,,0.0,,,51.87131602164212,0.0,,0.0,,1.0,,20.875,0.0,,,,1.0,22.857145309448242,0.0,,-1043.6954462838473,,,1.0,12.40625,,
572.117336,,30.0,338.98024194437323,0.0,24.5625,,,,,0.7148503878014808,0.35,10.28125,,,4.0,0.0,,,0.0,,,1.0,,24.5,26.4375,,0.16897457772893176,-1.0,,3.0,29.65625,0.24326303601264954,0.048807621002197266,0.0,0.0,,,0.35,0.0,1.0,,,0.015417000000070402,-3.9457884938557597,0.0,,,,9.547244094488295,,,,,0.0,,0.0,0.19702750444412231,0.0,,0.0,-1043.7799335727118,2302.857177734375,,22.285715103149414,,,,,1.0,,51.55638192713699,,,0.0,,-3.735003616298431E10,,-0.0,0.014502999999990607,,1.0,,0.65,6.916830889640512,,9.547244094488295,,1.0,,3.030195483456711E-6,0.0,,0.0,,,51.89433108259485,0.0,,0.0,,1.0,,28.71875,0.0,,,,1.0,22.857145309448242,0.0,,-1043.6954462838473,,,1.0,12.40625,,
