TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
95.187371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014350000000007412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95.275776,,0.0,359.1876942276054,0.0,0.0,,,-1.0,,359.76109379070016,0.35,0.0,-0.45292162896119237,0.0,0.0,0.0,,0.0,0.0,,,1.0,,0.0,0.0,77.6092430625,-0.01377718803416883,-1.0,0.0,3.0,0.0,0.0,0.08489823341369629,0.0,0.0,,0.0,0.35,0.0,1.0,,,0.08840499999999452,-1.0483568452847807,0.0,0.0,,,9.44881889763781,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,94.70070149944334,-0.0,13.0,-0.0,89.54707837103881,0.0,,,0.0,0.173583984375,1.2074392612233837,,0.0,0.0,,0.0,,-0.0,12.755827880859375,0.05828100000000802,1.0,,0.65,5.7645264057745536,,9.44881889763781,1.0,1.0,,-0.09352854504490611,0.0,0.0,0.0,0.377685546875,21.0,1.179884885155046,0.0,,0.0,0.44921875,1.0,0.5026797652244568,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,94.69381290542626,,,1.0,0.0,,
95.340972,,0.0,358.80456897887274,0.0,0.15625,,,,,359.4740410789011,0.35,0.0,,,0.0,0.0,,,0.0,,,1.0,,0.15625,0.0,,-0.012291046788760696,-1.0,,3.0,0.09375,0.009369182400405407,0.08489823341369629,0.0,0.0,,,0.35,0.0,1.0,,,0.06519600000000025,-1.051444970387094,0.0,,,,9.409448818897653,,,,,0.0,,0.0,0.00958281196653843,0.0,,0.0,94.69995842882064,-0.0,,-0.0,,,,,0.0,,11.948911778680912,,,0.0,,0.0,,-0.0,,0.014011000000010654,1.0,,0.65,5.7645264057745536,,9.409448818897653,,1.0,,-0.09872587608650173,0.0,,0.0,,,11.924329685103391,0.0,,0.0,,1.0,,0.0625,0.0,,,,1.0,0.0,0.0,,94.69381290542626,,,1.0,0.0,,
95.400305,,0.0,1.1172853249485064,0.0,0.0,,,,,359.4921684886905,0.35,16.875,,,0.0,0.0,,,0.0,,,1.0,,0.0,39.9375,,-0.017574713162389344,-1.0,,3.0,0.0,0.08450575172901154,0.04429793357849121,0.0,0.0,,,0.35,0.0,1.0,,,0.059333000000009406,-1.0252401931961947,0.0,,,,9.370078740157496,,,,,0.0,,0.0,0.08127079159021378,0.0,,0.0,94.70260026200745,177.14285278320312,,2.2857143878936768,,,,,0.0,,23.8908161769467,,,0.0,,0.0,,-0.0,,0.007142000000001758,1.0,,0.65,6.625088849365181,,9.370078740157496,,1.0,,-0.08049073440126268,0.0,,0.0,,,23.85566675062192,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,1.7142857313156128,0.0,,94.69381290542626,,,1.0,17.125,,
95.411249,,0.0,344.1960945255286,0.0,24.875,,,,,3.9309305773758907,0.35,16.875,,,0.0,0.0,,,0.0,,,1.0,,49.03125,39.9375,,-0.006871222026859414,-1.0,,3.0,0.0,0.1519211381673813,0.04429793357849121,0.0,0.0,,,0.35,0.0,1.0,,,0.010943999999994958,-1.1811427296106287,0.0,,,,9.409448818897653,,,,,0.0,,0.0,0.29084140062332153,0.0,,0.0,94.69724851643969,177.14285278320312,,2.2857143878936768,,,,,0.0,,27.858986263108513,,,0.0,,0.0,,-0.0,,0.012630000000001473,1.0,,0.65,6.625088849365181,,9.409448818897653,,1.0,,-0.07052678982787391,0.0,,0.0,,,27.845243819054794,0.0,,0.0,,1.0,,27.125,0.0,,,,1.0,6.285714626312256,0.0,,94.69381290542626,,,1.0,17.125,,
95.42797,,0.0,326.4738551458868,0.0,24.875,,,,,9.074219865587803,0.35,12.78125,,,0.0,0.0,,,0.0,,,1.0,,49.03125,34.34375,,0.021582682686187127,-1.0,,3.0,20.46875,0.1519211381673813,0.04429793357849121,0.0,0.0,,,0.35,0.0,1.0,,,0.016721000000003983,-1.4739313963573588,0.0,,,,9.44881889763781,,,,,0.0,,0.0,0.21155430376529694,0.0,,0.0,94.68302156408316,457.1428527832031,,8.0,,,,,0.0,,31.809405935692865,,,0.0,,0.0,,-0.0,,0.009782999999998765,1.0,,0.65,6.625088849365181,,9.44881889763781,,1.0,,-0.014617691501829656,0.0,,0.0,,,31.85257130106524,0.0,,0.0,,1.0,,27.125,0.0,,,,1.0,6.285714626312256,0.0,,94.69381290542626,,,1.0,12.15625,,
95.443895,,0.0,342.10744217558334,0.0,27.34375,,,,,1.7853975868232494,0.35,11.0,,,0.0,0.0,,,0.0,,,1.0,,34.125,26.09375,,0.08565202735042021,-1.0,,3.0,28.875,0.16306039690971375,0.04546380043029785,0.0,0.0,,,0.35,0.0,1.0,,,0.015924999999995748,-1.878578330052844,0.0,,,,9.488188976377968,,,,,0.0,,0.0,0.18771934509277344,0.0,,0.0,94.65098689175105,457.1428527832031,,8.0,,,,,0.0,,35.72421016832601,,,0.0,,0.0,,-0.0,,0.01141900000000362,1.0,,0.65,7.203848644266623,,9.488188976377968,,1.0,,-0.0028379957928017334,0.0,,0.0,,,35.89551422302685,0.0,,0.0,,1.0,,34.53125,0.0,,,,1.0,6.285714626312256,0.0,,94.69381290542626,,,1.0,11.90625,,
95.463191,,0.0,350.1103206984649,0.0,22.8125,,,,,351.70710867058517,0.35,11.53125,,,0.0,0.0,,,0.0,,,1.0,,32.59375,30.65625,,0.1820268085958503,-1.0,,3.0,27.875,0.19492171704769135,0.04546380043029785,0.0,0.0,,,0.35,0.0,1.0,,,0.019295999999997093,-2.084814013058304,0.0,,,,9.507874015748047,,,,,0.0,,0.0,0.18771934509277344,0.0,,0.0,94.60279950112833,771.4285888671875,,10.857142448425293,,,,,0.0,,35.62783538708058,,,0.0,,0.0,,-0.0,,0.010789000000002602,1.0,,0.65,7.203848644266623,,9.507874015748047,,1.0,,0.018490463138515007,0.0,,0.0,,,35.99188900427228,0.0,,0.0,,1.0,,25.84375,0.0,,,,1.0,9.714285850524902,0.0,,94.69381290542626,,,1.0,13.28125,,
95.479217,,0.0,334.45393788278255,0.0,23.15625,,,,,354.50088647574415,0.35,11.375,,,0.0,0.0,,,0.0,,,1.0,,40.40625,22.65625,,0.22987830481073956,-1.0,,3.0,26.40625,0.13791313767433167,0.04546380043029785,0.0,0.0,,,0.35,0.0,1.0,,,0.016026000000010754,-2.375149796392256,0.0,,,,9.44881889763781,,,,,0.0,,0.0,0.18799401819705963,0.0,,0.0,94.57887375302089,1091.4285888671875,,16.0,,,,,0.0,,39.558857468163076,,,0.0,,0.0,,-0.0,,0.009052999999994427,1.0,,0.65,7.203848644266623,,9.44881889763781,,1.0,,-0.042799695877471865,0.0,,0.0,,,40.018614077784555,0.0,,0.0,,1.0,,26.78125,0.0,,,,1.0,15.428570747375488,0.0,,94.69381290542626,,,1.0,10.8125,,
95.495626,,0.0,343.7958126438464,0.0,32.03125,,,,,357.80918749503246,0.35,11.53125,,,0.0,0.0,,,0.0,,,1.0,,42.84375,21.65625,,0.25914749284493155,-1.0,,3.0,21.03125,0.22556230425834656,0.04546380043029785,0.0,0.0,,,0.35,0.0,1.0,,,0.0164089999999959,-2.74707414867641,0.0,,,,9.409448818897653,,,,,0.0,,0.0,0.21848200261592865,0.0,,0.0,94.56423915900379,1091.4285888671875,,16.0,,,,,0.0,,43.508461857426184,,,0.0,,0.0,,-0.0,,0.011627000000004273,1.0,,0.65,7.203848644266623,,9.409448818897653,,1.0,,-0.07635421278587765,0.0,,0.0,,,44.02675684311605,0.0,,0.0,,1.0,,35.53125,0.0,,,,1.0,15.428570747375488,0.0,,94.69381290542626,,,1.0,12.53125,,
95.512642,,0.0,338.0058954992427,0.0,35.15625,,,,,359.5416707304113,0.35,11.53125,,,0.0,0.0,,,0.0,,,1.0,,25.5625,21.65625,,0.28252243409033895,-1.0,,3.0,21.03125,0.2299874871969223,0.04546380043029785,0.0,0.0,,,0.35,0.0,1.0,,,0.017015999999998144,-3.0901011767467734,0.0,,,,9.44881889763781,,,,,0.0,,0.0,0.2224494218826294,0.0,,0.0,94.55255168838109,1091.4285888671875,,16.0,,,,,0.0,,47.463960493478254,,,0.0,,0.0,,-0.0,,0.012365000000002624,1.0,,0.65,7.203848644266623,,9.44881889763781,,1.0,,-0.10374711097728895,0.0,,0.0,,,48.02900536165893,0.0,,0.0,,1.0,,32.3125,0.0,,,,1.0,20.0,0.0,,94.69381290542626,,,1.0,12.53125,,
95.530495,,0.0,345.39076644161156,0.0,20.25,,,-1.0,,0.2726698123253115,0.35,13.28125,-6.561099720548427,0.0,0.0,0.0,,0.0,0.0,,,1.0,,25.09375,27.84375,77.471913975,0.22138007995116027,-1.0,0.0,3.0,23.75,0.22067934274673462,0.04546380043029785,0.0,0.0,,0.0,0.35,0.0,1.0,,,0.01785300000000234,-3.7821708237867173,0.0,0.0,74.8,,9.44881889763781,0.0,,,,0.0,,0.0,0.21274453401565552,0.0,,0.0,94.58312286545068,1742.857177734375,10.8,27.428571701049805,83.43890027945157,49.0,,77.56250872417644,0.0,0.17529296875,55.48285000221226,,0.0,0.0,,0.0,,-0.0,10.682612548828125,0.04410899999999174,1.0,84.7,0.65,7.203848644266623,,9.44881889763781,1.0,1.0,,-0.046515362163754265,0.0,-1.0,0.0,0.371337890625,208.0,55.92561016211458,0.0,,0.0,0.45361328125,1.0,0.48210805654525757,24.875,0.0,0.0,,0.0,1.0,26.857141494750977,0.0,0.0,94.69381290542626,,,1.0,12.90625,,
95.612569,,0.0,348.43252016006653,0.0,15.71875,,,,,355.8103311987657,0.35,11.9375,,,0.0,0.0,,,0.0,,,1.0,,15.875,24.09375,,0.34334720175823463,-1.0,,3.0,13.5,0.18744468688964844,0.0450594425201416,0.0,0.0,,,0.35,0.0,1.0,,,0.08207399999999154,-4.20705674314463,0.0,,,,9.350393700787418,,,,,0.0,,0.0,0.173650324344635,0.0,,0.0,94.52213930454714,2354.285888671875,,44.57143020629883,,,,,0.0,,67.29750361229713,,,0.0,,0.0,,-0.0,,0.014936000000005833,1.0,,0.65,6.397432670909959,,9.350393700787418,,1.0,,-0.020232294491284185,0.0,,0.0,,,67.9841980158136,0.0,,0.0,,1.0,,17.0625,0.0,,,,1.0,42.85714340209961,0.0,,94.69381290542626,,,1.0,13.375,,
95.64361,,0.0,347.7688125235956,0.0,16.5625,,,,,0.12471071699518184,0.35,14.4375,,,0.0,0.0,,,0.0,,,1.0,,17.84375,26.125,,0.339587880879094,-1.0,,3.0,15.125,0.23532822728157043,0.0450594425201416,0.0,0.0,,,0.35,0.0,1.0,,,0.031041000000001873,-4.457419586914973,0.0,,,,9.33070866141734,,,,,0.0,,0.0,0.22641682624816895,0.0,,0.0,94.52401896498671,2537.14306640625,,51.4285774230957,,,,,0.0,,75.25901008777126,,,0.0,,0.0,,-0.0,,0.02224800000000471,1.0,,0.65,6.397432670909959,,9.33070866141734,,1.0,,2.9861813488566953E-4,0.0,,0.0,,,75.93818584952945,0.0,,0.0,,1.0,,15.9375,0.0,,,,1.0,50.85714340209961,0.0,,94.69381290542626,,,1.0,11.53125,,
95.681972,,0.0,348.65831025937194,0.0,13.0625,,,,,6.033571591314292,0.35,11.90625,,,0.0,0.0,,,0.0,,,1.0,,28.84375,24.28125,,0.30847840517702707,-1.0,,3.0,11.84375,0.2608416974544525,0.0450594425201416,0.0,0.0,,,0.35,0.0,1.0,,,0.038362000000006446,-4.638045930903767,0.0,,,,9.232283464566946,,,,,0.0,,0.0,0.25885799527168274,0.0,,0.0,94.53957370283774,2588.571533203125,,56.57143020629883,,,,,0.0,,79.26899314077038,,,0.0,,0.0,,-0.0,,0.01254600000000039,1.0,,0.65,6.397432670909959,,9.232283464566946,,1.0,,0.0011635086109892151,0.0,,0.0,,,79.88594995112443,0.0,,0.0,,1.0,,20.34375,0.0,,,,1.0,57.142860412597656,0.0,,94.69381290542626,,,1.0,10.625,,
95.707415,,0.0,358.9181899420084,0.0,9.96875,,,,,0.0940648857179885,0.35,11.9375,,,0.0,0.0,,,0.0,,,1.0,,18.59375,31.5,,0.31985020268618314,-1.0,,3.0,7.3125,0.24079103767871857,0.0450594425201416,0.0,0.0,,,0.35,0.0,1.0,,,0.025442999999995664,-4.907039506801155,0.0,,,,9.232283464566946,,,,,0.0,,0.0,0.23587755858898163,0.0,,0.0,94.53388780408316,2605.71435546875,,65.71428680419922,,,,,0.0,,87.21536849785635,,,0.0,,0.0,,-0.0,,0.02122900000000527,1.0,,0.65,6.397432670909959,,9.232283464566946,,1.0,,0.04864296634208451,0.0,,0.0,,,87.85506890322871,0.0,,0.0,,1.0,,14.3125,0.0,,,,1.0,65.71428680419922,0.0,,94.69381290542626,,,1.0,11.21875,,
95.74247,,0.0,348.29619590333857,0.0,20.28125,,,,,1.6952070622179602,0.35,12.0,,,0.0,0.0,,,0.0,,,1.0,,16.03125,29.15625,,0.33096031853477825,-1.0,,3.0,16.59375,0.269875168800354,0.0450594425201416,0.0,0.0,,,0.35,0.0,1.0,,,0.035054999999999836,-5.05230066876382,0.0,,,,9.350393700787418,,,,,0.0,,0.0,0.25791192054748535,0.0,,0.0,94.52833274615887,2617.14306640625,,72.5714340209961,,,,,0.0,,91.1831319593049,,,0.0,,0.0,,-0.0,,0.01236800000000926,1.0,,0.65,6.397432670909959,,9.350393700787418,,1.0,,0.05369483331633245,0.0,,0.0,,,91.84505259637446,0.0,,0.0,,1.0,,17.4375,0.0,,,,1.0,71.42857360839844,0.0,,94.69381290542626,,,1.0,14.0625,,
95.758784,,0.0,349.7139427305566,0.0,11.65625,,,,,356.9425678179912,0.35,12.0,,,0.0,0.0,,,0.0,,,1.0,,12.875,24.1875,,0.35671952009766983,-1.0,,3.0,2.5625,0.269875168800354,0.0450594425201416,0.0,0.0,,,0.35,0.0,1.0,,,0.016314000000008377,-5.148405984726918,0.0,,,,9.251968503937023,,,,,0.0,,0.0,0.13312174379825592,0.0,,0.0,94.51545314537742,2617.14306640625,,80.5714340209961,,,,,0.0,,95.13624633503962,,,0.0,,0.0,,-0.0,,0.009557999999998401,1.0,,0.65,6.397432670909959,,9.251968503937023,,1.0,,0.06710894229505296,0.0,,0.0,,,95.84968537523496,0.0,,0.0,,1.0,,15.59375,0.0,,,,1.0,80.0,0.0,,94.69381290542626,,,1.0,14.28125,,
