TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,sec,V,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
155.196651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018228999999990947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.291782,0.0,0.0,358.7969862358234,0.0,0.0,,0.0,,0.0,0.7865527800888378,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04520440101623535,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.09513100000000918,-1.2583831156698109,0.0,,,0.0,8.484251968503916,,,,,0.0,0.0,0.0,0.0,0.0,0.0032872554695021843,0.0,87.8474208706215,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,0.048953999999980624,,1.0,,0.0,6.5409677560211845,,8.484251968503916,,0.0,0.0,0.0,-0.11203262737693358,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
155.348086,0.0,0.0,358.5546623745182,0.0,0.125,,0.0,,0.0,359.90365425512755,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.15625,0.0033570360392332077,0.04520440101623535,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.056303999999983034,-1.2647729206392067,0.0,,,0.0,8.464566929133838,,,,,0.0,0.0,0.0,-0.003418073058128357,0.0,0.0032872554695021843,0.0,87.84836926373507,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,0.018188000000009197,,1.0,,0.0,6.5409677560211845,,8.464566929133838,,0.0,0.0,0.0,-0.11535064184331338,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.15625,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
155.406464,0.0,0.0,359.8064537806804,0.0,0.0,,0.0,,0.0,359.1774021401161,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.044664621353149414,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.058378000000004704,-1.2651569650748182,0.0,,,0.0,8.484251968503916,,,,,0.0,0.0,0.0,0.0,0.0,0.0032872554695021843,0.0,87.8459623192662,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,0.01602900000000318,,1.0,,0.0,6.5677925892984375,,8.484251968503916,,0.0,0.0,0.0,-0.1171867102598138,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
155.432774,0.0,0.0,358.4585461069641,0.0,0.0,,0.0,-1.0,0.0,359.0848332077942,0.0,0.0,-0.23385902587327223,8.71875,0.0,0.0,0.0,1.3121693134307861,0.0,,,0.0,,0.0,0.0,116.09424285714286,0.0,-1.0,1.3121693134307861,3.0,0.0,0.0,0.044664621353149414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.02630999999999517,-1.2741619270629545,0.0,0.0,,0.0,8.503937007873994,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0032872554695021843,0.0,87.84547312322225,-0.0,12.65,-0.0,89.76614097412673,0.0,0.0,,1.0,0.176513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0478920000000187,12.391444580078124,1.0,,0.0,6.5677925892984375,,8.503937007873994,0.0,0.0,0.0,0.0,-0.11500759590660734,0.0,-1.0,0.0,0.37255859375,38.0,0.0,0.0,0.0,0.0,0.0,0.451171875,1.0,0.461713969707489,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
155.490071,0.0,0.0,0.19404213244682506,0.0,0.15625,,0.0,,0.0,359.27232375005804,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.1875,0.0,,0.0,-1.0,,3.0,0.1875,0.0033570360392332077,0.044664621353149414,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.05729700000000548,-1.2731021112087957,0.0,,,0.0,8.484251968503916,,,,,0.0,0.0,0.0,-0.003418073058128357,0.0,0.0032872554695021843,0.0,87.84554163208671,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,0.01007699999999545,,1.0,,0.0,6.5677925892984375,,8.484251968503916,,0.0,0.0,0.0,-0.1166831635425996,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.1875,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
155.505349,0.0,0.0,0.04838479168609341,0.0,0.15625,,0.0,,0.0,359.03225818661,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.1875,0.0,,0.0,-1.0,,3.0,0.1875,0.0033570360392332077,0.044664621353149414,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.015277999999995018,-1.2722258738735595,0.0,,,0.0,8.444881889763758,,,,,0.0,0.0,0.0,-0.003418073058128357,0.0,0.0032872554695021843,0.0,87.84472005406474,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,0.013130000000018072,,1.0,,0.0,6.5677925892984375,,8.444881889763758,,0.0,0.0,0.0,-0.11871758362761119,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.15625,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
155.525052,0.0,0.0,357.91752061386256,0.0,0.15625,,0.0,,0.0,0.520512366612647,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.1875,0.0,,0.0,-1.0,,3.0,0.1875,0.0033570360392332077,0.044664621353149414,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0197029999999927,-1.2786451566270307,0.0,,,0.0,8.425196850393679,,,,,0.0,0.0,0.0,-0.0033875545486807823,0.0,0.0032872554695021843,0.0,87.84630351868012,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,0.012005000000016253,,1.0,,0.0,6.5677925892984375,,8.425196850393679,,0.0,0.0,0.0,-0.11756303183951597,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.1875,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
155.544028,0.0,0.0,359.42280543822943,0.0,0.15625,,0.0,,0.0,359.0860853621706,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.1875,0.0,,0.0,-1.0,,3.0,0.1875,0.0033570360392332077,0.044664621353149414,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.018976000000009208,-1.283843665841853,0.0,,,0.0,8.405511811023601,,,,,0.0,0.0,0.0,-0.003418073058128357,0.0,0.0032872554695021843,0.0,87.84622550754459,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,0.012708000000003494,,1.0,,0.0,6.5677925892984375,,8.405511811023601,,0.0,0.0,0.0,-0.11987714090772875,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.15625,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
