TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Hopper Motor Right Cmd,Control Panel State Machine 3.25 spin,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Conveyor Motor Current,Color Sensor Match Color,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,cmd,color,cmd,deg,cmd,A,A,balls,cmd,bool,A,ft,ft,mode,deg,A,A,psi,RPM,state,state,A,pct,sec,pct,bool,bool,cmd,degrees,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,A,bool,pct,state,sat,RPM,bool,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,A,color,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
215.118587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003431000000006179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215.155199,0.0,0.0,0.7179483819564112,0.0,0.0,0.0,,0.0,0.2393105604707052,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04644489288330078,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.03661200000001941,0.598561445687831,0.0,,,0.0,9.271653543307007,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.251571550093782,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,-5.086232434091594E10,1.0,-0.0,,0.021476999999975988,1.0,,0.0,6.554316878408576,,9.271653543307007,,0.0,0.0,0.0,0.3140985075917096,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
215.203891,0.0,0.0,0.8170640016050962,0.0,0.0,0.0,,0.0,0.38449056047454994,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04644489288330078,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.04869199999998841,0.5987921118906673,0.0,,,0.0,9.25196850393693,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.258997947016859,-0.0,12.9,-0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,-5.086232434091594E10,1.0,-0.0,12.69928564453125,0.00989500000000021,1.0,,0.0,6.554316878408576,,9.25196850393693,,0.0,0.0,0.0,0.31248061584347386,0.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.492899090051651,0.0,0.0,0.0,,45.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
215.216254,0.0,0.0,0.6723335717476956,0.0,0.0,0.0,,0.0,0.2881375611454841,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04644489288330078,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.012362999999993463,0.6006831328957268,0.0,,,0.0,9.25196850393693,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2588814488972,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,-5.086232434091594E10,1.0,-0.0,,0.00804899999999975,1.0,,0.0,6.554316878408576,,9.25196850393693,,0.0,0.0,0.0,0.311809724891595,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
215.227691,0.0,0.0,0.8621950410268595,0.0,0.0,0.0,,0.0,0.6226851751689245,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04644489288330078,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.011437000000000808,0.6005547529986904,0.0,,,0.0,9.25196850393693,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.259937430777546,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,-5.086232434091594E10,1.0,-0.0,,0.008662000000015269,1.0,,0.0,6.554316878408576,,9.25196850393693,,0.0,0.0,0.0,0.31249583217181615,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
215.239154,0.0,0.0,0.7670771206351165,0.0,0.0,0.0,,0.0,0.38352996708221754,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04644489288330078,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.011463000000020429,0.6005531013128207,0.0,,,0.0,9.291338582677087,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.262599654367289,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,-5.086232434091594E10,1.0,-0.0,,0.007350999999999885,1.0,,0.0,6.554316878408576,,9.291338582677087,,0.0,0.0,0.0,0.3139215132495322,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
215.24855099999996,0.0,0.0,0.7203492170130289,0.0,0.0,0.0,,0.0,0.3361560404961751,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04644489288330078,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.009396999999978561,0.6012788278490889,0.0,,,0.0,9.330708661417244,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.263745441717715,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,-5.086232434091594E10,1.0,-0.0,,0.007075000000014597,1.0,,0.0,6.554316878408576,,9.330708661417244,,0.0,0.0,0.0,0.31257831904535666,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
215.25906,0.0,0.0,0.8156956317428221,0.0,0.0,0.0,,0.0,0.38384667260740835,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04644489288330078,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.010509000000013202,0.6010883265147893,0.0,,,0.0,9.330708661417244,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.264933819153613,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,-5.086232434091594E10,1.0,-0.0,,0.007137000000000171,1.0,,0.0,6.554316878408576,,9.330708661417244,,0.0,0.0,0.0,0.31304411551595795,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
215.279086,0.0,0.0,0.7651605386435614,0.0,0.0,0.0,,0.0,0.3347496897976295,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04666423797607422,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.02002600000000143,0.6011050834709349,0.0,,,0.0,9.25196850393693,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.266250030093786,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,-5.086232434091594E10,1.0,-0.0,,0.005540999999993801,1.0,,0.0,6.498766656337155,,9.25196850393693,,0.0,0.0,0.0,0.31062740035060193,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
