TIME,Operator Controller Unjam Command,shooterCtrl.shooterSpeedErrorAbs,climber.motorCmd,IMU Filtered X Angle,hopper.conv.opMode,Right Intern Moter Current,climber.upperLimitSwitch.stateDbnc,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Driver Trench To Loading Align Only Command,Pneumatics Compressor Current,Operator Controller Shoot Command,intakeCtrl.posState,shooterCtrl.underLoad,climber.motor2Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Pneumatics Main System Pressure,hopper.conv.intakeEndSensor.ballsInConveyor,Drivetrain Heading Correction Command,Driver Loading To Trench Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Operator Controller Ctrl Panel Three Rotations Command,hopper.conv.shooterEndSensorTriggeredDbnc,IMU Comp X Angle,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,hopper.conv.conveyorPosition,hopper.conv.intakeEndSensor.curBallHeight,Robot Brownout,botActPoseT,intakeCtrl.intkCommand,hopper.conv.motorCurrent,botActPoseX,botActPoseY,climber.motor1Current,hopper.hopperOpMode,Driver Auto Align and Shoot Command,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Driver Turn 180 Deg Command,Drivetrain Pose Angle,loopTiming.loopPeriodSec,Robot Battery Voltage,shooterCtrl.shooterHoldCmdVoltage,intakeCtrl.spdState,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,shooterCtrl.currentStateShooter,roboRIO JVM Memory Load,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,shooterCtrl.shooterActualSpeed_rpm,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,RIO Input Voltage,roboRIO CPU Load,Match Time,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Color Sensor Red Intensity,hopper.conv.intakeEndSensorTriggered,hopper.HopperSparkLeftCmd,climber.climbEnabled,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,shooterCtrl.adjustedSetpointRPM,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,climber.climbCMD,hopper.HopperSparkRightCmd,Right Master Moter Current,Robot CAN Bus Utilization,hopper.conv.intakeEndSensor.curConveyorDirection,PDP Cooling Fans Current,RIO 6V Supply Voltage,Drivetrain Right Wheel Actual Speed,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,climber.lowerLimitSwitch.stateDbnc,hopper.conv.intakeEndSensor.ballHeightIn,Driver Flip Front/Back Command,loopTiming.loopDurationSec,
sec,bool,,,deg,,A,,cmd,color,cmd,deg,bool,A,bool,,,,ft,ft,mode,deg,A,psi,,RPM,bool,A,pct,sec,bool,bool,degrees,bool,,deg,degrees,pct,,,bool,deg,,,ft,ft,,,bool,pct,cmd,bool,deg,,V,,,RPM,bool,A,,pct,sat,RPM,bool,,bool,bool,V,pct,s,fps,V,bool,bool,bool,deg,bool,color,sat,,,bool,RPM,count,deg,bool,,bool,sat,bool,cmd,,A,pct,,A,V,RPM,count,A,deg,bool,V,,,bool,,
174.678417,0.0,,,358.9444419205461,,0.0,,0.0,,0.0,359.6161794878735,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.055356740951538086,1.0,0.0,,0.0,,-1.2959874156935727,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-313.0245315949277,,,,,-0.0,0.0,,,,,0.0,0.0,,0.0,1.0,,,,6.719605760434741,,,0.0,0.0,0.117650444701562,1.0,,,,,,0.0,,2.1958074605340188,0.0,,0.0,,1.0,,,0.0,,,,,0.0,,,0.0,0.0,,,,0.0,,
174.702054,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,1.0500258223428696E7,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.03801400000000399,,0.0,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,8.897637795275507,,0.001462000000003627,
174.678417,,,,,,,,,,,,,0.0,,,,,,,,,,117.15112857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.732183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12.950000000000001,,,,,0.0,,,,,,,,,12.7118505859375,,-1.0,,,,,,,,,,,,,,5.0,,,,,,,,,,0.5118774771690369,,0.0,,,0.0,0.0,,,,,,,,
174.739403,0.0,,,359.28025770999346,,0.0,,0.0,,0.0,359.6161446310386,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.053781747817993164,1.0,0.0,,0.0,,-1.2982280007088212,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-313.0284038143172,,,,,-0.0,0.0,,,,,0.0,0.0,,0.0,1.0,,,,6.49305228741981,,,0.0,0.0,0.12087335386260294,1.0,,,,,,0.0,,2.2116244284521778,0.0,,0.0,,1.0,,,0.0,,,,,0.0,,,0.0,0.0,,,,0.0,,
174.740349,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,1.0500258223428696E7,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.060986000000013973,,0.0,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,8.917322834645585,,0.024603000000013253,
174.741548,0.0,,,359.28025770999346,,0.0,,0.0,,0.0,359.6161446310386,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.053781747817993164,1.0,0.0,,0.0,,-1.2982280007088212,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-313.0284038143172,,,,,-0.0,0.0,,,,,0.0,0.0,,0.0,1.0,,,,6.49305228741981,,,0.0,0.0,0.12087335386260294,1.0,,,,,,0.0,,2.2116244284521778,0.0,,0.0,,1.0,,,0.0,,,,,0.0,,,0.0,0.0,,,,0.0,,
174.748732,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,1.0500258223428696E7,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.0021449999999845204,,0.0,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,8.976377952755822,,0.0012159999999994398,
174.751794,0.0,,,358.60866791577723,,0.0,,0.0,,0.0,359.9520276616453,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.053781747817993164,1.0,0.0,,0.0,,-1.2981824788368042,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-313.0287271486029,,,,,-0.0,0.0,,,,,0.0,0.0,,0.0,1.0,,,,6.49305228741981,,,0.0,0.0,0.12231981558875704,1.0,,,,,,0.0,,2.2116244284521778,0.0,,0.0,,1.0,,,0.0,,,,,0.0,,,0.0,0.0,,,,0.0,,
174.757319,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,1.0500258223428696E7,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.010245999999995092,,0.0,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,8.87795275590543,,0.00788000000000011,
174.761475,0.0,,,358.60869132846926,,0.0,,0.0,,0.0,0.33580202662398,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.053781747817993164,1.0,0.0,,0.0,,-1.298653338029678,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-313.0280699351718,,,,,-0.0,0.0,,,,,0.0,0.0,,0.0,1.0,,,,6.49305228741981,,,0.0,0.0,0.12141569192383951,1.0,,,,,,0.0,,2.2116244284521778,0.0,,0.0,,1.0,,,0.0,,,,,0.0,,,0.0,0.0,,,,0.0,,
174.766427,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,1.0500258223428696E7,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.009681000000000495,,0.0,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,8.779527559055037,,0.006908000000009906,
174.770396,0.0,,,358.9444419205461,,0.0,,0.0,,0.0,359.6161794878735,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.053781747817993164,1.0,0.0,,0.0,,-1.2987011784084532,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-313.02859634067846,,,,,-0.0,0.0,,,,,0.0,0.0,,0.0,1.0,,,,6.49305228741981,,,0.0,0.0,0.12135925413712927,1.0,,,,,,0.0,,2.2116244284521778,0.0,,0.0,,1.0,,,0.0,,,,,0.0,,,0.0,0.0,,,,0.0,,
174.773998,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,1.0500258223428696E7,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.008921000000015056,,0.0,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,8.799212598425115,,0.0056409999999971205,
174.780563,0.0,,,358.2628641507903,,0.0,,0.0,,0.0,0.3377266083995888,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.053781747817993164,1.0,0.0,,0.0,,-1.2981230517309645,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-313.0290662472474,,,,,-0.0,0.0,,,,,0.0,0.0,,0.0,1.0,,,,6.49305228741981,,,0.0,0.0,0.12422325834971056,1.0,,,,,,0.0,,2.2116244284521778,0.0,,0.0,,1.0,,,0.0,,,,,0.0,,,0.0,0.0,,,,0.0,,
174.785312,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,1.0500258223428696E7,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.010166999999995596,,0.0,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,8.818897637795192,,0.004209000000003016,
174.800809,0.0,,,358.60869132846926,,0.0,,0.0,,0.0,0.33580202662398,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.053781747817993164,1.0,0.0,,0.0,,-1.300302517144077,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-313.02976928546474,,,,,-0.0,0.0,,,,,0.0,0.0,,0.0,1.0,,,,6.49305228741981,,,0.0,0.0,0.12567836454667133,1.0,,,,,,0.0,,2.2116244284521778,0.0,,0.0,,1.0,,,0.0,,,,,0.0,,,0.0,0.0,,,,0.0,,
174.805878,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,1.0500258223428696E7,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.020245999999985997,,0.0,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,8.87795275590543,,0.00525899999999524,
174.834368,0.0,,,358.950587106587,,0.0,,1.0639801621437073E-4,,0.0,0.33388729748465307,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.053781747817993164,1.0,0.0,,0.0,,-1.3000031217143955,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-313.03136759237566,,,,,-0.0,0.0,,,,,0.0,0.0,,0.0,1.0,,,,6.49305228741981,,,0.0,0.0,0.12845146680875372,1.0,,,,,,0.0,,2.2116244284521778,0.0,,0.0,,1.0,,,0.0,,,,,0.0,,,0.0,0.0,,,,0.0,,
174.840255,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,1.0500258223428696E7,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.03355900000002521,,0.0,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,8.87795275590543,,0.005838000000011334,
174.857263,0.0,,,358.94361709965494,,0.0,,1.0639801621437073E-4,,0.0,359.27976074348373,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,3.0518509447574615E-5,0.053984642028808594,1.0,0.0,,0.0,,-1.2975306498698478,,,,,,,,,,,,,0.0,3.0518509447574615E-5,0.0,0.0,-313.03021367059307,,,,,-0.0,0.0,,,,,0.0,0.0,,0.0,1.0,,,,6.590134055671127,,,0.0,0.0,0.12800659314894847,1.0,,,,,,0.0,,2.133984117608598,0.0,,0.0,,1.0,,,0.0,,,,,0.0,,,0.0,0.0,,,,0.0,,
174.859486,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,1.0500258223428696E7,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.022894999999977017,,0.0,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,8.799212598425115,,0.020293999999978496,
