TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,sec,V,bool,pct,cmd,fps,V,in,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
591.387885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014118000000053144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.430464,0.0,7.0,358.05481815150347,0.0,0.0,,0.0,,0.0,1.043613282566808,0.0,0.0,,,2.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,28.98881463289975,-1.0,,3.0,0.0,0.0,0.04387998580932617,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.04257900000004611,-1.344406807164199,0.0,,,0.0,9.251968503936995,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.009321492607,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-6.240859358207266E9,0.0,-0.0,0.01784799999995812,,1.0,,0.0,6.459304250604072,,9.251968503936995,,0.0,0.0,-0.17951381599669675,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,107.04079268702934,0.0,,0.0,0.0,0.0,
591.45262,0.0,7.0,357.5925825682878,0.0,0.0,,0.0,,0.0,0.6134865772906417,0.0,0.0,,,2.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,28.98881463289975,-1.0,,3.0,0.0,0.0,0.04387998580932617,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0221559999999954,-1.3501377023026384,0.0,,,0.0,9.271653543307075,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.01420051375474,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-6.240859358207266E9,0.0,-0.0,0.005947999999989406,,1.0,,0.0,6.459304250604072,,9.271653543307075,,0.0,0.0,-0.18632586872493576,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,107.04079268702934,0.0,,0.0,0.0,0.0,
591.463117,0.0,7.0,358.3936026051442,0.0,0.0,,0.0,,0.0,359.44786463765246,0.0,0.0,,,2.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,28.98881463289975,-1.0,,3.0,0.0,0.0,0.04387998580932617,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.010496999999986656,-1.3543575832595123,0.0,,,0.0,9.19291338582676,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.01767705998185,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-6.240859358207266E9,0.0,-0.0,0.014116999999941982,,1.0,,0.0,6.459304250604072,,9.19291338582676,,0.0,0.0,-0.18555062985849882,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,107.04079268702934,0.0,,0.0,0.0,0.0,
591.481183,0.0,7.0,0.13783045132457972,0.0,0.0,,0.0,-1.0,0.0,359.3108317079562,0.0,0.0,-5.732495192821617,8.375,2.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,108.89420892857146,28.98881463289975,-1.0,0.0,3.0,0.0,0.0,0.04387998580932617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.018065999999976157,-1.3464293785268298,0.0,0.0,,0.0,8.996062992125971,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.02087493128832,-0.0,12.700000000000001,-0.0,84.26750480717838,0.0,0.0,,1.0,0.161865234375,0.0,0.0,0.0,0.0,0.0,-6.240859358207266E9,0.0,-0.0,0.018654999999967004,12.54850634765625,1.0,,0.0,6.459304250604072,,8.996062992125971,0.0,0.0,0.0,-0.185439685381181,0.0,0.0,0.0,0.397216796875,92.0,0.0,0.0,0.0,0.0,0.44140625,1.0,0.5108205080032349,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,107.04079268702934,0.0,,0.0,0.0,0.0,
591.503751,0.0,7.0,359.05102850463527,0.0,0.0,,0.0,,0.0,359.45061211550126,0.0,0.0,,,2.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,28.98881463289975,-1.0,,3.0,0.0,0.0,0.04572916030883789,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.022567999999978383,-1.355090786867843,0.0,,,0.0,9.015748031496049,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.02313709685609,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-6.240859358207266E9,0.0,-0.0,0.005967000000055123,,1.0,,0.0,6.651871000483709,,9.015748031496049,,0.0,0.0,-0.17840189292620218,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,107.04079268702934,0.0,,0.0,0.0,0.0,
591.513569,0.0,7.0,357.58795577295353,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,28.98881463289975,-1.0,,3.0,0.0,0.0,0.04572916030883789,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.009817999999995664,-1.349754300501306,0.0,,,0.0,9.015748031496049,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.02456111683168,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-6.240859358207266E9,0.0,-0.0,0.011760000000094806,,1.0,,0.0,6.651871000483709,,9.015748031496049,,0.0,0.0,-0.18048093010071398,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,107.04079268702934,0.0,,0.0,0.0,0.0,
591.52908,0.0,7.0,357.84347420689596,0.0,0.0,,0.0,,0.0,359.6646176469831,0.0,0.0,,,2.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,28.98881463289975,-1.0,,3.0,0.0,0.0,0.04572916030883789,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.015511000000060449,-1.3553006060376547,0.0,,,0.0,9.094488188976364,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.02699120425537,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-6.240859358207266E9,0.0,-0.0,0.007106000000021595,,1.0,,0.0,6.651871000483709,,9.094488188976364,,0.0,0.0,-0.18103085382751496,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,107.04079268702934,0.0,,0.0,0.0,0.0,
591.53987,0.0,7.0,359.3974062885594,0.0,0.0,,0.0,,0.0,359.6755306726013,0.0,0.0,,,2.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,28.98881463289975,-1.0,,3.0,0.0,0.0,0.04572916030883789,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.010789999999929023,-1.3530189284672216,0.0,,,0.0,9.114173228346441,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.02826888152032,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-6.240859358207266E9,0.0,-0.0,0.007045000000061918,,1.0,,0.0,6.651871000483709,,9.114173228346441,,0.0,0.0,-0.17934396031645455,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,107.04079268702934,0.0,,0.0,0.0,0.0,
