TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Battery Current Draw,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Battery Voltage,Robot Side Tilt Angle,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,RPM,A,degrees,cmd,color,cmd,deg,cmd,RPM,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,pct,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,V,sec,deg,A,degrees,pct,bool,in,bool,bool,deg,ft,ft,A,A,pct,pct,cmd,state,deg,RPM,V,V,degrees,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,sec,bool,pct,cmd,fps,in,bool,bool,deg,bool,color,A,sat,count,RPM,bool,deg,bool,A,sat,bool,pct,A,cmd,A,count,bool,RPM,bool,A,deg,state,A,bool,
111.90114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015066000000004465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.031257,,0.0,359.2348273851261,0.0,0.0,0.0,,,-1.0,,359.9043561498687,0.0,-0.0,0.0,-0.45653041409904915,0.0,0.0,0.0,,0.0,0.0,,,1.0,,0.0,0.0,72.4822904625,-0.005284024542135057,2.0,0.0,0.0,3.0,0.0,0.0,0.04800295829772949,0.0,0.0,,0.0,0.0,0.0,0.0,,,13.0,0.13011699999999848,-0.8266787694034898,0.0,0.0,,,9.251968503936999,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,95.17545602257037,-0.0,13.078125,13.05,89.54346958590095,,,1.0,0.0,0.005284024542135057,,0.0,0.0,,0.0,,0.0,0.10808099999999854,1.0,,0.0,6.531169514697959,9.251968503936999,1.0,0.0,-0.10366059107042198,1.0,-1.0,0.0,0.0,33.0,-0.005284024542135057,,0.0,,0.0,0.0,1.0,0.4327654540538788,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,95.17017199802824,0.0,0.0,,
112.147341,,0.0,359.2802418088601,0.0,0.0,0.0,,,-1.0,,359.9520173002899,0.25,-0.0,0.0,1.6365770416167322,0.0,0.0,0.0,,0.0,0.0,,,1.0,,0.0,0.0,72.52806682500001,-0.00797580293041733,2.0,0.0,0.0,3.0,0.0,-3.0518509447574615E-5,0.04767489433288574,0.0,0.0,,0.0,0.25,0.0,1.0,,,12.9375,0.11608400000000074,-0.8253390117084705,0.0,0.0,,,9.251968503936999,0.0,0.0,,,,0.0,0.0,0.0,3.0518509447574615E-5,,0.0,95.17814780095866,-0.0,13.0703125,13.05,91.63657704161673,,,1.0,0.0,23.881217266714728,,0.0,0.0,,0.0,,0.0,0.019850000000005252,1.0,,0.5,6.576040739021912,9.251968503936999,1.0,1.0,-0.10510373850481258,1.0,-1.0,0.0,0.0,84.0,23.865265660853893,,0.0,,0.0,0.0,1.0,0.5226378440856934,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,95.17017199802824,1.0,0.0,,
112.184693,,0.0,357.2423439845387,0.0,0.0,0.0,,,-1.0,,359.14447425530295,0.25,-0.0,18.59375,-13.069317896282172,0.0,0.0,0.0,,0.0,0.0,,,1.0,,20.5625,24.875,72.5738431875,-0.013824265641034117,2.0,0.0,0.0,3.0,14.0625,0.1897030621767044,0.04767489433288574,0.0,0.0,,0.0,0.25,0.0,1.0,,,12.078125,0.0373519999999985,-0.8282073464052608,0.0,0.0,,,9.271653543307078,0.0,0.0,,,,0.0,0.0,0.0,0.1898556500673294,,0.0,95.18399626366927,-0.0,12.1875,12.05,76.93068210371783,,,1.0,0.0,31.844812884020087,,0.0,0.0,,0.0,,0.0,0.01750300000000493,1.0,,0.5,6.576040739021912,9.271653543307078,1.0,1.0,-0.12102471940556175,1.0,-1.0,0.0,0.0,173.0,31.81716435273802,,0.0,,0.0,0.0,1.0,0.5055132508277893,34.78125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,95.17017199802824,1.0,20.125,,
112.208064,,0.0,331.8272768741511,0.0,0.0,33.0625,,,-1.0,,3.0880328596455184,0.25,-0.0,17.8125,-42.797401838234194,0.0,0.0,0.0,,0.0,0.0,,,1.0,,0.0,31.5,72.34496137500003,-0.028484056043964756,2.0,0.0,0.0,3.0,13.5,0.29023101925849915,0.04767489433288574,0.0,0.0,,0.0,0.25,0.0,1.0,,,10.9375,0.023370999999997366,-1.314444830062077,0.0,0.0,,,9.271653543307078,0.0,0.0,,,,0.0,0.0,0.0,0.20172734558582306,,0.0,95.1986560540722,8.571429252624512,11.6796875,12.15,47.202598161765806,,,1.0,0.0,35.838346251720395,,0.0,0.0,,0.0,,0.0,0.020466000000013196,1.0,,0.5,6.576040739021912,9.271653543307078,1.0,1.0,-0.11829419841376573,1.0,-1.0,0.0,0.0,262.0,35.781378139632466,,0.0,,0.0,0.0,1.0,0.43177956342697144,14.84375,0.0,0.0,0.0,1.0,5.7142863273620605,1.0,0.0,95.17017199802824,1.0,14.375,,
112.232849,,0.0,343.58374516960043,0.0,0.0,38.71875,,,-1.0,,2.0062459030389737,0.25,-0.0,12.6875,7.542330413930941,0.0,0.0,0.0,,0.0,0.0,,,1.0,,41.875,24.78125,72.02452683749999,-0.027644411794881307,2.0,0.0,0.0,3.0,25.34375,0.2227240800857544,0.04767489433288574,0.0,0.0,,0.0,0.25,0.0,1.0,,,11.078125,0.024785000000008495,-2.0885902490896306,0.0,0.0,,,9.448818897637786,0.0,0.0,,,,0.0,37.875,0.0,0.21289712190628052,,0.0,95.19781640982312,8.571429252624512,11.2734375,11.350000000000001,97.54233041393094,,,1.0,0.0,39.8163801847687,,0.0,0.0,,0.0,,0.0,0.0322050000000047,1.0,,0.5,6.576040739021912,9.448818897637786,1.0,1.0,-0.07191519961204622,1.0,-1.0,0.0,0.0,260.0,39.761091361178934,,0.0,,0.0,0.0,1.0,0.46445444226264954,34.6875,0.0,0.0,0.0,1.0,10.285715103149414,1.0,0.0,95.17017199802824,1.0,12.21875,,
112.276098,,0.0,348.868952030322,0.0,0.0,33.8125,,,-1.0,,1.8242231305408692,0.25,-0.0,11.5625,1.722662071622807,0.0,0.0,0.0,,0.0,0.0,,,1.0,,33.0625,8.4375,71.88719775,-0.059475334285721715,2.0,0.0,0.0,3.0,27.71875,0.21665090322494507,0.049979209899902344,0.0,0.0,,0.0,0.25,0.0,1.0,,,11.4609375,0.04324900000000298,-2.8020553495408937,0.0,0.0,,,9.625984251968493,0.0,0.0,,,,0.0,37.875,0.0,0.21024201810359955,,0.0,95.22964733231396,17.714284896850586,11.59375,11.65,91.7226620716228,,,1.0,0.0,47.805958261854315,,0.0,0.0,,0.0,,0.0,0.023835999999988644,1.0,,0.5,6.493132701715276,9.625984251968493,1.0,1.0,-0.10313685393408788,1.0,-1.0,0.0,0.0,255.0,47.68700759328287,,0.0,,0.0,0.0,1.0,0.4904007911682129,29.59375,0.0,0.0,0.0,1.0,16.571430206298828,1.0,0.0,95.17017199802824,1.0,13.625,,
112.310869,,0.0,339.69439606780384,0.0,0.0,32.8125,,,-1.0,,2.420582577884488,0.25,-0.0,13.0,-6.952957468173906,0.0,0.0,0.0,,0.0,0.0,,,1.0,,34.5,6.28125,71.93297411249998,-0.11759393758242709,2.0,0.0,0.0,3.0,33.4375,0.24195075035095215,0.049979209899902344,0.0,0.0,,0.0,0.25,0.0,1.0,,,11.375,0.034770999999992114,-3.463624330709377,0.0,0.0,,,9.586614173228336,0.0,0.0,,,,0.0,43.625,0.0,0.23261207342147827,,0.0,95.28776593561066,24.571428298950195,11.390625,11.100000000000001,83.0470425318261,,,1.0,0.0,55.82182401974585,,0.0,0.0,,0.0,,0.0,0.02132300000000953,1.0,,0.5,6.493132701715276,9.586614173228336,1.0,1.0,-0.1508147622850867,1.0,-1.0,0.0,0.0,211.0,55.58663614458099,,0.0,,0.0,0.0,1.0,0.4569507837295532,34.65625,0.0,0.0,0.0,1.0,22.857145309448242,1.0,0.0,95.17017199802824,1.0,14.0,,
112.342617,,0.0,334.62424130011357,0.0,0.0,29.125,,,-1.0,,1.524522305096457,0.25,-0.0,10.40625,-7.883139316729725,0.0,0.0,0.0,,0.0,0.0,,,1.0,,29.15625,5.21875,71.7498686625,-0.14189451875459724,2.0,0.0,0.0,3.0,16.25,0.20191046595573425,0.049979209899902344,0.0,0.0,,0.0,0.25,0.0,1.0,,,11.7109375,0.03174800000000744,-3.945737103432381,0.0,0.0,,,9.50787401574802,0.0,0.0,,,,0.0,39.125,0.0,0.19690541923046112,,0.0,95.31206651678283,32.0,11.53125,11.75,82.11686068327027,,,1.0,0.0,63.803871755512674,,0.0,0.0,,0.0,,0.0,0.02687899999999388,1.0,,0.5,6.493132701715276,9.50787401574802,1.0,1.0,-0.09139586121450062,1.0,-1.0,0.0,0.0,54.0,63.52008271800348,,0.0,,0.0,0.0,1.0,0.4956860840320587,19.34375,0.0,0.0,0.0,1.0,40.0,1.0,0.0,95.17017199802824,1.0,16.34375,,
