TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Drivetrain Desired Heading,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,V,V,Amp,Pct,boolean,intensity,RPM,cmd,RPM,degrees,Color,state,sec,Amp,A,Cmd,deg,cmd,boolean,Cmd,bool,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,Amps,bool,pct,fps,color,intensity,degrees,Amp,count,RPM,bool,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,cmd,bool,bool,count,boolean,RPM,deg,deg,boolean,ft,ft,state,A,pct,state,cmd,boolean,
177.346448,,,,,,,,,,,,,,,,,,,,,,,,,0.004513000000002876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.38678,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.04033199999997805,,,,,,,,,,,,,,,,,,,,,,,,,
177.387063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
177.38678,,0.0,-0.0,12.9,,,,-1.0,0.188232421875,,,-0.005883685360197177,0.0,-1.0,,0.06553268432617188,,,,0.02389696669570232,0.0,1.0,,,0.023400000000009413,0.0,,,,,,0.0,,,0.005883685360197177,0.0,,0.0,6.505257802951815,-1.0,0.3505859375,0.0,,39.0,0.005883685360197177,,0.39102897949622717,,,,,0.4609375,,0.32874560356140137,0.0,,0.0,,0.0,20.0,,0.0,,0.39691266485642435,1.0,,,,0.0,0.0,,,-1.0,
177.469974,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.0831940000000202,,,,,,,,,,,,,,,,,,,,,,,,,
177.471071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
177.469974,,0.0,-0.0,12.85,,,,-1.0,0.188232421875,,,28.412317501586916,0.0,-1.0,,0.06553268432617188,,,,0.02389696669570232,0.0,1.0,,,0.009972000000004755,0.0,,,,,,0.0,,,0.008208050537244604,0.0,,3.0518509447574615E-5,6.505257802951815,-1.0,0.3505859375,0.0,,39.0,28.428733602661406,,0.38870461431917974,,,,,0.4609375,,0.31571102142333984,0.0,,0.0,,0.0,12.0,,0.0,,0.39691266485642435,1.0,,,,0.0,-3.0518509447574615E-5,,,-1.0,
177.481372,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.011397999999985586,,,,,,,,,,,,,,,,,,,,,,,,,
177.481725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
177.481372,,0.0,-0.0,12.9,,,,-1.0,0.188232421875,,,37.88581925759414,0.0,-1.0,,0.04953742027282715,,,,0.1040539474040546,0.0,1.0,,,0.0045939999999973224,0.0,,,,,,0.0,,,0.008214811904766361,0.0,,3.0518509447574615E-5,5.788616270436033,-1.0,0.3505859375,0.0,,81.0,37.90224888140367,,0.388697852951658,,,,,0.4609375,,0.38709142804145813,0.0,,0.0,,0.0,14.0,,0.0,,0.39691266485642435,1.0,,,,0.0,-3.0518509447574615E-5,,,-1.0,
