TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,RPM,A,degrees,cmd,color,cmd,deg,cmd,RPM,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,pct,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,V,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,V,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
217.731626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02370899999999665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217.776545,0.0,1.0,358.99239050431447,0.0,0.0,0.0,,0.0,,0.0,0.09595789980131007,0.0,-0.0,0.0,,,1.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,0.0,,3.0,0.0,0.0,0.045540571212768555,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.7578125,0.04491899999999305,-1.2105177296013212,0.0,,,0.0,8.740157480314991,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1489.4391348872439,-0.0,,-0.0,12.859375,,,0.0,,1.0,,-0.7290428446768338,0.0,,0.0,0.0,-1.9011952838014526E10,0.0,0.0,,0.028824000000014394,1.0,,0.0,6.491343954387453,,8.740157480314991,,0.0,-0.050100037987523195,0.0,,0.0,,,0.8534988330839688,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,102.2050346277419,0.0,,0.0,0.0,0.0,
217.809056,0.0,1.0,358.7045893029767,0.0,0.0,0.0,,0.0,,0.0,359.9040517059897,0.0,-0.0,0.0,,,1.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,0.0,,3.0,0.0,0.0,0.045540571212768555,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.7578125,0.03251099999999951,-1.2096037755761162,0.0,,,0.0,8.740157480314991,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1489.439945666683,-0.0,,-0.0,12.859375,,,0.0,,1.0,,-0.7290428446768338,0.0,,0.0,0.0,-1.9011952838014526E10,0.0,0.0,,0.006986000000011927,1.0,,0.0,6.491343954387453,,8.740157480314991,,0.0,-0.05111339748392231,0.0,,0.0,,,0.8534988330839688,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,102.2050346277419,0.0,,0.0,0.0,0.0,
217.820042,0.0,1.0,358.7078443008981,0.0,0.0,0.0,,0.0,,0.0,359.76073142866846,0.0,-0.0,0.0,,,1.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,0.0,,3.0,0.0,0.0,0.045540571212768555,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.7578125,0.010986000000002605,-1.2122561593032275,0.0,,,0.0,8.740157480314991,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1489.440418094522,-0.0,,-0.0,12.859375,,,0.0,,1.0,,-0.7290428446768338,0.0,,0.0,0.0,-1.9011952838014526E10,0.0,0.0,,0.010533000000009451,1.0,,0.0,6.491343954387453,,8.740157480314991,,0.0,-0.05054804971800929,0.0,,0.0,,,0.8534988330839688,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,102.2050346277419,0.0,,0.0,0.0,0.0,
217.834237,0.0,1.0,359.04276635700114,0.0,0.0,0.0,,0.0,,0.0,359.952140460688,0.0,-0.0,0.0,,,1.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,0.0,,3.0,0.0,0.0,0.045540571212768555,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.75,0.014195000000000846,-1.2115088538696663,0.0,,,0.0,8.740157480314991,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1489.440986243338,-0.0,,-0.0,12.8515625,,,0.0,,1.0,,-0.7290428446768338,0.0,,0.0,0.0,-1.9011952838014526E10,0.0,0.0,,0.014127999999999474,1.0,,0.0,6.491343954387453,,8.740157480314991,,0.0,-0.05072851026396457,0.0,,0.0,,,0.8534988330839688,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,102.2050346277419,0.0,,0.0,0.0,0.0,
217.85577,0.0,1.0,358.7056711445091,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.0,0.0,,,1.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,0.0,,3.0,0.0,0.0,0.045540571212768555,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.75,0.02153300000000513,-1.212779328367611,0.0,,,0.0,8.740157480314991,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1489.4393294477338,-0.0,,-0.0,12.84375,,,0.0,,1.0,,-0.7290428446768338,0.0,,0.0,0.0,-1.9011952838014526E10,0.0,0.0,,0.008321999999992613,1.0,,0.0,6.491343954387453,,8.740157480314991,,0.0,-0.04780860741974355,0.0,,0.0,,,0.8534988330839688,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,102.2050346277419,0.0,,0.0,0.0,0.0,
217.867737,0.0,1.0,358.94706320476934,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.0,0.0,,,1.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,0.0,,3.0,0.0,0.0,0.045540571212768555,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.7578125,0.011966999999998507,-1.212910126471195,0.0,,,0.0,8.799212598425228,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1489.439899555573,-0.0,,-0.0,12.84375,,,0.0,,1.0,,-0.7290428446768338,0.0,,0.0,0.0,-1.9011952838014526E10,0.0,0.0,,0.007029999999986103,1.0,,0.0,6.491343954387453,,8.799212598425228,,0.0,-0.049139156493573005,0.0,,0.0,,,0.8534988330839688,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,102.2050346277419,0.0,,0.0,0.0,0.0,
217.87924,0.0,1.0,358.89554888793253,0.0,0.0,0.0,,0.0,-1.0,0.0,359.61586395020606,0.0,-0.0,0.0,-0.6875163546391008,0.0,1.0,0.0,0.0,0.04232804477214813,0.0,,,0.0,,0.0,0.0,75.6866358375,0.0,-1.0,0.0,0.04232804477214813,3.0,0.0,0.0,0.045540571212768555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.765625,0.011503000000004704,-1.2116678805897934,0.0,0.0,,0.0,8.818897637795306,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1489.4395869350114,-0.0,12.85,-0.0,12.8515625,89.3124836453609,0.0,0.0,,1.0,0.166748046875,-0.7290428446768338,0.0,0.0,0.0,0.0,-1.9011952838014526E10,0.0,0.0,12.611331054687499,0.02193900000000326,1.0,,0.0,6.491343954387453,,8.818897637795306,1.0,0.0,-0.04672512500182055,0.0,0.0,0.0,0.400146484375,230.0,0.8534988330839688,0.0,0.0,0.0,0.433349609375,1.0,0.5096611976623535,0.0,0.0,0.0,,90.0,1.0,0.0,0.0,0.0,102.2050346277419,0.0,,0.0,0.0,0.0,
217.905281,0.0,1.0,359.03794459010163,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.0,0.0,,,1.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,0.0,,3.0,0.0,0.0,0.04543662071228027,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.765625,0.02604099999999221,-1.2093659823223775,0.0,,,0.0,8.779527559055149,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1489.440448313473,-0.0,,-0.0,12.8515625,,,0.0,,1.0,,-0.7290428446768338,0.0,,0.0,0.0,-1.9011952838014526E10,0.0,0.0,,0.014777000000009366,1.0,,0.0,6.588446706408112,,8.779527559055149,,0.0,-0.04964437768402552,0.0,,0.0,,,0.8534988330839688,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,102.2050346277419,0.0,,0.0,0.0,0.0,
