TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,RPM,A,degrees,cmd,color,cmd,deg,cmd,RPM,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,pct,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,V,sec,deg,A,degrees,pct,bool,in,bool,bool,deg,ft,ft,A,bool,pct,pct,cmd,state,deg,V,RPM,V,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
775.783755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02658099999996466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775.831067,0.0,21.0,358.75472093750625,0.0,0.0,0.0,,0.0,-1.0,0.0,0.6704973495354132,0.0,-0.0,0.0,-1.55415537293419,7.34375,8.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,61.26708165,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04746699333190918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.109375,0.04731199999991986,-0.904411564922906,0.0,0.0,,0.0,8.661417322834552,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.004794230113293032,0.0,130.55956966301463,12.15,-0.0,12.2890625,88.44584462706581,0.0,0.0,,1.0,0.163330078125,0.11920928955078125,0.0,0.0,0.0,0.0,-3.014747668396066E10,0.0,0.0,12.14642822265625,0.033275000000003274,1.0,,0.0,6.506428394142467,,8.661417322834552,0.0,0.0,0.03223517886454713,0.0,0.0,0.0,0.408203125,101.0,0.11920928955078125,0.0,0.0,0.0,0.428466796875,1.0,0.49601930379867554,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,143.3701142424164,0.0,,0.0,0.0,0.0,
775.870154,0.0,21.0,359.18230081847156,0.0,0.0,0.0,,0.0,-1.0,0.0,359.5400548480751,0.0,-0.0,0.0,-0.24381035610409185,14.09375,8.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,61.45018710000001,0.0,2.0,0.0,0.0,3.0,0.0,-0.004974517039954662,0.04746699333190918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.3359375,0.03908699999999499,-0.9030649805408397,0.0,0.0,,0.0,8.68110236220463,0.0,0.0,,,,0.0,0.0,0.0,0.005066072568297386,-0.004794230113293032,0.0,130.5818847649438,12.4,-0.0,12.328125,89.75618964389591,0.0,0.0,,1.0,0.159912109375,0.11920928955078125,0.0,0.0,0.0,0.0,-3.014747668396066E10,0.0,0.0,12.22181787109375,0.025985999999988962,1.0,,0.0,6.506428394142467,,8.68110236220463,0.0,0.0,0.027658756302260248,0.0,-1.0,0.0,0.39990234375,207.0,0.11920928955078125,0.0,0.0,0.0,0.43994140625,1.0,0.48086172342300415,0.09375,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,143.3701142424164,0.0,,0.0,0.0,0.0,
775.903564,0.0,21.0,357.9880590153216,0.0,0.0,0.125,,0.0,-1.0,0.0,358.96839164110713,0.0,-0.0,0.0,-0.23873103309890098,11.15625,8.0,0.0,0.0,0.0,0.0,,,0.0,,0.09375,0.0,61.495963462499994,0.0,2.0,0.0,0.0,3.0,0.09375,-0.004974517039954662,0.04746699333190918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.2890625,0.03341000000000349,-0.9079901474109601,0.0,0.0,,0.0,8.700787401574708,0.0,0.0,,,,0.0,0.0,0.0,0.005066072568297386,-0.004794230113293032,0.0,130.60673460186675,12.450000000000001,-0.0,12.3984375,89.7612689669011,0.0,0.0,,1.0,0.159912109375,0.11920928955078125,0.0,0.0,0.0,0.0,-3.014747668396066E10,0.0,0.0,12.14642822265625,0.029333000000065113,1.0,,0.0,6.506428394142467,,8.700787401574708,0.0,0.0,0.02495106787772942,0.0,-1.0,0.0,0.39990234375,65.0,0.11920928955078125,0.0,0.0,0.0,0.43994140625,1.0,0.5321311354637146,0.125,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,143.3701142424164,0.0,,0.0,0.0,0.0,
775.938543,0.0,21.0,356.9110619988227,0.0,0.0,0.09375,,0.0,-1.0,0.0,0.6810693757799683,0.0,-0.0,0.0,-0.2367580719071043,9.65625,8.0,0.0,0.0,0.0,0.0,,,0.0,,0.125,0.0,61.58751618749999,0.0,2.0,0.0,0.0,3.0,0.09375,-0.004974517039954662,0.04746699333190918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.3046875,0.03497900000002119,-0.9117304356907782,0.0,0.0,80.6,0.0,8.700787401574708,0.0,0.0,,,,0.0,0.0,0.0,0.0050355540588498116,-0.004794230113293032,0.0,130.63011872231846,12.35,-0.0,12.3828125,89.7632419280929,0.0,0.0,84.9319735440341,1.0,0.159912109375,0.11920928955078125,0.0,0.0,0.0,0.0,-3.014747668396066E10,0.0,0.0,12.115015869140624,0.027830999999991946,1.0,81.3,0.0,6.506428394142467,,8.700787401574708,0.0,0.0,0.027207465115390315,0.0,-1.0,0.0,0.39990234375,171.0,0.11920928955078125,0.0,0.0,0.0,0.43994140625,1.0,0.5098236799240112,0.09375,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,143.3701142424164,0.0,,0.0,0.0,0.0,
775.977051,0.0,21.0,0.6055424021675044,0.0,0.0,0.125,,0.0,-1.0,0.0,0.04657932276856781,0.0,-0.0,0.0,-1.1321802751313044,9.03125,8.0,0.0,0.0,0.0,0.0,,,0.0,,0.09375,0.0,61.6790689125,0.0,2.0,0.0,0.0,3.0,0.09375,-0.005005035549402237,0.06253552436828613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.3671875,0.03850799999997889,-0.9079113465715801,0.0,0.0,,0.0,8.68110236220463,0.0,0.0,,,,0.0,0.0,0.0,0.005066072568297386,-0.004794230113293032,0.0,130.66215925537088,12.450000000000001,-0.0,12.40625,88.8678197248687,0.0,0.0,,1.0,0.159912109375,0.11920928955078125,0.0,0.0,0.0,0.0,-3.014747668396066E10,0.0,0.0,12.215535400390625,0.031267000000070766,1.0,,0.0,5.251965901008745,,8.68110236220463,0.0,0.0,0.023144646522738347,0.0,-1.0,0.0,0.39990234375,280.0,0.11920928955078125,0.0,0.0,0.0,0.43994140625,1.0,0.4983676075935364,0.125,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,143.3701142424164,0.0,,0.0,0.0,0.0,
776.013787,0.0,21.0,357.64556241808504,0.0,0.0,0.09375,,0.0,-1.0,0.0,359.1986887117648,0.0,-0.0,0.0,-0.695865939508792,8.9375,8.0,0.0,0.0,0.0,0.0,,,0.0,,0.09375,0.0,61.816398,0.0,2.0,0.0,0.0,3.0,0.09375,-0.004974517039954662,0.06253552436828613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.3125,0.036736000000018976,-0.9196752760681108,0.0,0.0,,0.0,8.661417322834552,0.0,0.0,,,,0.0,0.0,0.0,0.0050355540588498116,-0.004794230113293032,0.0,130.69205581342953,12.450000000000001,-0.0,12.40625,89.30413406049121,0.0,0.0,,1.0,0.159912109375,0.11920928955078125,0.0,0.0,0.0,0.0,-3.014747668396066E10,0.0,0.0,12.102450927734374,0.0327829999999949,1.0,,0.0,5.251965901008745,,8.661417322834552,0.0,0.0,0.021851215575973647,0.0,-1.0,0.0,0.39990234375,73.0,0.11920928955078125,0.0,0.0,0.0,0.43994140625,1.0,0.48363053798675537,0.09375,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,143.3701142424164,0.0,,0.0,0.0,0.0,
776.052763,0.0,21.0,0.30341404770000996,0.0,0.0,0.125,,0.0,-1.0,0.0,0.25284467865401217,0.0,-0.0,0.0,-0.47547273244786936,9.0,8.0,0.0,0.0,0.0,0.0,,,0.0,,0.125,0.0,62.09105617499999,0.0,2.0,0.0,0.0,3.0,0.0625,-0.005005035549402237,0.047193288803100586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.375,0.03897600000004786,-0.9171306029072112,0.0,0.0,,0.0,8.70078740157471,0.0,0.0,,,,0.0,0.0,0.0,0.005096591077744961,-0.004794230113293032,0.0,130.7205556847482,12.450000000000001,-0.0,12.3828125,89.52452726755213,0.0,0.0,,1.0,0.159912109375,0.11920928955078125,0.0,0.0,0.0,0.0,-3.014747668396066E10,0.0,0.0,12.13386328125,0.02558899999996811,1.0,,0.0,8.12791330854183,,8.70078740157471,0.0,0.0,0.023177546010329255,0.0,-1.0,0.0,0.39990234375,179.0,0.11920928955078125,0.0,0.0,0.0,0.43994140625,1.0,0.541344165802002,0.125,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,143.3701142424164,0.0,,0.0,0.0,0.0,
776.086021,0.0,21.0,359.8470785680346,0.0,0.0,0.125,,0.0,-1.0,0.0,359.64318155218893,0.0,-0.0,0.0,-0.7073193685442618,9.03125,8.0,0.0,0.0,0.0,0.0,,,0.0,,0.09375,0.0,61.9537270875,0.0,2.0,0.0,0.0,3.0,0.09375,-0.005005035549402237,0.047193288803100586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.28125,0.03325799999993251,-0.9160187782823647,0.0,0.0,,0.0,8.72047244094479,0.0,0.0,,,,0.0,0.0,0.0,0.005096591077744961,-0.004794230113293032,0.0,130.74628468167123,12.450000000000001,-0.0,12.4296875,89.29268063145574,0.0,0.0,,1.0,0.159912109375,0.11920928955078125,0.0,0.0,0.0,0.0,-3.014747668396066E10,0.0,0.0,12.140145751953124,0.0225390000000516,1.0,,0.0,8.12791330854183,,8.72047244094479,0.0,0.0,0.022558616534266638,0.0,-1.0,0.0,0.39990234375,285.0,0.11920928955078125,0.0,0.0,0.0,0.43994140625,1.0,0.5374430418014526,0.125,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,143.3701142424164,0.0,,0.0,0.0,0.0,
