TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Battery Current Draw,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Battery Voltage,Robot Side Tilt Angle,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,RPM,A,degrees,cmd,color,cmd,deg,cmd,RPM,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,pct,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,V,sec,deg,A,degrees,pct,bool,in,bool,bool,deg,ft,ft,A,A,pct,pct,cmd,state,deg,RPM,V,V,degrees,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,sec,bool,pct,cmd,fps,in,bool,bool,deg,bool,color,A,sat,count,RPM,bool,deg,bool,A,sat,bool,pct,A,cmd,A,count,bool,RPM,bool,A,deg,state,A,bool,
154.680162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017113999999992302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.724477,,0.0,359.52413820121313,0.0,0.0,0.0,,,-1.0,,359.71448498862736,0.0,-0.0,0.0,0.23972989608085982,7.5,0.0,0.0,,0.0,0.0,,,1.0,,0.0,0.0,77.0599267125,0.0014074190476094373,2.0,0.0,0.0,3.0,0.0,0.0,0.04658246040344238,0.0,0.0,,0.0,0.0,0.0,0.0,,,12.2421875,0.04431500000001165,-0.8593744176640514,0.0,0.0,,,9.42913385826774,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,88.76875892667223,-0.0,12.03125,12.15,90.23972989608086,,,1.0,0.0,-0.0014074190476094373,,0.0,0.0,,-2.4687960070026174E9,,0.0,0.020967999999982112,1.0,,0.0,6.577742370042547,9.42913385826774,0.0,0.0,-0.209787730950467,1.0,-1.0,0.0,0.0,84.0,0.0014074190476094373,,0.0,,0.0,0.0,1.0,0.4625962972640991,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.77016634571984,0.0,0.0,,
154.751663,,0.0,0.8507997175782337,0.0,0.0,0.0,,,-1.0,,359.29100811510517,0.25,-0.0,0.0,-1.496191370829223,13.34375,0.0,0.0,,0.0,0.0,,,1.0,,0.0,0.0,77.288808525,0.0022041733333253433,2.0,0.0,0.0,3.0,0.0,0.0,0.04658246040344238,0.0,0.0,,0.0,0.25,0.0,1.0,,,12.359375,0.027186000000000377,-0.8606605140803096,0.0,0.0,,,9.448818897637818,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,88.76796217238652,-0.0,12.4140625,12.4,88.50380862917078,,,1.0,0.0,-0.0022041733333253433,,0.0,0.0,,-2.4687960070026174E9,,0.0,0.024959999999992988,1.0,,0.5,6.577742370042547,9.448818897637818,0.0,1.0,-0.2085524562206208,1.0,-1.0,0.0,0.0,7.0,0.0022041733333253433,,0.0,,0.0,0.0,1.0,0.4666057825088501,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.77016634571984,1.0,0.0,,
154.783016,,0.0,1.080582378680237,0.0,0.0,0.0,,,-1.0,,358.55915696407465,0.25,-0.0,20.5625,0.695865939508792,15.0,0.0,0.0,,0.0,0.0,,,1.0,,0.0,0.0,77.0599267125,0.0021937342857114572,2.0,0.0,0.0,3.0,0.0,0.0,0.04658246040344238,0.0,0.0,,0.0,0.25,0.0,1.0,,,12.0625,0.031352999999995745,-0.8677676211702889,0.0,0.0,,,9.42913385826774,0.0,0.0,,,,0.0,2.75,0.0,0.0,,0.0,88.76797261143413,-0.0,12.390625,12.1,90.69586593950879,,,1.0,0.0,14.122359256065845,,0.0,0.0,,-2.4687960070026174E9,,0.0,0.02077499999998622,1.0,,0.5,6.577742370042547,9.42913385826774,0.0,1.0,-0.20969180870892082,1.0,-1.0,0.0,0.0,96.0,14.126746724637268,,0.0,,0.0,0.0,1.0,0.5220080018043518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.77016634571984,1.0,20.53125,,
154.811339,,0.0,355.36977965196024,0.0,0.0,0.03125,,,-1.0,,0.47196270138924057,0.25,-0.0,20.5,-0.16851651265056944,7.96875,0.0,0.0,,0.0,0.0,,,1.0,,7.3125,30.53125,77.10570307500001,0.0038794571428439895,2.0,0.0,0.0,3.0,0.0,0.11227759718894958,0.04658246040344238,0.0,0.0,,0.0,0.25,0.0,1.0,,,11.65625,0.02832300000000032,-0.8871394743567124,0.0,0.0,,,9.409448818897662,0.0,0.0,,,,0.0,2.75,0.0,0.11224707961082458,,0.0,88.766286888577,-0.0,11.703125,11.8,89.83148348734943,,,1.0,0.0,18.828857863325897,,0.0,0.0,,-2.4687960070026174E9,,0.0,0.01629599999998277,1.0,,0.5,6.577742370042547,9.409448818897662,0.0,1.0,-0.2064186516218278,1.0,-1.0,0.0,0.0,185.0,18.836616777611585,,0.0,,0.0,0.0,1.0,0.46049559116363525,2.34375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.77016634571984,1.0,20.21875,,
154.833836,,0.0,335.1826243287075,0.0,0.0,33.40625,,,-1.0,,354.4302217015488,0.25,-0.0,11.34375,1.0641954923877108,7.96875,0.0,0.0,,0.0,0.0,,,1.0,,18.34375,24.15625,76.9683739875,-0.014147878095243982,2.0,0.0,0.0,3.0,33.25,0.08829005062580109,0.04658246040344238,0.0,0.0,,0.0,0.25,0.0,1.0,,,11.625,0.02249699999998711,-1.0758187610693692,0.0,0.0,,,9.468503937007899,0.0,0.0,,,,0.0,2.75,0.0,0.18799401819705963,,0.0,88.78431422381509,1.1428571939468384,11.0703125,11.350000000000001,91.06419549238771,,,1.0,0.0,28.263253858798365,,0.0,0.0,,-2.4687960070026174E9,,0.0,0.0190950000000214,1.0,,0.5,6.577742370042547,9.468503937007899,0.0,1.0,-0.28787948271286956,1.0,-1.0,0.0,0.0,274.0,28.234958102607877,,0.0,,0.0,0.0,1.0,0.48160818219184875,31.53125,0.0,0.0,0.0,1.0,4.0,0.0,0.0,88.77016634571984,1.0,20.125,,
154.859579,,0.0,348.94266869457715,0.0,0.0,26.75,,,-1.0,,1.0733896388110855,0.25,-0.0,10.53125,4.805601243468999,7.3125,0.0,0.0,,0.0,0.0,,,1.0,,32.9375,8.3125,76.64793945,-0.0122075323809554,2.0,0.0,0.0,3.0,52.65625,0.1901608258485794,0.04658246040344238,0.0,0.0,,0.0,0.25,0.0,1.0,,,10.7109375,0.025743000000005622,-1.767944043859474,0.0,0.0,,,9.488188976377977,0.0,0.0,,,,0.0,22.125,0.0,0.18695639073848724,,0.0,88.7823738781008,6.285714626312256,10.8046875,11.2,94.805601243469,,,1.0,0.0,32.969497843201204,,0.0,0.0,,-2.4687960070026174E9,,0.0,0.03259600000001228,1.0,,0.5,6.577742370042547,9.488188976377977,0.0,1.0,-0.14136204183052223,1.0,-1.0,0.0,0.0,27.0,32.94508277843929,,0.0,,0.0,0.0,1.0,0.4605313539505005,26.5625,0.0,0.0,0.0,1.0,4.0,0.0,0.0,88.77016634571984,1.0,19.53125,,
154.898183,,0.0,349.8088154492797,0.0,0.0,24.28125,,,-1.0,,0.7671875016256234,0.25,-0.0,15.0625,-16.60124698717081,6.96875,0.0,0.0,,0.0,0.0,,,1.0,,29.6875,8.09375,76.6021630875,0.05135114857141332,2.0,0.0,0.0,3.0,37.0,0.20017090439796448,0.04658246040344238,0.0,0.0,,0.0,0.25,0.0,1.0,,,10.671875,0.03860399999999231,-2.353497705176534,0.0,0.0,,,9.44881889763782,0.0,0.0,,,,0.0,22.125,0.0,0.2072206735610962,,0.0,88.71881519714843,9.142857551574707,11.0859375,11.100000000000001,73.39875301282919,,,1.0,0.0,42.32230782248322,,0.0,0.0,,-2.4687960070026174E9,,0.0,0.02045400000000086,1.0,,0.5,6.577742370042547,9.44881889763782,0.0,1.0,-7.245825203711651E-4,1.0,-1.0,0.0,0.0,116.0,42.425010119626045,,0.0,,0.0,0.0,1.0,0.4616677463054657,24.0625,0.0,0.0,0.0,1.0,10.285715103149414,0.0,0.0,88.77016634571984,1.0,20.375,,
154.924439,,0.0,338.9722070231922,0.0,0.0,26.78125,,,-1.0,,358.2983222685053,0.25,-0.0,13.46875,-11.24452636143468,7.625,0.0,0.0,,0.0,0.0,,,1.0,,26.3125,4.90625,76.739492175,0.10949963904761262,2.0,0.0,0.0,3.0,58.625,0.23441267013549805,0.07174301147460938,0.0,0.0,,0.0,0.25,0.0,1.0,,,10.5390625,0.02625600000001782,-2.7424059181915483,0.0,0.0,,,9.44881889763782,0.0,0.0,,,,0.0,36.625,0.0,0.25074008107185364,,0.0,88.66066670667223,14.285715103149414,10.3984375,10.7,78.75547363856532,,,1.0,0.0,46.972343662124196,,0.0,0.0,,-2.4687960070026174E9,,0.0,0.02208699999999908,1.0,,0.5,4.199746871946042,9.44881889763782,0.0,1.0,-0.05116267261254242,1.0,-1.0,0.0,0.0,205.0,47.19134294021942,,0.0,,0.0,0.0,1.0,0.5276116728782654,30.4375,0.0,0.0,0.0,1.0,10.285715103149414,0.0,0.0,88.77016634571984,1.0,18.78125,,
