TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,cmd,color,cmd,deg,cmd,A,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
160.310086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010514999999998054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.392877,0.0,0.0,357.61788803206156,0.0,0.0,0.0,,0.0,0.22898384831618243,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04792308807373047,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.08279099999998607,-0.8340255557092159,0.0,,,0.0,9.37007874015744,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.841153187043787,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.03553199999998924,1.0,,0.0,6.559718987868371,,9.37007874015744,,0.0,0.0,0.0,-0.09744341114737706,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
160.4378,0.0,0.0,358.707878106284,0.0,0.0,0.0,,0.0,0.47852863327025014,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04792308807373047,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.04492300000001137,-0.8308206129504399,0.0,,,0.0,9.37007874015744,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84369033114635,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.007887999999979911,1.0,,0.0,6.559718987868371,,9.37007874015744,,0.0,0.0,0.0,-0.09919948091646016,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
160.448699,0.0,0.0,359.336005710103,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04792308807373047,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.010898999999994885,-0.8337218288639917,0.0,,,0.0,9.38976377952752,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84467977349067,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.007131999999984373,1.0,,0.0,6.559718987868371,,9.38976377952752,,0.0,0.0,0.0,-0.10355339069708856,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
160.461199,0.0,0.0,359.664099332419,0.0,0.0,0.0,,0.0,0.09597109094840155,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04792308807373047,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.012499999999988631,-0.8301981084654342,0.0,,,0.0,9.409448818897598,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.846300129888714,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.008562000000011949,1.0,,0.0,6.559718987868371,,9.409448818897598,,0.0,0.0,0.0,-0.10570582499254565,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
160.471949,0.0,0.0,0.0950631278012882,0.0,0.0,0.0,-1.0,0.0,358.47881186574807,0.0,0.0,9.03125,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,67.14722321428572,0.0,-1.0,0.0,3.0,0.0,0.0,0.04792308807373047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.010750000000001592,-0.8338133391683756,0.0,0.0,,0.0,9.409448818897598,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.849387347629861,-0.0,12.6,-0.0,0.0,0.0,,1.0,0.1796875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,12.378879638671874,0.03209400000000073,1.0,,0.0,6.559718987868371,,9.409448818897598,0.0,0.0,0.0,0.0,-0.1008691326519445,0.0,-1.0,0.0,0.35205078125,360.0,0.0,0.0,0.0,0.0,0.0,0.468505859375,1.0,0.5101043581962585,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
160.505787,0.0,0.0,0.19221011964740065,0.0,0.0,0.0,,0.0,358.60634174113915,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04792308807373047,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.03383800000000292,-0.8323133008957272,0.0,,,0.0,9.409448818897598,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.851837432733646,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.007185999999990145,1.0,,0.0,6.559718987868371,,9.409448818897598,,0.0,0.0,0.0,-0.10191733265355465,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
160.514197,0.0,0.0,359.1554976208725,0.0,0.0,0.0,,0.0,0.8445022969288609,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04792308807373047,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.008409999999997808,-0.8315557024511626,0.0,,,0.0,9.409448818897598,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.851941433905807,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.007858999999996286,1.0,,0.0,6.559718987868371,,9.409448818897598,,0.0,0.0,0.0,-0.1017058893076946,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
160.523622,0.0,0.0,0.23867924255221928,0.0,0.0,0.0,,0.0,358.80652085111166,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04792308807373047,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.009424999999993133,-0.8320192834972012,0.0,,,0.0,9.37007874015744,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.85340839783743,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.011310000000008813,1.0,,0.0,6.559718987868371,,9.37007874015744,,0.0,0.0,0.0,-0.09798456329743425,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
