TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
279.183747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015402999999992062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279.216357,0.0,17.0,358.32099386297557,0.0,0.0,,0.0,,0.0,0.38372075681073936,0.0,0.0,,,7.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04413318634033203,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.03261000000003378,-1.3496743797869437,0.0,,,0.0,8.838582677165235,,,,,0.0,0.0,0.0,0.0,0.0,0.006428318396035354,0.0,-96.92630523179777,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.5783123434310202E10,1.0,-0.0,,0.009830999999962842,1.0,,0.0,8.360716649258075,,8.838582677165235,,0.0,0.0,0.0,0.09859856876028138,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,90.29910735918904,0.0,,0.0,0.0,0.0,
279.230191,0.0,17.0,359.131232385891,0.0,0.0,,0.0,,0.0,0.3378430519191329,0.0,0.0,,,7.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04413318634033203,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.013833999999974367,-1.3484558548515497,0.0,,,0.0,8.582677165354212,,,,,0.0,0.0,0.0,0.0,0.0,0.006428318396035354,0.0,-96.92400863461829,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.5783123434310202E10,1.0,-0.0,,0.0071199999999862484,1.0,,0.0,8.360716649258075,,8.582677165354212,,0.0,0.0,0.0,0.10249065329938767,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,90.29910735918904,0.0,,0.0,0.0,0.0,
279.240993,0.0,17.0,358.57267185977827,0.0,0.0,,0.0,,0.0,0.23786408868432912,0.0,0.0,,,7.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04413318634033203,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.010802000000012413,-1.3496854933061975,0.0,,,0.0,8.582677165354212,,,,,0.0,0.0,0.0,0.0,0.0,0.006428318396035354,0.0,-96.92315860590034,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.5783123434310202E10,1.0,-0.0,,0.00580000000002201,1.0,,0.0,8.360716649258075,,8.582677165354212,,0.0,0.0,0.0,0.106207532238156,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,90.29910735918904,0.0,,0.0,0.0,0.0,
279.250528,0.0,17.0,358.2978208050331,0.0,0.0,,0.0,,0.0,0.8009337237145288,0.0,0.0,,,7.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04413318634033203,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.009534999999971205,-1.35109522558223,0.0,,,0.0,8.877952755905394,,,,,0.0,0.0,0.0,0.0,0.0,0.006428318396035354,0.0,-96.92091088872087,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.5783123434310202E10,1.0,-0.0,,0.007518000000004577,1.0,,0.0,8.360716649258075,,8.877952755905394,,0.0,0.0,0.0,0.10214385931001319,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,90.29910735918904,0.0,,0.0,0.0,0.0,
279.26348,0.0,17.0,359.54528119941546,0.0,0.0,,0.0,,0.0,359.9545285185325,0.0,0.0,,,7.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04413318634033203,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.012952000000041153,-1.3491912810161737,0.0,,,0.0,9.173228346456575,,,,,0.0,0.0,0.0,0.0,0.0,0.006428318396035354,0.0,-96.91835170000293,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.5783123434310202E10,1.0,-0.0,,0.005740000000002965,1.0,,0.0,8.360716649258075,,9.173228346456575,,0.0,0.0,0.0,0.10324794609056441,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,90.29910735918904,0.0,,0.0,0.0,0.0,
279.273773,0.0,17.0,358.49819082062737,0.0,0.0,,0.0,,0.0,0.8803046782745474,0.0,0.0,,,7.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04413318634033203,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.010292999999990116,-1.354238148519609,0.0,,,0.0,8.838582677165238,,,,,0.0,0.0,0.0,0.0,0.0,0.006428318396035354,0.0,-96.91759931128497,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.5783123434310202E10,1.0,-0.0,,0.006988999999975931,1.0,,0.0,8.360716649258075,,8.838582677165238,,0.0,0.0,0.0,0.09820299782732282,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,90.29910735918904,0.0,,0.0,0.0,0.0,
279.284372,0.0,17.0,359.3465999556071,0.0,0.0,,0.0,-1.0,0.0,1.773759055230712,0.0,0.0,1.5074357587749745,14.15625,7.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,88.48310357142857,0.0,-1.0,0.0,3.0,0.0,0.0,0.04413318634033203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.010599000000013348,-1.3452363665257143,0.0,0.0,,0.0,8.523622047243979,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.006428318396035354,0.0,-96.91569774949009,-0.0,12.55,-0.0,91.50743575877497,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5783123434310202E10,1.0,-0.0,12.391444580078124,0.022709999999960928,1.0,,0.0,8.360716649258075,,8.523622047243979,0.0,0.0,0.0,0.0,0.10051080364878492,0.0,-1.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.522149384021759,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,90.29910735918904,0.0,,0.0,0.0,0.0,
279.314803,0.0,17.0,359.7666225021342,0.0,0.0,,0.0,,0.0,1.680553704806609,0.0,0.0,,,7.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04413318634033203,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.03043099999996457,-1.3485536336262713,0.0,,,0.0,8.79921259842508,,,,,0.0,0.0,0.0,0.0,0.0,0.006428318396035354,0.0,-96.91321107461832,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-1.5783123434310202E10,1.0,-0.0,,0.008556999999996151,1.0,,0.0,8.360716649258075,,8.79921259842508,,0.0,0.0,0.0,0.09295578620307672,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,90.29910735918904,0.0,,0.0,0.0,0.0,
