TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Battery Current Draw,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Battery Voltage,Robot Side Tilt Angle,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,RPM,A,degrees,cmd,color,cmd,deg,cmd,RPM,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,pct,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,V,sec,deg,A,degrees,pct,bool,in,bool,bool,deg,ft,ft,A,A,pct,pct,cmd,state,deg,RPM,V,V,degrees,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,sec,bool,pct,cmd,fps,in,bool,bool,deg,bool,color,A,sat,count,RPM,bool,deg,bool,A,sat,bool,pct,A,cmd,A,count,bool,RPM,bool,A,deg,state,A,bool,
28.402854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018255999999997385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.505214,0.0,0.0,359.47172483614133,0.0,0.0,0.0,,0.0,-1.0,0.0,359.80790224997384,0.0,-0.0,0.0,-0.22736301099055822,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,74.7711085875,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04729008674621582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.9609375,0.10235999999999734,-0.624241131512954,0.0,0.0,,0.0,8.937007874015734,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,90.2905826367773,-0.0,13.0390625,13.05,89.77263698900944,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0854820000000025,1.0,,0.0,6.5999647523855085,8.937007874015734,1.0,0.0,-0.11960161474273436,1.0,-1.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4445914924144745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28.594852,0.0,0.0,359.47393317340357,0.0,0.0,0.0,,0.0,-1.0,0.0,359.7130572530395,0.0,-0.0,0.0,-0.4547188616931379,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,74.81688495,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04746842384338379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.9609375,0.08963800000000077,-0.6238702309589927,0.0,0.0,,0.0,8.897637795275577,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,90.29193989348059,-0.0,13.046875,13.0,89.54528113830686,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014903000000000333,1.0,,0.0,6.510811758971509,8.897637795275577,1.0,0.0,-0.12457475446677026,1.0,-1.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39721018075942993,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28.614602,0.0,0.0,359.56777383881456,0.0,0.0,0.0,,0.0,-1.0,0.0,359.7118507168423,0.0,-0.0,0.0,-0.6847775070091444,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,74.6795558625,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04746842384338379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.953125,0.019750000000001933,-0.6216396402199534,0.0,0.0,,0.0,8.917322834645656,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,90.29131122827913,-0.0,13.046875,13.05,89.31522249299086,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03363299999999825,1.0,,0.0,6.510811758971509,8.917322834645656,1.0,0.0,-0.12799938061079852,1.0,-1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.539010763168335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28.652445,0.0,0.0,359.5670523371491,0.0,0.0,0.0,,0.0,-1.0,0.0,359.6151583925378,0.0,-0.0,0.0,-0.9022211615301501,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,74.72533222500002,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04746842384338379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.953125,0.03784299999999874,-0.6194421030947822,0.0,0.0,,0.0,8.996062992125971,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,90.29589915113627,-0.0,13.046875,13.0,89.09777883846985,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013137000000000398,1.0,,0.0,6.510811758971509,8.996062992125971,1.0,0.0,-0.12869613050203044,1.0,-1.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4755019247531891,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28.670186,0.0,0.0,359.61835174388534,0.0,0.0,0.0,,0.0,-1.0,0.0,0.0,0.0,-0.0,0.0,-0.9130028668154182,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,74.7711085875,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04746842384338379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.953125,0.017741000000000895,-0.6194142353142544,0.0,0.0,,0.0,9.055118110236208,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,90.2949021615392,-0.0,13.046875,13.05,89.08699713318458,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01436999999999955,1.0,,0.0,6.510811758971509,9.055118110236208,1.0,0.0,-0.1286840320562359,1.0,-1.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5116943717002869,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28.688708,0.0,0.0,359.4251483804823,0.0,0.0,0.0,,0.0,-1.0,0.0,359.8083855962645,0.0,-0.0,0.0,-0.6820603931726481,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,74.7711085875,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04746842384338379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.953125,0.018521999999997263,-0.6223059060851532,0.0,0.0,,0.0,8.956692913385815,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,90.29487402014726,-0.0,13.0390625,13.0,89.31793960682735,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02739700000000056,1.0,,0.0,6.510811758971509,8.956692913385815,1.0,0.0,-0.12831603560690835,1.0,-1.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.479390025138855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28.720444,0.0,0.0,359.6174008572676,0.0,0.0,0.0,,0.0,-1.0,0.0,359.7130515553942,0.0,-0.0,0.0,-0.4547188616931379,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,74.72533222500002,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04746842384338379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.9609375,0.03173600000000221,-0.6247498131965668,0.0,0.0,,0.0,8.8779527559055,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,90.29680042703372,-0.0,13.046875,13.0,89.54528113830686,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024138999999998134,1.0,,0.0,6.510811758971509,8.8779527559055,1.0,0.0,-0.12692576991366183,1.0,-1.0,0.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4499851167201996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28.770518,0.0,0.0,359.4708394633282,0.0,0.0,0.0,,0.0,-1.0,0.0,359.7594751513742,0.0,-0.0,0.0,-0.6875163546391008,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,74.72533222500002,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04884147644042969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.9609375,0.05007399999999862,-0.6271204230959417,0.0,0.0,,0.0,8.858267716535423,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,90.29734774476265,-0.0,13.046875,13.0,89.3124836453609,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023227999999999582,1.0,,0.0,6.524819429298578,8.858267716535423,1.0,0.0,-0.13064347836097742,1.0,-1.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47890323400497437,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
