TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Hopper Motor Right Cmd,Control Panel State Machine 3.25 spin,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Conveyor Motor Current,Color Sensor Match Color,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,cmd,color,cmd,deg,cmd,A,A,balls,cmd,bool,A,ft,ft,mode,deg,A,A,psi,RPM,state,state,A,pct,sec,pct,bool,bool,cmd,degrees,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,A,bool,pct,state,sat,RPM,bool,heightState,bool,feet,bool,RPM,sec,V,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,A,color,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
3028.792832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025019999998221465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3028.838232,0.0,69.0,359.13708356902873,0.0,0.0,0.0,,0.0,0.6232060914092217,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04228329658508301,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.04539999999997235,-1.0510604258003025,0.0,,,0.0,9.212598425196681,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.9389273188892,-0.0,11.2,-0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,7.44996409263508E10,1.0,-0.0,0.011498999999730586,11.461638916015625,1.0,,0.0,7.690284065177493,,9.212598425196681,,0.0,0.0,0.0,0.3235605590939206,0.0,0.0,,,25.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.5165932774543762,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,
3028.87282,0.0,69.0,0.570551889851881,0.0,0.0,0.0,,0.0,0.33281830687803743,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04228329658508301,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.034587999999985186,-1.0499315451946023,0.0,,,0.0,9.23228346456676,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.943153493297,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,7.44996409263508E10,1.0,-0.0,0.005447999999887543,,1.0,,0.0,7.690284065177493,,9.23228346456676,,0.0,0.0,0.0,0.3286693282164285,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
3028.894696,0.0,69.0,357.17968926047587,0.0,0.0,0.0,,0.0,0.49459769924192043,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04228329658508301,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.02187599999979284,-1.0555177562529012,0.0,,,0.0,9.25196850393684,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.9458650629307,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,7.44996409263508E10,1.0,-0.0,0.008154000000104134,,1.0,,0.0,7.690284065177493,,9.25196850393684,,0.0,0.0,0.0,0.32318952570369014,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
3028.905932,0.0,69.0,0.521608273429814,0.0,0.0,0.0,,0.0,0.6954851702728807,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04228329658508301,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.01123600000028091,-1.0470921806498392,0.0,,,0.0,9.271653543306918,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.94576342586106,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,7.44996409263508E10,1.0,-0.0,0.006020999999691412,,1.0,,0.0,7.690284065177493,,9.271653543306918,,0.0,0.0,0.0,0.3171862670624524,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
3028.914545,0.0,69.0,359.08211883808025,0.0,0.0,0.0,,0.0,359.29810332390616,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04228329658508301,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.008612999999968451,-1.0663956732878728,0.0,,,0.0,9.25196850393684,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.9484043684373,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,7.44996409263508E10,1.0,-0.0,0.00800200000003315,,1.0,,0.0,7.690284065177493,,9.25196850393684,,0.0,0.0,0.0,0.32247890220902803,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
3028.92565,0.0,69.0,358.32486331126177,0.0,0.0,0.0,,0.0,0.9506613861080868,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04228329658508301,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.01110500000004322,-1.0546547701845101,0.0,,,0.0,9.271653543306918,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.9488893665936,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,7.44996409263508E10,1.0,-0.0,0.007700999999997293,,1.0,,0.0,7.690284065177493,,9.271653543306918,,0.0,0.0,0.0,0.3186967786190825,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
3028.936565,0.0,69.0,359.0340408592909,0.0,0.0,0.0,,0.0,1.0142619369083012,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04228329658508301,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.010914999999840802,-1.0519806076926297,0.0,,,0.0,9.291338582676996,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.94957598916994,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,7.44996409263508E10,1.0,-0.0,0.006457999999838648,,1.0,,0.0,7.690284065177493,,9.291338582676996,,0.0,0.0,0.0,0.3214426375122412,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
3028.953623,0.0,69.0,357.8223133087104,0.0,0.0,0.0,,0.0,1.9408854298721938,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.03830265998840332,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.017057999999906315,-1.0499006771707382,0.0,,,0.0,9.271653543306918,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.9516990162274,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,7.44996409263508E10,1.0,-0.0,0.006964000000152737,,1.0,,0.0,6.8782761278472915,,9.271653543306918,,0.0,0.0,0.0,0.3208732089386235,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
