TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Distance Sensor Raw Voltage,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Shooter State Command,Hopper Motor Right Current,Pneumatics Compressor Current,Climber Input Command,Operator Controller Shoot Command,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Drivetrain Left Wheel Actual Speed,Battery Voltage,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,roboRIO CPU Load,Distance Sensor Available,Vision Raspberry Pi Framerate,Pneumatics Cutoff Switch State,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Climber Motor Current,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,Drivetrain Desired Heading,Intake Position State,Hopper Motor Left Current,Shooter Control Mode,
sec,bool,count,deg,RPM,RPM,A,V,cmd,color,cmd,deg,cmd,RPM,state,A,A,cmd,bool,ft,ft,mode,deg,A,A,psi,RPM,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,bool,sec,deg,A,degrees,pct,bool,in,bool,bool,deg,ft,ft,A,pct,cmd,state,deg,RPM,V,bool,pct,state,sat,RPM,bool,heightState,bool,bool,RPM,sec,pct,bool,fps,bool,deg,bool,A,color,A,sat,count,RPM,bool,deg,bool,A,sat,bool,pct,A,in,cmd,count,bool,RPM,bool,deg,state,A,state,
157.826958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09812000000002286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.937934,0.0,0.0,0.0,-6.703845811806275E-12,0.0,91.15625,,0.0,-1.0,0.0,0.0,1.0,-6.703845811806275E-12,2.0,0.0,4.96875,0.0,0.0,,,0.0,,91.15625,,132.6324307875,0.0,91.15625,-0.5476241111755371,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.11097600000002217,0.0,91.15625,0.0,,0.0,0.0,0.0,0.0,,,,0.0,-0.5476241111755371,0.0,-1.0,0.0,-3.318866220070049E-6,11.600000000000001,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.703845811806275E-12,0.14299599999998236,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.15625,0.0,0.0,0.12564553320407867,91.15625,,0.0,0.0,0.0,-3.318866220070049E-6,1.0,0.0,,0.0,2.0,
158.083358,0.0,0.0,0.0,-6.703845811806275E-12,0.0,91.15625,,0.0,-1.0,0.0,0.0,1.0,-6.703845811806275E-12,2.0,0.0,6.09375,0.0,0.0,,,0.0,,91.15625,,132.6324307875,0.0,91.15625,-0.5476241111755371,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.14542399999999134,0.0,91.15625,0.0,,0.0,0.0,0.0,0.0,,,,0.0,-0.5476241111755371,0.0,-1.0,0.0,-3.318866220070049E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.703845811806275E-12,0.10157999999998424,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,79.0,0.0,0.0,-1.0,0.0,91.15625,0.0,0.0,0.1224210262298584,91.15625,,0.0,0.0,0.0,-3.318866220070049E-6,1.0,0.0,,0.0,2.0,
158.19877100000002,0.0,0.0,0.0,-6.703845811806275E-12,0.0,91.15625,,0.0,-1.0,0.0,0.0,1.0,-6.703845811806275E-12,2.0,0.0,5.84375,0.0,0.0,,,0.0,,91.15625,,132.4493253375,0.0,91.15625,-0.5476241111755371,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.11541299999998955,0.0,91.15625,0.0,,0.0,0.0,0.0,0.0,,,,0.0,-0.5476241111755371,0.0,-1.0,0.0,-3.318866220070049E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.703845811806275E-12,0.10029400000001942,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.15625,0.0,0.0,0.132967010140419,91.15625,,0.0,0.0,0.0,-3.318866220070049E-6,1.0,0.0,,0.0,2.0,
158.300624,0.0,0.0,0.0,-6.703845811806275E-12,0.0,91.15625,,0.0,-1.0,0.0,0.0,1.0,-6.703845811806275E-12,2.0,0.0,5.96875,0.0,0.0,,,0.0,,91.15625,,132.6324307875,0.0,91.15625,-0.5476241111755371,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10185300000000552,0.0,91.15625,0.0,94.4,0.0,0.0,0.0,0.0,,,,0.0,-0.5476241111755371,0.0,-1.0,0.0,-3.318866220070049E-6,11.55,0.0,56.81320815058479,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.703845811806275E-12,0.10060100000001171,69.2,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,10.0,0.0,0.0,-1.0,0.0,91.15625,0.0,0.0,0.13099166750907898,91.15625,,0.0,0.0,0.0,-3.318866220070049E-6,1.0,0.0,,0.0,2.0,
158.403711,0.0,0.0,0.0,-6.703845811806275E-12,0.0,91.15625,,0.0,-1.0,0.0,0.0,1.0,-6.703845811806275E-12,2.0,0.0,6.03125,0.0,0.0,,,0.0,,91.15625,,132.6324307875,0.0,91.15625,-0.5476241111755371,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10308699999998794,0.0,91.15625,0.0,,0.0,0.0,0.0,0.0,,,,0.0,-0.5476241111755371,0.0,-1.0,0.0,-3.318866220070049E-6,11.600000000000001,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.703845811806275E-12,0.10610700000000861,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,35.0,0.0,0.0,-1.0,0.0,91.15625,0.0,0.0,0.11617469042539597,91.15625,,0.0,0.0,0.0,-3.318866220070049E-6,1.0,0.0,,0.0,2.0,
158.51111,0.0,0.0,0.0,-6.703845811806275E-12,0.0,91.15625,,0.0,-1.0,0.0,0.0,1.0,-6.703845811806275E-12,2.0,0.0,6.125,0.0,0.0,,,0.0,,91.15625,,132.6324307875,0.0,91.15625,-0.5476241111755371,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10739900000001512,0.0,91.15625,0.0,,0.0,0.0,0.0,0.0,,,,0.0,-0.5476241111755371,0.0,-1.0,0.0,-3.318866220070049E-6,11.600000000000001,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.703845811806275E-12,0.10133400000000847,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.15625,0.0,0.0,0.1312909573316574,91.15625,,0.0,0.0,0.0,-3.318866220070049E-6,1.0,0.0,,0.0,2.0,
158.613792,0.0,0.0,0.0,-6.703845811806275E-12,0.0,91.15625,,0.0,-1.0,0.0,0.0,1.0,-6.703845811806275E-12,2.0,0.0,6.125,0.0,0.0,,,0.0,,91.15625,,132.6324307875,0.0,91.15625,-0.5476241111755371,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10268199999998728,0.0,91.15625,0.0,,0.0,0.0,0.0,0.0,,,,0.0,-0.5476241111755371,0.0,-1.0,0.0,-3.318866220070049E-6,11.600000000000001,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.703845811806275E-12,0.10646800000000667,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.15625,0.0,0.0,0.13796335458755493,91.15625,,0.0,0.0,0.0,-3.318866220070049E-6,1.0,0.0,,0.0,2.0,
158.724968,0.0,0.0,0.0,-6.703845811806275E-12,0.0,91.15625,,0.0,-1.0,0.0,0.0,1.0,-6.703845811806275E-12,2.0,0.0,6.28125,0.0,0.0,,,0.0,,91.15625,,132.6324307875,0.0,91.15625,-0.5476241111755371,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.11117600000000039,0.0,91.15625,0.0,,0.0,0.0,0.0,0.0,,,,0.0,-0.5476241111755371,0.0,-1.0,0.0,-3.318866220070049E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.703845811806275E-12,0.09692000000001144,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,79.0,0.0,0.0,-1.0,0.0,91.15625,0.0,0.0,0.12434301525354385,91.15625,,0.0,0.0,0.0,-3.318866220070049E-6,1.0,0.0,,0.0,2.0,
