TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,RPM,A,degrees,cmd,color,cmd,deg,cmd,RPM,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,pct,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,V,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,V,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
348.513943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021220000000027994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348.561306,0.0,0.0,358.94442156414806,0.0,0.0,0.0,,0.0,,0.0,0.1439345115047204,0.0,-0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,2.0,0.0,,3.0,0.0,0.0,0.046524763107299805,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.7109375,0.047363000000018474,-1.3672365567588456,0.0,,,0.0,9.035433070866212,,,,,0.0,0.0,0.0,0.0,16.0,-0.004794230113293032,0.0,-0.2702204165078665,-0.0,,-0.0,12.7890625,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.020489999999995234,1.0,,0.0,6.560652701654278,,9.035433070866212,,0.0,0.3367784735080541,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
348.585501,0.0,0.0,359.04116559940087,0.0,0.0,0.0,,0.0,,0.0,0.09587900122666893,0.0,-0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,2.0,0.0,,3.0,0.0,-0.004821924492716789,0.046524763107299805,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.71875,0.024195000000020173,-1.367152999745476,0.0,,,0.0,9.094488188976449,,,,,0.0,0.0,0.0,0.0,16.0,-0.004794230113293032,0.0,-0.27255524650786545,-0.0,,-0.0,12.796875,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.011088999999969928,1.0,,0.0,6.560652701654278,,9.094488188976449,,0.0,0.3338103673133769,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
348.604837,0.0,0.0,358.80256189437523,0.0,0.0,0.125,,0.0,,0.0,0.4789459202676265,0.0,-0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.125,0.0,,0.0,2.0,0.0,,3.0,0.15625,-0.004821924492716789,0.046524763107299805,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.703125,0.019335999999952946,-1.3653961616777368,0.0,,,0.0,9.074803149606371,,,,,0.0,0.0,0.0,0.004913480021059513,16.0,-0.004794230113293032,0.0,-0.27665443666659484,-0.0,,-0.0,12.796875,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.014277000000049611,1.0,,0.0,6.560652701654278,,9.074803149606371,,0.0,0.3354223468072796,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.125,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
348.62385,0.0,0.0,358.8075242022705,0.0,0.0,0.125,,0.0,,0.0,0.33387098516829117,0.0,-0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.125,0.0,,0.0,2.0,0.0,,3.0,0.15625,-0.004821924492716789,0.046524763107299805,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.703125,0.01901300000002948,-1.3652639512494065,0.0,,,0.0,9.015748031496134,,,,,0.0,0.0,0.0,0.004913480021059513,16.0,-0.004794230113293032,0.0,-0.28151122460310174,-0.0,,-0.0,12.796875,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.007961000000022977,1.0,,0.0,6.560652701654278,,9.015748031496134,,0.0,0.3368032839300838,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.125,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
348.642565,0.0,0.0,359.09061946880985,0.0,0.0,0.15625,,0.0,-1.0,0.0,0.0,0.0,-0.0,0.0,-0.6820603931726481,0.0,0.0,0.0,0.0,-41.90452194213867,0.0,,,0.0,,0.125,0.0,75.640859475,0.0,2.0,0.0,-41.90452194213867,3.0,0.1875,-0.004821924492716789,0.046524763107299805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.7109375,0.01871499999998605,-1.3600643303526598,0.0,0.0,,0.0,8.897637795275662,0.0,,,,0.0,0.0,0.0,0.004913480021059513,16.0,-0.004794230113293032,0.0,-0.2858256276189733,-0.0,12.8,-0.0,12.796875,89.31793960682735,0.0,0.0,,1.0,0.179931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.57363623046875,0.027708000000018274,1.0,,0.0,6.560652701654278,,8.897637795275662,1.0,0.0,0.33333843594463247,0.0,0.0,0.0,0.370849609375,16.0,0.0,0.0,0.0,0.0,0.449462890625,1.0,0.5303127765655518,0.125,0.0,0.0,,18.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
348.681642,0.0,0.0,358.8055257612904,0.0,0.0,0.15625,,0.0,,0.0,0.23887821903349238,0.0,-0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.125,0.0,,0.0,2.0,0.0,,3.0,0.15625,-0.004821924492716789,0.046524763107299805,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.703125,0.039077000000020234,-1.3602667619004858,0.0,,,0.0,8.917322834645741,,,,,0.0,0.0,0.0,0.004913480021059513,16.0,-0.004794230113293032,0.0,-0.28994938539675014,-0.0,,-0.0,12.796875,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.01193999999998141,1.0,,0.0,6.560652701654278,,8.917322834645741,,0.0,0.3324435446641075,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.125,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
348.702712,0.0,0.0,358.8025238170908,0.0,0.0,0.15625,,0.0,,0.0,0.1436868216325922,0.0,-0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.125,0.0,,0.0,2.0,0.0,,3.0,0.15625,-0.004821924492716789,0.046491146087646484,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.7109375,0.021070000000008804,-1.361366636331807,0.0,,,0.0,8.996062992126056,,,,,0.0,0.0,0.0,0.004913480021059513,16.0,-0.004794230113293032,0.0,-0.29451271825389197,-0.0,,-0.0,12.796875,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.011508999999989555,1.0,,0.0,6.575040797099291,,8.996062992126056,,0.0,0.3343233277684631,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.125,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
348.721614,0.0,0.0,358.80455232607267,0.0,0.0,0.125,,0.0,,0.0,0.4303339549866344,0.0,-0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.125,0.0,,0.0,2.0,0.0,,3.0,0.21875,-0.004821924492716789,0.046491146087646484,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.703125,0.018901999999968666,-1.3607914579607234,0.0,,,0.0,8.976377952755978,,,,,0.0,0.0,0.0,0.004913480021059513,16.0,-0.004794230113293032,0.0,-0.29839252126976407,-0.0,,-0.0,12.8046875,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.010035000000016225,1.0,,0.0,6.575040797099291,,8.976377952755978,,0.0,0.33633456144623525,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.125,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
