TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Battery Current Draw,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Battery Voltage,Robot Side Tilt Angle,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,RPM,A,degrees,cmd,color,cmd,deg,cmd,RPM,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,pct,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,V,sec,deg,A,degrees,pct,bool,in,bool,bool,deg,ft,ft,A,bool,A,pct,pct,cmd,state,deg,RPM,V,V,degrees,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,sec,bool,pct,cmd,fps,in,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,count,bool,RPM,bool,A,deg,bool,state,A,bool,
85.42412899999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019507000000004382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.471191,0.0,2.0,359.32822301299973,0.0,0.0,0.0,,0.0,-1.0,0.0,0.1439490471834867,0.0,-0.0,0.0,-0.9166542563852857,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,75.96129401249999,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.05171084403991699,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.71875,0.04706200000001104,-0.9635339681647953,0.0,0.0,,0.0,9.114173228346456,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.3135769136521644,-0.0,12.8046875,12.8,89.08334574361471,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.732528147524157E9,0.0,0.0,0.02029999999999177,1.0,,0.0,6.521633804306081,9.114173228346456,0.0,0.0,0.22247882211411593,1.0,-1.0,0.0,0.0,100.0,0.0,1.2988566627502272,0.0,0.0,0.0,1.0,0.48788756132125854,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
85.496884,0.0,2.0,359.3746355248015,0.0,0.0,0.0,,0.0,-1.0,0.0,0.24052069736468643,0.0,-0.0,0.0,-0.46019716797869137,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,75.7324122,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.05171084403991699,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.71875,0.025692999999989752,-0.9623561601170084,0.0,0.0,,0.0,9.074803149606298,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.3146024544458155,-0.0,12.8046875,12.8,89.53980283202131,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.732528147524157E9,0.0,0.0,0.01948099999999897,1.0,,0.0,6.521633804306081,9.074803149606298,0.0,0.0,0.22076024812948628,1.0,-1.0,0.0,0.0,37.0,0.0,1.2988566627502272,0.0,0.0,0.0,1.0,0.4799051284790039,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
85.529843,0.0,2.0,359.2832449804393,0.0,0.0,0.0,,0.0,-1.0,0.0,0.14334739813225583,0.0,-0.0,0.0,-0.9166542563852857,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,75.7324122,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.05171084403991699,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.71875,0.03295900000000529,-0.9594032675493419,0.0,0.0,,0.0,9.094488188976378,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.3180393590489905,-0.0,12.8046875,12.8,89.08334574361471,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.732528147524157E9,0.0,0.0,0.01636299999999835,1.0,,0.0,6.521633804306081,9.094488188976378,0.0,0.0,0.22280773819037278,1.0,-1.0,0.0,0.0,142.0,0.0,1.2988566627502272,0.0,0.0,0.0,1.0,0.4990416467189789,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
85.549932,0.0,2.0,359.37620204628945,0.0,0.0,0.0,,0.0,-1.0,0.0,0.09596705226439486,0.0,-0.0,0.0,-0.9130028668154182,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,75.823964925,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.05171084403991699,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.7109375,0.02008899999999869,-0.9570710382263761,0.0,0.0,,0.0,9.114173228346456,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.3157415517474036,-0.0,12.8046875,12.85,89.08699713318458,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.732528147524157E9,0.0,0.0,0.015732999999997332,1.0,,0.0,6.521633804306081,9.114173228346456,0.0,0.0,0.2216477401998941,1.0,-1.0,0.0,0.0,247.0,0.0,1.2988566627502272,0.0,0.0,0.0,1.0,0.5149433612823486,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
85.569431,0.0,2.0,359.23162651980294,0.0,0.0,0.0,,0.0,-1.0,0.0,0.2401101924300033,0.0,-0.0,0.0,-0.6820603931726481,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,75.5950831125,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.05171084403991699,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.7265625,0.01949899999999616,-0.953678927081036,0.0,0.0,,0.0,9.133858267716533,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.3171546715886735,-0.0,12.796875,12.8,89.31793960682735,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.732528147524157E9,0.0,0.0,0.024763000000007196,1.0,,0.0,6.521633804306081,9.133858267716533,0.0,0.0,0.22756281729348737,1.0,-1.0,0.0,0.0,352.0,0.0,1.2988566627502272,0.0,0.0,0.0,1.0,0.5331153273582458,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
85.602513,0.0,2.0,359.2826485029415,0.0,0.0,0.0,,0.0,-1.0,0.0,0.19128906835669846,0.0,-0.0,0.0,-0.6847775070091444,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,75.5950831125,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.05171084403991699,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.71875,0.03308200000000738,-0.9506440445931323,0.0,0.0,75.3,0.0,9.094488188976376,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.3176018755569274,-0.0,12.8046875,12.8,89.31522249299086,0.0,68.6473055021954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.732528147524157E9,0.0,0.0,0.025138999999995804,1.0,85.9,0.0,6.521633804306081,9.094488188976376,0.0,0.0,0.22850160584030113,1.0,-1.0,0.0,0.0,67.0,0.0,1.2988566627502272,0.0,0.0,0.0,1.0,0.4418068826198578,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
85.633426,0.0,2.0,359.33158157096466,0.0,0.0,0.0,,0.0,-1.0,0.0,359.85677051465007,0.0,-0.0,0.0,-1.136671877598772,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,75.640859475,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.05171084403991699,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.71875,0.030912999999998192,-0.9489143665634482,0.0,0.0,,0.0,9.055118110236219,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.3190606425410545,-0.0,12.8125,12.8,88.86332812240123,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.732528147524157E9,0.0,0.0,0.023685999999997875,1.0,,0.0,6.521633804306081,9.055118110236219,0.0,0.0,0.22993328731478846,1.0,-1.0,0.0,0.0,172.0,0.0,1.2988566627502272,0.0,0.0,0.0,1.0,0.5333663821220398,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
85.663582,0.0,2.0,359.42418252662526,0.0,0.0,0.0,,0.0,-1.0,0.0,359.9520159373394,0.0,-0.0,0.0,-0.9093804491991335,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,75.5950831125,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.05171084403991699,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.7265625,0.03015600000000518,-0.9490141174655771,0.0,0.0,,0.0,9.074803149606296,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.3226811242870864,-0.0,12.8125,12.8,89.09061955080087,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.732528147524157E9,0.0,0.0,0.026634999999998854,1.0,,0.0,6.521633804306081,9.074803149606296,0.0,0.0,0.22808787184047874,1.0,-1.0,0.0,0.0,277.0,0.0,1.2988566627502272,0.0,0.0,0.0,1.0,0.5035931468009949,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
