TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,sec,V,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
70.738132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017366000000009763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.854522,0.0,0.0,0.7696692163152216,0.0,0.0,,0.0,,0.0,0.09620580375693502,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.141373872756958,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.11639000000000976,0.1967313723667073,0.0,,,0.0,8.818897637795278,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.3024545593409154,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.046117999999992776,,1.0,,0.0,6.413201001206402,,8.818897637795278,,0.0,0.0,0.0,0.05084577660226351,0.0,,0.0,,,0.0,-8.445956673224327,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
70.906808,0.0,0.0,0.4794487128798378,0.0,0.0,,0.0,,0.0,0.19177760509975722,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.141373872756958,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.05228599999999517,0.19512878127224878,0.0,,,0.0,8.7992125984252,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.3033681261541035,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.015375000000005912,,1.0,,0.0,6.413201001206402,,8.7992125984252,,0.0,0.0,0.0,0.05085527795454481,0.0,,0.0,,,0.0,-8.445956673224327,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
70.927643,0.0,0.0,0.3842072125995206,0.0,0.0,,0.0,,0.0,0.04802554727606389,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.1351640224456787,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.020835000000005266,0.19396384236315492,0.0,,,0.0,8.779527559055122,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.3045439104031895,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.0151559999999904,,1.0,,0.0,5.81714894372448,,8.779527559055122,,0.0,0.0,0.0,0.052094261137788596,0.0,,0.0,,,0.0,-8.218145655077496,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
70.978466,0.0,0.0,0.2881557806080496,0.0,0.0,,0.0,-1.0,0.0,359.8078965139703,0.0,0.0,-0.45653041409904915,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,106.84649285714286,0.0,-1.0,0.0,3.0,0.0,0.0,0.1351640224456787,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.05082299999999407,0.20292202837772397,0.0,0.0,,0.0,8.779527559055122,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.306198700952646,-0.0,12.75,-0.0,89.54346958590095,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.03786399999999901,12.5108115234375,1.0,,0.0,5.81714894372448,,8.779527559055122,1.0,0.0,0.0,0.0,0.05091956806662661,0.0,-1.0,0.0,0.0,7.0,0.0,-8.218145655077496,0.0,0.0,0.0,0.0,1.0,0.45987656712532043,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
71.021749,0.0,0.0,0.47864617204921345,0.0,0.0,,0.0,,0.0,359.760678919536,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.1351640224456787,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0432830000000024,0.20272384361121204,0.0,,,0.0,8.779527559055122,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.30584152410283,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.02047600000000216,,1.0,,0.0,5.81714894372448,,8.779527559055122,,0.0,0.0,0.0,0.04928119665137834,0.0,,0.0,,,0.0,-8.218145655077496,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
71.047307,0.0,0.0,0.287433705349979,0.0,0.0,,0.0,,0.0,0.14371640056040563,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.1351640224456787,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.025558000000003744,0.20421933932381878,0.0,,,0.0,8.720472440944885,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.3098212767768236,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.01930999999999017,,1.0,,0.0,5.81714894372448,,8.720472440944885,,0.0,0.0,0.0,0.05082980107044792,0.0,,0.0,,,0.0,-8.218145655077496,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
71.074014,0.0,0.0,0.24012874865124173,0.0,0.0,,0.0,,0.0,359.7118450482485,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.12384557723999023,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.026707000000001813,0.2012838685703306,0.0,,,0.0,8.700787401574807,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.312372321685249,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.017977999999999383,,1.0,,0.0,5.836893338992604,,8.700787401574807,,0.0,0.0,0.0,0.05255760675392285,1.0,,0.0,,,0.0,-7.965580295950256,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
71.098115,0.0,0.0,0.2399305883396662,0.0,0.0,,0.0,,0.0,359.95201393476947,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.12384557723999023,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.024101000000001704,0.20297146837023602,0.0,,,0.0,8.779527559055122,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.3150633932603415,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.021967999999986887,,1.0,,0.0,5.836893338992604,,8.779527559055122,,0.0,0.0,0.0,0.05358748503716933,1.0,,0.0,,,0.0,-7.965580295950256,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
71.133977,0.0,0.0,0.38356313330089997,0.0,0.0,,0.0,,0.0,359.8561646660826,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.12384557723999023,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.03586199999999451,0.20205561652422638,0.0,,,0.0,8.838582677165359,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.3203301353116257,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.014873999999991838,,1.0,,0.0,5.836893338992604,,8.838582677165359,,0.0,0.0,0.0,0.04845459852804722,1.0,,0.0,,,0.0,-7.965580295950256,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
71.160014,0.0,0.0,0.480254966709426,0.0,0.0,,0.0,,0.0,0.04802493993035162,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.12384557723999023,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.02603700000000231,0.2056591418164566,0.0,,,0.0,8.858267716535437,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.3227259315021045,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.014307999999999765,,1.0,,0.0,5.836893338992604,,8.858267716535437,,0.0,0.0,0.0,0.049349805662830044,1.0,,0.0,,,0.0,-7.965580295950256,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
71.194839,0.0,0.0,0.5273937688556208,0.0,0.0,,0.0,,0.0,0.04794421663353916,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.12384557723999023,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.034824999999997885,0.20199643806278997,0.0,,,0.0,8.81889763779528,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.326574913553389,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.010763999999994667,,1.0,,0.0,5.836893338992604,,8.81889763779528,,0.0,0.0,0.0,0.05294128905537817,1.0,,0.0,,,0.0,-7.965580295950256,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
71.217443,0.0,0.0,0.4802490619749979,0.0,0.0,,0.0,,0.0,359.7118526400393,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.12384557723999023,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.02260400000000118,0.20194969206549546,0.0,,,0.0,8.779527559055122,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.3290704251284806,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.01169899999999302,,1.0,,0.0,5.836893338992604,,8.779527559055122,,0.0,0.0,0.0,0.05216539368303321,1.0,,0.0,,,0.0,-7.965580295950256,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
71.24242,0.0,0.0,0.42935236012956524,0.0,0.0,,0.0,,0.0,0.04770537682483542,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.13601374626159668,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0249769999999927,0.20538563932016532,0.0,,,0.0,8.7992125984252,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.3330993451284816,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.010691000000008444,,1.0,,0.0,6.373063072645222,,8.7992125984252,,0.0,0.0,0.0,0.05281330562590565,0.0,,0.0,,,0.0,-7.235296409209004,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
71.264389,0.0,0.0,0.2869531606875472,0.0,0.0,,0.0,-1.0,0.0,0.191301662826996,0.0,0.0,-0.22736301099055822,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,107.04465892857144,0.0,-1.0,0.0,3.0,0.0,0.0,0.13601374626159668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.021968999999998573,0.20385249071881498,0.0,0.0,,0.0,8.779527559055122,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.339133188644968,-0.0,12.700000000000001,-0.0,89.77263698900944,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.043250000000000455,12.517093994140625,1.0,,0.0,6.373063072645222,,8.779527559055122,1.0,0.0,0.0,0.0,0.05055145571087242,0.0,-1.0,0.0,0.0,4.0,0.0,-7.235296409209004,0.0,0.0,0.0,0.0,1.0,0.4957309365272522,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
71.31308300000002,0.0,0.0,0.5772660860360975,0.0,0.0,,0.0,,0.0,359.85568568527196,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.13601374626159668,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.04869400000001178,0.20195623462577927,0.0,,,0.0,8.740157480314965,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.3392646991211596,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.012333999999995626,,1.0,,0.0,6.373063072645222,,8.740157480314965,,0.0,0.0,0.0,0.05080769473172316,0.0,,0.0,,,0.0,-7.235296409209004,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
