TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,V,V,Amp,Pct,boolean,intensity,RPM,cmd,RPM,degrees,Color,state,sec,Amp,A,Cmd,deg,cmd,boolean,Cmd,bool,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,Amps,bool,pct,fps,color,intensity,degrees,Amp,count,RPM,bool,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,cmd,bool,bool,count,boolean,RPM,deg,boolean,ft,ft,state,A,pct,state,cmd,boolean,
319.037087,,,,,,,,,,,,,,,,,,,,,,,,,0.005167000000028565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319.073433,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.03634600000003729,,,,,,,,,,,,,,,,,,,,,,,,
319.073713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
319.073433,,0.0,-0.0,11.55,,,,-1.0,0.18798828125,,,0.0,0.0,-1.0,,0.05129504203796387,,,,18.803229870716265,0.0,1.0,,,0.013396000000000186,0.0,,,,,,0.0,,,0.0,0.0,,0.0,6.521126826257372,-1.0,0.3447265625,0.0,,38.0,0.0,,6.9321673654688345,,,,,0.467041015625,,0.3473178744316101,0.0,,0.0,,0.0,44.0,,0.0,,1.0,,,,0.0,0.0,,,-1.0,
319.107169,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.03373599999997623,,,,,,,,,,,,,,,,,,,,,,,,
319.107592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
319.107169,,0.0,-0.0,11.55,,,,-1.0,0.18994140625,,,0.0,0.0,-1.0,,0.05129504203796387,,,,18.803229870716265,0.0,1.0,,,0.006688999999994394,0.0,,,,,,0.0,,,0.0,0.0,,0.0,6.521126826257372,-1.0,0.3427734375,0.0,,79.0,0.0,,6.9321673654688345,,,,,0.46728515625,,0.33553656935691833,0.0,,0.0,,0.0,48.0,,0.0,,1.0,,,,0.0,0.0,,,-1.0,
319.116157,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.008987999999988006,,,,,,,,,,,,,,,,,,,,,,,,
319.116571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
319.116157,,0.0,-0.0,11.600000000000001,,,,-1.0,0.18994140625,,,0.0,0.0,-1.0,,0.05129504203796387,,,,18.803229870716265,0.0,1.0,,,0.018743000000029042,0.0,,,,,,0.0,,,0.0,0.0,,0.0,6.521126826257372,-1.0,0.3427734375,0.0,,31.0,0.0,,6.9321673654688345,,,,,0.46728515625,,0.30784517526626587,0.0,,0.0,,0.0,52.0,,0.0,,1.0,,,,0.0,0.0,,,-1.0,
319.137435,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.021277999999995245,,,,,,,,,,,,,,,,,,,,,,,,
319.137603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
319.137435,,0.0,-0.0,11.600000000000001,,,,-1.0,0.18994140625,,,0.0,0.0,-1.0,,0.05129504203796387,,,,18.803229870716265,0.0,1.0,,,0.003630000000043765,0.0,,,,,,0.0,,,0.0,0.0,,0.0,6.521126826257372,-1.0,0.3427734375,0.0,,14.0,0.0,,6.9321673654688345,,,,,0.46728515625,,0.30848994851112366,0.0,,0.0,,0.0,36.0,,0.0,,1.0,,,,0.0,0.0,,,-1.0,
