TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,RPM,A,degrees,cmd,color,cmd,deg,cmd,RPM,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,pct,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,V,sec,deg,A,degrees,pct,bool,in,bool,bool,deg,ft,ft,A,bool,pct,pct,cmd,state,deg,V,RPM,V,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
307.213965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016395000000045457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.243559,0.0,0.0,358.69917911945913,0.0,0.0,0.0,,0.0,-1.0,0.0,359.56642609676976,0.0,-0.0,0.0,-0.44587255193249575,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,79.486073925,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04908490180969238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.515625,0.02959400000003143,-0.8299773693552063,0.0,0.0,,0.0,8.740157480314899,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-1111.2425424929634,12.55,-0.0,12.5859375,89.5541274480675,0.0,0.0,,1.0,0.183349609375,0.0,0.0,0.0,0.0,0.0,8.215525566460299E9,0.0,0.0,12.366314697265624,0.020566999999971358,1.0,,0.0,6.598023253436025,,8.740157480314899,1.0,0.0,-0.23784112445160877,0.0,0.0,0.0,0.37353515625,101.0,0.0,0.0,0.0,0.0,0.443359375,1.0,0.524993896484375,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
307.26806,0.0,0.0,359.19440543324407,0.0,0.0,0.0,,0.0,-1.0,0.0,0.04738635491037633,0.0,-0.0,0.0,-2.0373306968199074,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,79.30296847500001,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04908490180969238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.515625,0.02450099999998656,-0.8284315872189177,0.0,0.0,,0.0,8.720472440944821,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-1111.2277352092758,12.55,-0.0,12.6015625,87.96266930318009,0.0,0.0,,1.0,0.183349609375,0.0,0.0,0.0,0.0,0.0,8.215525566460299E9,0.0,0.0,12.353749755859374,0.018285999999989144,1.0,,0.0,6.598023253436025,,8.720472440944821,1.0,0.0,-0.22863466881898398,0.0,0.0,0.0,0.37353515625,207.0,0.0,0.0,0.0,0.0,0.443359375,1.0,0.5372200608253479,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
307.290389,0.0,0.0,359.0967929706484,0.0,0.0,0.0,,0.0,-1.0,0.0,0.9982905262761933,0.0,-0.0,0.0,-1.136671877598772,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,79.44029756249999,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04908490180969238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.5078125,0.022329000000013366,-0.8302970189591675,0.0,0.0,,0.0,8.759842519684979,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-1111.2154395824014,12.55,-0.0,12.5859375,88.86332812240123,0.0,0.0,,1.0,0.183349609375,0.0,0.0,0.0,0.0,0.0,8.215525566460299E9,0.0,0.0,12.366314697265624,0.01607899999999063,1.0,,0.0,6.598023253436025,,8.759842519684979,1.0,0.0,-0.1998527984247966,0.0,0.0,0.0,0.37353515625,313.0,0.0,0.0,0.0,0.0,0.443359375,1.0,0.5452921986579895,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
307.310135,0.0,0.0,358.75678724148895,0.0,0.0,0.0,,0.0,-1.0,0.0,0.6215697547768594,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,79.34874483749999,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04908490180969238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.5078125,0.01974599999999782,-0.8327333418271632,0.0,0.0,,0.0,8.818897637795214,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-1111.2173436901674,12.55,-0.0,12.5859375,90.0,0.0,0.0,,1.0,0.183349609375,0.0,0.0,0.0,0.0,0.0,8.215525566460299E9,0.0,0.0,12.366314697265624,0.02837299999998777,1.0,,0.0,6.598023253436025,,8.818897637795214,1.0,0.0,-0.19116334868278048,0.0,0.0,0.0,0.37353515625,9.0,0.0,0.0,0.0,0.0,0.443359375,1.0,0.4750509262084961,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
307.347899,0.0,0.0,359.1261659286687,0.0,0.0,0.0,,0.0,-1.0,0.0,359.1261659286687,0.0,-0.0,0.0,-0.9130028668154182,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,79.44029756249999,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04908490180969238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.5234375,0.03776399999998148,-0.8379076464363044,0.0,0.0,,0.0,8.818897637795214,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-1111.219608676138,12.55,-0.0,12.59375,89.08699713318458,0.0,0.0,,1.0,0.183349609375,0.0,0.0,0.0,0.0,0.0,8.215525566460299E9,0.0,0.0,12.372597167968749,0.043020000000012715,1.0,,0.0,6.598023253436025,,8.818897637795214,1.0,0.0,-0.21654043887356092,0.0,0.0,0.0,0.37353515625,115.0,0.0,0.0,0.0,0.0,0.443359375,1.0,0.4848330616950989,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
307.39749900000004,0.0,0.0,359.04929306470837,0.0,0.0,0.0,,0.0,-1.0,0.0,1.0933290632026398,0.0,-0.0,0.0,-1.1503630613296565,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,79.3945212,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04948759078979492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.5234375,0.04959999999999809,-0.8335921687242985,0.0,0.0,,0.0,8.799212598425136,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-1111.193229131205,12.55,-0.0,12.59375,88.84963693867034,0.0,0.0,,1.0,0.183349609375,0.0,0.0,0.0,0.0,0.0,8.215525566460299E9,0.0,0.0,12.360032226562499,0.020311999999989894,1.0,,0.0,6.551286576927523,,8.799212598425136,1.0,0.0,-0.2270493915335176,0.0,0.0,0.0,0.37353515625,221.0,0.0,0.0,0.0,0.0,0.443359375,1.0,0.5552250146865845,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
307.423913,0.0,0.0,359.28741459114093,0.0,0.0,0.0,,0.0,-1.0,0.0,0.3325331132515532,0.0,-0.0,0.0,-0.6847775070091444,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,79.3945212,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04948759078979492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.515625,0.026414000000045235,-0.8322599914729267,0.0,0.0,,0.0,8.740157480314899,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-1111.1876128513027,12.55,-0.0,12.6015625,89.31522249299086,0.0,0.0,,1.0,0.183349609375,0.0,0.0,0.0,0.0,0.0,8.215525566460299E9,0.0,0.0,12.347467285156249,0.02495899999996709,1.0,,0.0,6.551286576927523,,8.740157480314899,1.0,0.0,-0.2006087352821528,0.0,0.0,0.0,0.37353515625,73.0,0.0,0.0,0.0,0.0,0.443359375,1.0,0.4898087978363037,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
307.4593,0.0,0.0,359.00593959264467,0.0,0.0,0.0,,0.0,-1.0,0.0,358.7692256543004,0.0,-0.0,0.0,-0.6766903402793218,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,79.30296847500001,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04948759078979492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.515625,0.035386999999957425,-0.8363186698455516,0.0,0.0,,0.0,8.759842519684977,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-1111.187368165259,12.55,-0.0,12.578125,89.32330965972068,0.0,0.0,,1.0,0.182861328125,0.0,0.0,0.0,0.0,0.0,8.215525566460299E9,0.0,0.0,12.372597167968749,0.02250400000002628,1.0,,0.0,6.551286576927523,,8.759842519684977,1.0,0.0,-0.21056195132487537,0.0,0.0,0.0,0.372314453125,179.0,0.0,0.0,0.0,0.0,0.4453125,1.0,0.5146098732948303,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
307.487515,0.0,0.0,358.9848087786272,0.0,0.0,0.0,,0.0,-1.0,0.0,0.6767744182862151,0.0,-0.0,0.0,-1.1457628381751022,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,79.2571921125,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04948759078979492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.5234375,0.028214999999988777,-0.8373071309246266,0.0,0.0,,0.0,8.740157480314899,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-1111.1742985296055,12.55,-0.0,12.6015625,88.8542371618249,0.0,0.0,,1.0,0.182861328125,0.0,0.0,0.0,0.0,0.0,8.215525566460299E9,0.0,0.0,12.378879638671874,0.02479100000005019,1.0,,0.0,6.551286576927523,,8.740157480314899,1.0,0.0,-0.22740654163054094,0.0,0.0,0.0,0.372314453125,285.0,0.0,0.0,0.0,0.0,0.4453125,1.0,0.5497248768806458,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
307.519915,0.0,0.0,359.03229234955927,0.0,0.0,0.0,,0.0,-1.0,0.0,0.48383653071243005,0.0,-0.0,0.0,-0.4583564580004378,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,79.3945212,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04948759078979492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.53125,0.03240000000005239,-0.8340866073643737,0.0,0.0,,0.0,8.700787401574742,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-1.0,-1111.160566956907,12.55,-0.0,12.609375,89.54164354199956,0.0,0.0,,1.0,0.182861328125,0.0,0.0,0.0,0.0,0.0,8.215525566460299E9,0.0,0.0,12.372597167968749,0.03166499999997541,1.0,,0.0,6.551286576927523,,8.700787401574742,1.0,0.0,-0.20963927573809035,0.0,0.0,0.0,0.372314453125,38.0,0.0,0.0,0.0,0.0,0.4453125,1.0,0.49190518260002136,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
