TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Climber Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,V,V,Amp,Pct,boolean,intensity,RPM,RPM,degrees,Color,state,sec,Amp,A,Cmd,deg,boolean,Cmd,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,CMD,Amps,bool,pct,fps,color,intensity,degrees,Amp,count,RPM,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,bool,bool,count,boolean,RPM,deg,boolean,ft,ft,state,A,pct,state,boolean,
8327.504659,,,,,,,,,,,,,,,,,,,,,,0.04775800000061281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8327.570206,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,132.6324307875,,,,0.0,,,,,,,,,,,0.06554700000015146,,,,,,,,,,,,,,,,,,,,,,
8327.570865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
8327.570206,,90.03125,3.2740099413786083E-6,11.7,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.394866943359375,0.0,,0.0,-1.0,0.0,0.0,0.051212000000305125,0.0,,,,,,90.03125,,,0.0,0.0,90.03125,,6.103701889514923E-5,2.8740511316526995,-1.0,0.0,0.0,0.0,42.0,0.0,0.0,,,,,0.0,,0.09612904489040375,90.03125,,,0.0,0.0,,-3.2740099413786083E-6,,0.0,,,,0.0,-6.103701889514923E-5,,1.0,
8327.623059,,,,,,,,,,,,,,,,,9.34375,,,,,,,,,,,,,,132.6324307875,,,,0.0,,,,,,,,,,,0.05285299999923154,,,,,,,,,,,,,,,,,,,,,,
8327.623293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
8327.623059,,90.03125,3.2740099413786083E-6,11.5,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.394866943359375,0.0,,0.0,-1.0,0.0,0.0,0.05586500000026717,0.0,,,,,,90.03125,,,0.0,0.0,90.03125,,6.103701889514923E-5,2.8740511316526995,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.1276170313358307,90.03125,,,0.0,0.0,,-3.2740099413786083E-6,,0.0,,,,0.0,-6.103701889514923E-5,,1.0,
8327.680047,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,132.6324307875,,,,0.0,,,,,,,,,,,0.05698800000027404,,,,,,,,,,,,,,,,,,,,,,
8327.680133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
