TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,sec,V,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
401.500569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017648000000008324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401.584717,,0.0,358.7046329012089,3475.0,0.0,,,,,359.520269621105,0.35,0.0,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,-0.005312056752131866,0.0,,0.0,0.0,0.0,0.047939300537109375,0.0,0.0,,,0.35,0.0,1.0,,,0.08414800000002742,-1.422521281192485,0.0,,,,8.897637795275724,,,,,0.0,,0.0,0.0,0.0,,0.0,91.28995291433424,-0.0,,-0.0,,,,,0.0,,0.005312056752131866,,,0.0,,0.0,,-0.0,0.037970999999970445,,1.0,,1.0,6.570200020990534,,8.897637795275724,,1.0,,,-0.24484655494921884,0.0,,0.0,,,-0.005312056752131866,0.0,,0.0,,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,91.28729688595817,,,1.0,0.0,,
401.629772,,0.0,359.8109936746698,3475.0,0.0,,,,,358.2514239228238,0.35,22.6875,,,0.0,0.0,,,0.0,,,1.0,,0.0,63.21875,,-0.0073638735042607095,0.0,,0.0,0.0,-3.0518509447574615E-5,0.047939300537109375,0.0,0.0,,,0.35,0.0,1.0,,,0.04505499999999074,-1.4251289889253582,18.125,,,,8.917322834645802,,,,,0.0,,0.08478041738271713,3.0518509447574615E-5,0.0,,0.0,91.2909788227103,-0.0,,-0.0,,,,,0.0,,1.2010259466934756,,,0.0,,0.0,,-0.0,0.012942000000009557,,1.0,,1.0,6.570200020990534,,8.917322834645802,,1.0,,,-0.252485938826076,0.0,,0.0,,,1.1862981996849542,0.0,,0.0,,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,91.28729688595817,,,1.0,24.90625,,
401.64898200000005,,0.0,1.8461275422841585,3475.0,0.125,,,,,0.4834316720045521,0.35,14.46875,,,0.0,0.0,,,0.0,,,1.0,,0.0,82.875,,-0.012870218119644505,0.0,,0.0,0.0,0.009430219419300556,0.11240696907043457,0.0,0.0,,,0.35,0.0,1.0,,,0.01920999999998685,-1.3950198473351634,18.125,,78.1,,8.897637795275724,,,,,0.0,,0.12479018419981003,3.0518509447574615E-5,0.0,,0.0,91.29373199501799,17.14285659790039,,-0.0,,,,76.33415993679775,0.0,,11.949490950011796,,,0.0,,0.0,,-0.0,0.010050000000035197,,1.0,83.2,1.0,4.063346408597317,,8.897637795275724,,1.0,,,-0.2595649424737787,0.0,,0.0,,,11.923750513772507,0.0,,37.5625,,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,91.28729688595817,,,1.0,23.71875,,
401.66951,,0.0,359.7465142312286,3475.0,15.625,,,,,357.1471165510057,0.35,11.0625,,,0.0,0.0,,,0.0,,,1.0,,0.25,68.15625,,0.0057811393406552725,0.0,,0.0,0.03125,0.0947904884815216,0.11240696907043457,0.0,0.0,,,0.35,0.0,1.0,,,0.02052800000001298,-1.3952978196322956,51.6875,,,,8.858267716535567,,,,,0.0,,0.2450025975704193,0.00952177494764328,0.0,,0.0,91.28440631628784,188.57142639160156,,-0.0,,,,,0.0,,15.909713169848882,,,0.0,,0.0,,22.85714340209961,0.013373999999998887,,1.0,,1.0,4.063346408597317,,8.858267716535567,,1.0,,,-0.21850133033227603,0.0,,0.0,,,15.921275448530192,0.0,,45.875,,,1.0,,24.78125,0.0,,,,1.0,0.0,0.0,,91.28729688595817,,,1.0,20.15625,,
401.690243,,0.0,355.69371896791927,3475.0,20.6875,,,,,359.21399133103137,0.35,9.5625,,,0.0,0.0,,,0.0,,,1.0,,19.59375,48.125,,-0.016014208644691053,0.0,,0.0,20.4375,0.1265602558851242,0.11240696907043457,0.0,0.0,,,0.35,0.0,1.0,,,0.020733000000006996,-1.4545672522020676,64.1875,,,,8.897637795275724,,,,,0.0,,0.3247779905796051,0.0949736014008522,0.0,,0.0,91.29530399028052,188.57142639160156,,-0.0,,,,,0.0,,19.910382095131602,,,0.0,,0.0,,22.85714340209961,0.009228000000007341,,1.0,,1.0,4.063346408597317,,8.897637795275724,,1.0,,,-0.31131307705315237,0.0,,0.0,,,19.87835367784222,0.0,,58.4375,,,1.0,,19.53125,0.0,,,,1.0,0.0,0.0,,91.28729688595817,,,1.0,17.78125,,
401.707025,,0.0,344.2859870791215,3475.0,29.25,,,,,354.92554542444816,0.35,8.9375,,,0.0,0.0,,,0.0,,,1.0,,0.03125,34.28125,,-0.10504405870574374,0.0,,0.0,20.4375,0.14087344706058502,0.11240696907043457,0.0,0.0,,,0.35,0.0,1.0,,,0.01678199999997787,-1.6494222356546957,64.1875,,,,8.877952755905646,,,,,0.0,,0.364787757396698,0.08188115805387497,0.0,,0.0,91.33981891531104,520.0,,-0.0,,,,,0.0,,23.978285522490054,,,0.0,,0.0,,22.85714340209961,0.010075000000028922,,1.0,,1.0,4.063346408597317,,8.877952755905646,,1.0,,,-0.36826273038396,0.0,,0.0,,,23.768197405078567,0.0,,73.21875,,,1.0,,31.6875,0.0,,,,1.0,2.8571431636810303,0.0,,91.28729688595817,,,1.0,19.25,,
401.737302,,0.0,345.4698051590528,3475.0,25.8125,,,,,2.884329239396304,0.35,9.9375,,,0.0,0.0,,,0.0,,,1.0,,31.28125,22.3125,,-0.22460580249082795,0.0,,0.0,29.78125,0.16150395572185516,0.11240696907043457,0.0,0.0,,,0.35,0.0,1.0,,,0.030277000000012322,-2.2517431384466953,67.21875,,,,8.81889763779541,,,,,0.0,,0.4847865104675293,0.17346720397472382,0.0,,0.0,91.39959978720358,948.5714111328125,,5.142857551574707,,,,,0.0,,32.05559442086988,,,0.0,,0.0,,45.71428680419922,0.009381000000018958,,1.0,,1.0,4.063346408597317,,8.81889763779541,,1.0,,,-0.20445933324250687,0.0,,0.0,,,31.606382815888225,0.0,,76.40625,,,1.0,,28.9375,0.0,,,,1.0,4.5714287757873535,0.0,,91.28729688595817,,,1.0,19.71875,,
401.752512,,0.0,339.3787469960966,3475.0,25.03125,,,-1.0,,11.339419655899446,0.35,7.71875,-7.378535842673827,0.0,0.0,0.0,,0.0,0.0,,,1.0,,28.96875,16.65625,112.72541964285713,-0.16009460083029126,0.0,0.0,0.0,28.0,0.21011993288993835,0.05367708206176758,0.0,0.0,,0.0,0.35,0.0,1.0,,,0.015210000000024593,-2.6782014434295656,83.9375,0.0,,,8.838582677165487,0.0,,,,0.0,,0.6447645425796509,0.2068239450454712,0.0,,0.0,91.36734418637332,1400.0,9.350000000000001,8.0,82.62146415732617,108.875,,,0.0,0.173583984375,35.96995679650672,,0.0,0.0,,0.0,,148.57142639160156,0.030373999999994794,8.90467333984375,1.0,,1.0,7.1642517110798725,,8.838582677165487,1.0,1.0,,,-0.03947556916792102,0.0,0.0,0.0,0.377685546875,83.0,35.64976759484614,0.0,,66.90625,,0.44921875,1.0,0.48726946115493774,27.71875,0.0,0.0,,0.0,1.0,6.857142925262451,0.0,0.0,91.28729688595817,,,1.0,18.625,,
